elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",243.3488108589542,0.2,1.0,3.94936418020104,0.3160525904612914,0.0,0.0,0.16007460655758593,0.11792192474651458,0.1155368085543207,0.06837981642934765,0.06872000777152273,0.11297763498230703,247.3673,0.7901104126100618,0.11883758936402924,1.1059428182734813e-05,10.596059589543033,248.7716,251.681,248.1282
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",262.4362765582789,0.1,0.5,4.0946049533509905,0.5106005146655841,0.0,0.0,0.1035609190951296,0.1338483912356233,0.12209995397856734,0.07414102003632551,0.06671091978193731,0.09653882051211098,273.3299,0.8407873981007301,0.12835728979864316,1.2186745885853127e-05,11.731724243055353,274.8284,277.8377,274.1222
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",254.78612418157044,0.2,0.0,3.4839738515827343,-1.3230183528674337,0.0,0.0,0.1402171352189591,0.1943882489346674,0.10937104638672573,0.0672019077848744,0.06401194773280382,0.08722849048795212,223.7423,0.5361913056794448,0.11441437652771663,1.2594233649330352e-05,3.9215272723347137,224.748,227.0028,224.3349
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",248.392037188205,0.0,0.0,4.704530584346246,-0.0685019653356631,0.0,0.0,0.11529249935887877,0.1639389452613816,0.10396523311123308,0.05807752991384228,0.06696336285422615,0.1100077113848119,284.7345,0.8572451374226477,0.12067798406560624,1.1088273719969487e-05,9.980426958708085,286.1855,289.5319,285.5717
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",253.5360875137496,0.2,0.5,4.065054535320326,0.41063320847540713,0.0,0.0,0.12868230077591444,0.1443126732409549,0.09525831631539382,0.0669948406457087,0.07494582512510878,0.11620423784013019,258.9103,0.8426872098501754,0.12542858479052138,1.2240676671531563e-05,11.456397976421165,260.3924,263.4535,259.7029
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",251.32477729888677,0.0,1.0,3.4554122463635344,1.3012637592746805,0.0,0.0,0.11581093640018301,0.16036894264269128,0.10855534632978575,0.06914843514941113,0.06585591507750899,0.08752031964192489,287.7564,0.9146443559835225,0.13140767461707034,1.1447762581115087e-05,14.644228022008303,289.4058,292.4953,288.5938
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",247.63335660945134,0.2,0.0,3.9906514723445885,0.8248336823094936,1.0,0.0,0.19026728758533742,0.15687810341836375,0.12032038023662533,0.06896519427649565,0.082549848674431,0.09875461164065821,242.2788,0.7953789602122487,0.1308467600342363,1.340203058279045e-05,12.647986291244584,243.7709,246.4207,243.0153
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",268.3995741565393,0.4,0.5,4.253216166570158,0.4211308234675068,0.0,0.0,0.10392614509833367,0.16385017946907315,0.10696108190110057,0.06665622665185718,0.06146638495737714,0.0905505045364306,203.0347,0.6380964860227903,0.11946077312483765,1.1921081395174387e-05,9.623598043604677,204.2756,206.407,203.6411
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Permian,"coal extraction and processing - Central Appalachia, BIT, Underground",275.7935528817535,0.2,1.0,4.35616766498436,1.751411701100842,0.0,0.0,0.15028370223319965,0.10427584654085711,0.08931589721157826,0.06433201726054982,0.0650702575700804,0.08862733114886312,270.3079,0.9096235965719377,0.12840741875818526,1.0688286901264176e-05,15.86719431910723,271.982,274.9362,271.1322
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",273.10790951293905,0.5,1.0,3.967319999644814,0.9858269645121466,0.0,0.0,0.17145341389101865,0.12324284234850165,0.11446304639325618,0.061160360479607254,0.06619457995613831,0.10015615063623909,193.0865,0.6449238949145036,0.1105748971476769,9.544114160721707e-06,10.816460648137966,194.3547,196.4865,193.7007
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",253.6939068560679,0.4,1.0,4.660442921250128,1.1299373141857427,0.0,0.0,0.1809456382163522,0.12420659274497854,0.10423628359767566,0.06476676417754908,0.06725014558204413,0.10926850271511979,217.5439,0.7354879681323975,0.11529940283295216,1.0028300820488038e-05,12.122813926151647,218.9408,221.4328,218.2377
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",262.3445985278939,0.2,1.0,3.9734947019115636,0.8704191322692304,1.0,0.0,0.10855732386637804,0.12652171397862536,0.12907865684158037,0.059074586014026605,0.0655779713094288,0.10116086226569071,240.174,0.7620177071883995,0.116347230216132,1.0095673692661913e-05,11.589160037303408,241.5812,244.2677,240.9008
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",244.7124598504305,0.5,0.5,4.507457356233774,0.8221176700415967,0.0,0.0,0.13093389746841266,0.07377068175097429,0.1045279145966503,0.054203267799012717,0.07101277938337655,0.08090247097990537,174.881,0.5699404429615185,0.11683017467753834,1.15656633928499e-05,10.070038027712684,176.0707,177.8006,175.4145
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",256.28321949601434,0.0,1.0,4.083110565270997,1.1529642241253824,0.0,0.0,0.12382957262023783,0.10500882116628726,0.12805216944186487,0.05804797040818824,0.053658382995857,0.10884231049548235,311.1799,0.9958778239762656,0.12805731113414917,1.0883976092708663e-05,14.54301672286259,312.8999,316.5356,312.1097
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",265.65306069492874,0.3,0.5,3.946796518475986,1.1053188621360694,0.0,0.0,0.17035939255099158,0.13512546636046185,0.1218353532401423,0.07176521629500418,0.05681934862838716,0.1179640473930463,262.5828,0.880404895482681,0.12799676929930448,1.2236760246969437e-05,13.701844445217734,264.1791,267.2587,263.4005
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",262.2547156112503,0.1,0.5,3.5836980909745577,0.1957551774323566,0.0,0.0,0.12031856797513427,0.15501036083305958,0.10437518475083696,0.0659225548874575,0.07211701781713298,0.0700851747643145,254.9519,0.6623772921418803,0.12222617291773855,1.1588987664606285e-05,9.110688743100255,256.2367,258.6405,255.623
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",271.1732787430236,0.5,0.5,3.941508784161622,2.06502793108227,0.0,0.0,0.1365912583485698,0.18081167844198595,0.10227236585217125,0.07058600049402054,0.057879718562269075,0.09076680759622424,208.3473,0.775592069891382,0.12947004106114365,1.2218947891722691e-05,15.607992247943816,209.8887,212.0947,209.0156
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",254.5508080509751,0.2,0.0,4.557747913200076,0.6769413722005275,0.0,0.0,0.1160088522814762,0.13261878976983285,0.11126042662051416,0.06533433064971701,0.0686448491286039,0.08429657458908499,247.5187,0.7371675822849861,0.1281843074580154,1.2738548793384403e-05,11.325933779813326,248.9265,251.4414,248.2186
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Appalachia, BIT, Underground",262.284037950745,0.2,0.0,4.2394971790994065,0.4125023378896662,0.0,0.0,0.15743214979112508,0.1467966165315935,0.11421383721683001,0.059835390071390195,0.06394292092301311,0.11971163623112958,279.8637,0.8788702029317774,0.1281948252627166,1.2882245720167371e-05,11.765404708049445,281.411,284.7061,280.706
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",275.2337531650813,0.2,0.5,4.129260270878593,0.9538719738097565,0.0,0.0,0.15102794226767333,0.10715899361225101,0.1041929932924455,0.056350011522795854,0.07062697231446322,0.11163843755019899,262.468,0.8753586099894528,0.11913462018282824,1.03758293388197e-05,13.00106097334614,263.9254,266.7952,263.1926
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",251.9991915764862,0.4,1.0,4.402990345895481,0.8471112825434362,0.0,0.0,0.10357114996272372,0.15984022899304548,0.11734253242932756,0.0803120050601349,0.0641099235880549,0.1073015034152237,188.5079,0.6528633825421712,0.10503572610693937,8.809299328716485e-06,10.339135381253348,189.6836,191.7021,189.0588
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",254.56173010656076,0.0,1.0,3.8099759035020924,1.9672249318400747,0.0,0.0,0.11358263040076551,0.11554302292120282,0.12468362268039442,0.07166460596863286,0.0507200040357621,0.10618454892338429,294.3951,1.0322789942624961,0.12526336527666254,9.595321627497903e-06,17.11608275924201,296.0957,299.3057,295.212
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",273.4771179083066,0.2,0.5,4.532230711207127,0.763215342144532,0.0,0.0,0.13571291736083857,0.178518642804615,0.1215230304194434,0.061753847762514635,0.0749825854477596,0.10253628146125052,253.4064,0.8140800000440531,0.11900132456158236,1.0739096983770695e-05,11.97758117424526,254.7914,257.4499,254.0898
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",251.01584427817826,0.2,0.0,3.6346207049209043,-0.06585611136124836,0.0,0.0,0.1525716405427356,0.17048135053416694,0.10611333524952134,0.061277939387935805,0.06681036021802576,0.1112236618297067,235.0607,0.717160745219944,0.11323021176448246,1.1010510067979044e-05,8.751101156678583,236.2623,238.7628,235.6841
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",268.0077424524751,0.5,0.0,3.863490670161071,1.7216967365463103,1.0,0.0,0.13227085500619415,0.20732147879036267,0.10925449395061719,0.06761248285026628,0.07093737842095318,0.10070700085251975,197.3665,0.7516534631597972,0.13150206122824754,1.3980038681549037e-05,14.933367929747408,198.8327,200.8446,197.9715
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",261.4713339072561,0.4,0.5,4.426530612969408,1.0806106332341412,0.0,0.0,0.17998837396242012,0.09301372426280533,0.10968417843088178,0.06310031931508273,0.07535692822498641,0.1061608672739523,209.0118,0.728293053771023,0.1169664792110636,1.0969947938489253e-05,12.235482074247873,210.3413,212.556,209.6222
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",251.94504208993953,0.1,0.5,3.5456944570350206,1.4548464586350707,0.0,0.0,0.07629713485039627,0.14731223321665635,0.11669231130816896,0.06924777778848577,0.06491698756962652,0.08780611279955101,249.4418,0.8237676797388294,0.11972570876287385,9.84965321266804e-06,13.814768463614653,250.8807,253.3574,250.1091
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",284.5288977018013,0.0,1.0,4.386875000906885,0.2755983222285229,0.0,0.0,0.14184184315528056,0.15438343303654214,0.0935277872610784,0.07175059995087364,0.06477725471113147,0.10105783223145892,300.9687,0.8909612384899142,0.1187570185573105,1.0123071487665145e-05,11.166066892626334,302.3892,305.5442,301.7328
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",255.76281157795694,0.4,0.0,4.552415351456181,-1.1709964323045252,0.0,0.0,0.09794719601461413,0.13370804272405287,0.1295607641123326,0.06921560424186071,0.06689487809011882,0.10836613564599341,182.8376,0.4866999284235155,0.10905377438113512,1.2791619545314174e-05,3.7434516920033776,183.7078,185.51,183.2962
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",259.98233420208163,0.4,0.5,4.875614726009098,2.0823733916355534,0.0,0.0,0.13707191967076593,0.19724729057210103,0.10418651088637591,0.07362329157692496,0.07078543425043805,0.11179200985963628,226.3781,0.8520987516996854,0.12300585645816758,1.1222673770646177e-05,15.576302321676645,227.7115,229.4771,226.8356
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",257.2814379064639,0.2,1.0,3.9076900307023497,0.41356354791516187,0.0,0.0,0.14792568144179033,0.15268626882649705,0.11221153331497653,0.06885872585683972,0.05904470443387805,0.100994922044256,237.7195,0.7178148467063612,0.10637161623478786,9.076585006198666e-06,9.265458710257116,238.6918,240.3453,238.0856
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",273.2767205403705,0.0,0.0,4.090021673029663,0.7992553703340138,0.0,0.0,0.1390194725115222,0.16522225242908312,0.11345676383146537,0.0584572322517414,0.0698461590372335,0.11785966579974663,319.7637,1.0287536134379456,0.1209704652452454,1.0377756224657885e-05,13.280503514857688,320.9669,323.2692,320.1963
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",263.0046747764055,0.2,0.0,4.233350529227562,0.6668301652377482,0.0,0.0,0.1437514429716806,0.14267515873233155,0.11385907017346447,0.06938791309611131,0.06941653986678935,0.10829747430751129,260.3376,0.8259015001759347,0.1207994886564282,1.1852996941686664e-05,11.394517098373296,261.4608,263.3077,260.7424
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",255.9780298500972,0.0,0.5,3.7207867765746268,0.02800094986317614,0.0,0.0,0.18229651999952398,0.1353130649359535,0.12081459920016029,0.05539711183959738,0.06762336243100903,0.07458222877945966,266.6055,0.6818914426246747,0.10984603276960392,9.62075824670602e-06,8.231274282720983,267.5792,269.272,267.0084
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",253.58819561389643,0.4,0.5,3.9271752836827174,0.1719467897979765,0.0,0.0,0.13748937036410047,0.1559140233774035,0.07964224997023521,0.07468435423365564,0.06462942991816321,0.10655109152386068,194.4386,0.5975083521364579,0.10684596032085376,1.0595746942114418e-05,7.6909320871465425,195.3288,196.6902,194.7644
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",255.37193963951748,0.1,0.5,3.8405548108653904,0.8419204738940234,0.0,0.0,0.16102746429277232,0.09776394519816381,0.11227285795373301,0.06673953713241057,0.0708263017507987,0.09970950126222626,271.0765,0.8415441319847023,0.11722059129700331,1.0426150408883343e-05,11.87807926009776,272.2237,274.1344,271.5031
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",255.02532205566266,0.5,0.5,4.353992491214006,1.2322849357593229,0.0,0.0,0.11694035080011425,0.13856380753173128,0.1303930294587458,0.07133247227061643,0.06702406316097682,0.0981700560202644,182.0822,0.6387837579614898,0.11357514234485781,1.1011928390559865e-05,11.168872546510313,183.1678,184.5148,182.4608
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - South Oklahoma,"coal extraction and processing - Rocky Mountain, BIT, Underground",265.26604932271096,0.3,1.0,4.017845291690427,1.5602555786704508,0.0,0.0,0.11469904509298884,0.12093973249120732,0.11170413751363276,0.06650560579888888,0.06524174453257403,0.10196462425644791,229.2544,0.7924312578112389,0.1116220820620356,8.914459326589152e-06,13.10174876318627,230.4225,232.1083,229.6653
