elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 Mpa - national avg, A1-A3 q_PC","concrete, 17.2 Mpa - national avg, A1-A3 q_electricity","concrete, 17.2 Mpa - national avg, A1-A3 q_NG","concrete, 17.2 Mpa - national avg, A1-A3 plc_boolean","concrete, 17.2 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,Portland limestone cement production q_electricity,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Processing",214.479495164633,3.3957457835470417,1.262952941982896,0.0,0.0,0.18032669542355423,0.13123416463736198,0.06875619416827056,0.06293249660539953,0.09124792316586296,0.16656613462278191,247.9971,0.7834449335077971,0.1152686138649725,9.656914825119477e-06,12.192505081117734,249.1154,250.7547,248.3824
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",195.1354819675803,3.5492766040226615,0.28534585341181873,0.0,0.0,0.15309162825193504,0.1014092539193065,0.075130984801549,0.06479930139117207,0.08173347787243507,0.11195783941354098,222.2109,0.663059716700279,0.11857719723005572,1.090389373682025e-05,9.715042740506684,223.2425,224.7415,222.5953
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",211.2399638195604,3.777232054627823,0.9411377732511682,0.0,0.0,0.11080539823873695,0.11063014846398905,0.06763371222479538,0.07168032150376978,0.07601678337384712,0.14601382823546255,235.7825,0.736428533481408,0.1250921794552745,1.1167332436864232e-05,12.174319695240658,236.9437,238.5032,236.1933
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",204.75922652870747,3.692770080477041,0.7894446363580209,0.0,0.0,0.08825812940779595,0.10505142109822342,0.08027018285209611,0.05924213433385307,0.10727757099207821,0.10747804089354521,244.1568,0.8262718987251791,0.12393170404886972,1.1179664570290923e-05,12.279556753559532,245.274,246.9486,244.5217
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",211.1654560081042,4.369247817778701,0.3007810449777044,1.0,0.0,0.14868759068929996,0.10417189388800252,0.07933426749862753,0.07277319301269611,0.09113444393613102,0.15270445996033133,421.0896,1.2206889155370475,0.15472105794590166,1.4554738537929714e-05,15.967818540735784,422.5614,425.3507,421.642
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",209.27701862728432,3.460287858212932,0.8260824271526859,0.0,0.0,0.12356268139930043,0.12541084822884296,0.060429663732813284,0.0616695866705852,0.09907244988853613,0.15744978962243236,246.0354,0.8129037226170903,0.12252116174032539,1.070603276773856e-05,12.398757392405598,247.1788,248.8905,246.4303
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",210.0454955520425,3.5874440297922354,0.08730644929526032,1.0,0.0,0.13227857662738057,0.10977254806840742,0.06798620487011005,0.06977424008656316,0.07822853209559519,0.13301190699415383,394.02,1.0635330514221644,0.14780416898733623,1.3654309733394692e-05,13.696063449724612,395.3613,397.8105,394.5324
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",213.76286045292494,4.086315338836611,2.30899835256307,0.0,0.0,0.14589911568562286,0.11753991209412946,0.0645612525582272,0.06895550043508486,0.08409602282742352,0.13694083226965628,264.1826,0.9476311673687199,0.13552314797898835,1.1230965202610922e-05,18.194630926122315,265.686,267.639,264.7072
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",199.23851030437123,4.210723745755417,0.46670614068902,0.0,0.0,0.19803802532004466,0.1066101191105707,0.06954136291988725,0.070327802894075,0.10299528980397246,0.1636840744342146,247.4194,0.7989863283484668,0.12314571526540412,1.1316943616350713e-05,11.67684261646369,248.5661,250.3829,247.8463
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",221.78662399820772,4.4365267376862185,0.059122608611496985,0.0,0.0,0.1036385600296778,0.09832071066342418,0.06725444542834813,0.05813333373857733,0.1003704762282297,0.11459559936259534,245.9536,0.7520154453903216,0.11795483962592376,1.0655262704810913e-05,9.536344471560794,246.9306,248.5493,246.2924
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Interior, BIT, Surface",202.18548836736943,3.922232243267125,0.7983269213887038,0.0,0.0,0.1297627237101727,0.10441749138122763,0.06742971449173976,0.0766052621786591,0.09849573300290725,0.10925908947229845,243.3936,0.8042581475783708,0.12534248960685745,1.1435903936175118e-05,12.397002524919527,244.5531,246.2583,243.7962
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",206.29368726513263,4.063832253166506,0.1462394304585417,0.0,0.0,0.15100814810766,0.11001627744110017,0.0646090073349112,0.05785097753002047,0.08939670877884989,0.16444823052382535,242.6864,0.6551912239963624,0.11362759612963942,1.0634070813738955e-05,7.890254666212757,244.5169,248.9686,244.0129
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",221.55785879985075,3.8572283067874094,0.8612830079612526,0.0,0.0,0.14613344667549527,0.11314091251662715,0.06730194790685395,0.06423954277375798,0.08307633418257748,0.13180403458794332,262.4022,0.7483989000192308,0.12269764275275523,1.1310155405598141e-05,10.873254361747195,264.4153,269.0129,263.7852
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",201.3932928407147,4.012925750048073,0.4219957716097064,0.0,0.0,0.11729092402838014,0.10743473209221349,0.07462358857162504,0.04838962940206498,0.10258780892721925,0.08807639413474203,245.6499,0.7185876054417584,0.11485058326735634,1.0524605070076053e-05,9.125716520598564,247.6322,252.5123,247.0909
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",213.69116558105932,4.217006971449214,0.4276731911215191,0.0,0.0,0.1321258174623103,0.10985721681927889,0.06547530982765372,0.08131914050279505,0.0914948687930438,0.09756095642019197,257.2368,0.7204826188957707,0.12214858403504612,1.1933154207371648e-05,9.325858828927785,259.2217,263.9619,258.6481
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",213.98495418848555,4.4325577401403224,0.42077842761071055,0.0,0.0,0.11175538033800315,0.12003610324879564,0.06322054778527118,0.06427837098469548,0.08503486942982377,0.1362610402614769,246.1024,0.6766175394800545,0.1175618001745931,1.0976038222983599e-05,8.832815499716574,247.977,252.3959,247.4268
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",209.80159505045228,3.9267677828612397,1.894075441556843,0.0,0.0,0.15319512598686155,0.12590632379495242,0.06343006311738965,0.059459434645567466,0.08732773509121881,0.09707098516938625,267.1425,0.8605622020736162,0.1273797428250562,1.098491580149686e-05,14.845032169874408,269.3592,274.1011,268.5805
