elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Illinois Basin, BIT, Surface",365.29703614470947,4.5704684892720415,0.5742812155700858,0.2,0.0,0.0,0.10033956003890282,0.179129506411153,0.11854927661592538,0.06603609242707087,0.06267168219621815,0.09233390702373508,0.0,314.1071,0.9564237749082143,0.14007924522711296,1.8053269058490214e-05,13.067530124791984,315.389,317.068,314.3064
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",324.9877083535275,4.59101188375108,-0.8316627036826302,0.1,0.0,0.0,0.1070144492488834,0.13642737104105923,0.12393765701063833,0.06924252581592011,0.06719064489385122,0.1109790440452589,0.0,296.0329,0.8141704981027352,0.11827761665835906,1.6276106259646215e-05,6.290887084820419,296.9401,298.6266,296.1612
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",356.3628457096962,3.911783099985952,1.2638812768681034,0.3,0.0,0.0,0.15666635135920537,0.12426140497855041,0.10362308712594659,0.07251543411707954,0.06606975884027257,0.10568938769149414,0.0,284.4508,0.9319448441883551,0.1281427941340096,1.6255216440381893e-05,13.59811160039104,285.8812,287.6108,284.7253
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",322.55158016008505,4.719069181202654,0.9599366122395194,0.0,1.0,0.0,0.10918612273776801,0.1786827365646005,0.07561208545509107,0.06412491659400632,0.06036829862437355,0.0916862126322822,0.0,307.6882,0.9225133090743061,0.12816015764389693,1.5647974686626854e-05,12.895214799681558,309.1137,310.9012,307.9807
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",345.9223539878297,4.087349161326858,0.7240746419336476,0.0,0.0,0.0,0.1460612189984089,0.17004885873404613,0.11668673750490112,0.06382660238903787,0.07270684393323265,0.07917792270848442,0.0,334.3485,0.9136013483566745,0.13399523738625257,1.6413886733172116e-05,11.979597720092839,335.7202,337.5311,334.6259
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",312.7115884864037,3.817519896795369,1.9208062545163886,0.2,0.0,0.0,0.10762764874113333,0.11576181605545877,0.08834777277118559,0.06419099083193329,0.06681807440886546,0.09034575969356995,0.0,273.9459,0.9147296084496606,0.12797431396291145,1.5321275348178206e-05,15.220512392629011,275.4564,277.0791,274.2478
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",276.06215265443075,4.185708626859269,0.7818220383818756,0.2,0.0,0.0,0.10552146767102286,0.12423322852244584,0.13266651749687383,0.06928521476532465,0.06804762831093346,0.09403573804813847,0.0,239.6812,0.7395335566742138,0.11775889267781325,1.5453839212151434e-05,10.303607175915655,240.8251,242.2584,239.9032
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",335.83418751345215,4.376083919637004,0.9726445488439794,0.0,0.0,0.0,0.16047515824634245,0.15020679169207296,0.11111146959542417,0.057633869568838265,0.06539116027801264,0.09204606985904804,0.0,341.6936,1.0087734861625999,0.1334415165373936,1.596101616445734e-05,13.481454760253282,343.1797,345.1043,341.9837
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",312.9195476476916,3.9955539083743017,0.3635345541092701,0.5,0.0,0.0,0.1657274649505031,0.1173817417577944,0.10020323028314262,0.0570385467312097,0.06652480219625252,0.07284115211655143,0.0,172.6857,0.4865123806412257,0.10451999555998705,1.4584730222532359e-05,6.949073251623965,173.5575,174.6327,172.8844
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",323.9210737804569,3.8430762814613795,2.172753725855822,0.4,0.0,0.0,0.14340861868748905,0.12776292602606099,0.11102247034835977,0.071758152055343,0.07065886821333159,0.09770390400334228,0.0,241.0345,0.8684900276060654,0.12655371173596822,1.5854774517829606e-05,15.622657472698245,242.5627,244.0989,241.3504
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Duke Energy Carolinas - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",323.0385331511865,4.496413035868648,1.2551068188366115,0.1,0.0,0.0,0.1306093849331741,0.15222950150423098,0.11616232006232165,0.06655172007778172,0.06612427785449768,0.09497198616765581,0.0,307.6337,0.9589137695420098,0.13074557262824466,1.5998534409562347e-05,13.759384115674838,309.0896,310.8719,307.9142
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Appalachia, BIT, Surface",332.6198773034495,4.036509650200491,0.7237154124053631,0.3,0.0,0.0,0.15309306946056236,0.0900934732719212,0.10896195787412932,0.06666447890959663,0.0722455459758044,0.11142857188075517,0.0,279.9844,0.9320953917560074,0.12776247617403153,1.6569776776350964e-05,13.195780809096945,281.2235,282.7668,280.1704
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Appalachia, BIT, Surface",315.0828052393425,3.8238595529685533,0.4728310087107079,0.5,0.0,0.0,0.14837923294878458,0.1858153355897698,0.13441562855598033,0.07551714700938766,0.07308180950136774,0.08921845494502496,0.0,195.1796,0.6258475193856732,0.11490196936653813,1.61351871138909e-05,9.635731289403788,196.1481,197.2877,195.3566
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Appalachia, BIT, Surface",318.5910010848957,3.5403866916405073,0.1037490927654039,0.4,0.0,0.0,0.15989469130933742,0.15695327073777113,0.11360180148322818,0.061312492700753854,0.06722624014766707,0.09487894833998331,0.0,221.8478,0.674683300843113,0.11405433220311344,1.563084562369739e-05,8.95676000132778,222.7826,224.0132,222.0051
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Appalachia, BIT, Surface",337.93912989297354,4.470304497091705,0.358485208557568,0.4,0.0,0.0,0.14829643034222442,0.14166579788760203,0.11044332655629546,0.06493075546158682,0.056869684953495404,0.09566921926389908,0.0,234.3209,0.7311478791489621,0.11684307560876986,1.556845946428879e-05,10.18703395577493,235.3451,236.6376,234.4931
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Appalachia, BIT, Surface",304.6392673978751,4.250896393770976,0.061681617363896324,0.2,0.0,0.0,0.14456937317081867,0.15555004640930406,0.11269580365030615,0.06030815492920437,0.0669203885536442,0.11518212891719042,0.0,281.0625,0.8914804855809976,0.12217540979064621,1.6013366811160257e-05,10.771346848764146,282.1184,283.627,281.1962
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Appalachia, BIT, Surface",328.3503026011804,4.674689694532092,0.9899567439733765,0.0,0.0,0.0,0.14334196637823515,0.16326805917953155,0.11158548829102963,0.06031446873134606,0.06783607093450791,0.1229241130526375,0.0,382.3149,1.2944556111783414,0.14335743290575853,1.707902415124357e-05,17.27783837343964,383.8549,385.8694,382.5024
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - East Texas,"coal extraction and processing - Central Appalachia, BIT, Surface",271.5389187856521,4.173125548253454,1.1096055203526987,0.4,0.0,0.0,0.17763540576489417,0.1491369537917862,0.1154099022307711,0.057848846999411216,0.0631312953690681,0.09975403732347735,0.0,210.7714,0.736301797635649,0.11492069760992933,1.492350881531226e-05,12.294022716376222,211.9462,213.1972,210.9932
