elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",263.93863730854787,0.4,0.0,3.9992955756785293,0.2870330337528172,0.0,0.0,0.12129428284499229,0.10604360234968722,0.11856627656218581,0.07463503909831133,0.06773639075134286,0.09667670474529631,213.9331,0.6847095824264312,0.13186591440639228,1.4889213214889794e-05,10.23438905746937,214.9363,216.138,214.2187
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",260.42515712386313,0.0,0.0,4.300981207277964,0.20564865134612154,0.0,0.0,0.14051865536164448,0.16510521202837,0.08735759166447477,0.07827639928151293,0.06705944378143898,0.07883068008149785,278.0152,0.7781901109615068,0.12581911805966497,1.171498513639728e-05,10.470011763892394,279.0066,280.4381,278.3139
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",250.6120213969964,0.3,1.0,4.0813895400025375,1.5513452205092784,0.0,0.0,0.12443188644211614,0.13254633921674647,0.10430343488615382,0.06205042021951193,0.07046813374160285,0.09412730550378674,223.9578,0.7941076554571163,0.12142798437903524,1.0292880323111702e-05,14.040696841743912,225.1071,226.4719,224.2923
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",257.6616197825535,0.5,0.0,3.76228406454139,0.2400681749032424,0.0,0.0,0.14480918277807242,0.091271485271287,0.11310639970891989,0.06512518122536448,0.07260157099114957,0.08458328718073119,186.5761,0.5894957913286835,0.12985818941979488,1.5155580143350375e-05,9.362524960463647,187.5621,188.6377,186.877
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",251.47690788954242,0.5,1.0,4.326240177591583,0.6323311771771186,0.0,0.0,0.1752557989625756,0.1613072863126592,0.11151787342251925,0.06788044185529958,0.06661843782644579,0.11027270334989742,178.5763,0.620383633075462,0.10884289023048899,9.768510732792925e-06,9.750140481222472,179.4884,180.6028,178.85
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",264.09978779074225,0.0,0.5,3.748127619587246,1.326697010706346,0.0,0.0,0.0862459766299025,0.16597200301444243,0.12166041505336085,0.07715529742852836,0.0689032579066298,0.10034967486350949,302.9938,1.0125535139519612,0.13723767900300424,1.2350543153631567e-05,15.584825328792768,304.2012,305.8589,303.2974
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",257.09293216068306,0.4,0.0,4.328215518904082,1.4114470701507695,0.0,0.0,0.1458873188835021,0.15236500044765408,0.11853624427148547,0.06546346702620273,0.06547377041400444,0.11086870169007616,230.992,0.8486189244943225,0.13724110981673276,1.4431851148846504e-05,14.891118516561136,232.232,233.6842,231.3427
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",255.29151466504518,0.0,0.0,3.843292807264077,0.5865151727236693,0.0,0.0,0.14179079060284655,0.16215580144581276,0.0999856112481202,0.06410550919958666,0.07439509390687915,0.08816386253238495,284.775,0.8590086835871544,0.12808832786633262,1.1684811710704306e-05,12.235820597101053,285.8414,287.3728,285.0817
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",264.4659354575115,0.0,0.0,3.569685849502211,2.600887264139903,0.0,0.0,0.14082159510208656,0.15539182473384366,0.09849393622663857,0.05934540122975151,0.07356562132804319,0.10766034439701236,328.2339,1.1609131777575998,0.13222617966392566,9.95614333856736e-06,20.04470140803586,330.4991,335.1836,329.5285
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",262.37445725900005,0.4,0.0,3.526484717469996,0.18390188951610076,0.0,0.0,0.1454890303439439,0.16582153999709157,0.12043662716171218,0.06571028959575306,0.05882218872765583,0.10067952655044682,207.5112,0.6286091804171927,0.11674195384779641,1.244599976927804e-05,8.676000739012625,208.8698,211.5422,208.2818
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",260.88460798283313,0.0,0.5,4.392413574362022,1.103539119576487,0.0,0.0,0.1734194669030331,0.13659252704381378,0.11159103317715093,0.05834397601014315,0.0629618691078053,0.10850889130206952,311.8413,0.9951686893914524,0.12070151750610915,9.575711605207576e-06,14.412556527594562,313.8066,318.3052,313.0638
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",263.65366024944336,0.2,0.0,4.3112554783269035,-0.45084573971272446,0.0,0.0,0.18679642267015265,0.13605229059496263,0.11732621910924912,0.07651240790609015,0.06621785189591499,0.10226775674129439,252.2055,0.6921020974435926,0.11454983358648217,1.1703925920283858e-05,7.490617486626235,253.6627,257.0857,253.1466
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",259.1243864892726,0.1,0.5,3.3835797452375913,-1.1127908856136202,0.0,0.0,0.14216797582765447,0.16260045849938073,0.1158885419852009,0.06912952459690243,0.06116135632978047,0.09314572511229333,243.0799,0.5822051145585133,0.1024052840624036,9.685723529212068e-06,4.0858891194084,244.3141,247.5213,243.9464
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",271.3260892676496,0.3,1.0,3.419083855101531,1.344053267384572,0.0,0.0,0.1228343264370077,0.13851800775309817,0.1238400591902714,0.0628951365925687,0.0657286217604202,0.07970822080074907,219.9492,0.6957693010510192,0.10984758626472109,8.592481624681958e-06,11.911891314670887,221.4357,224.1509,220.7576
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",256.8650456676312,0.1,0.0,3.7965234903271665,1.2342048909237924,0.0,0.0,0.11360636912074042,0.15268387218063145,0.10404693636352343,0.07411686224809558,0.06567456450666842,0.09922202426527846,273.8859,0.8778711233983517,0.12194611003286637,1.0592544632403141e-05,13.492887780387322,275.6575,279.3537,274.9157
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",248.7170779431824,0.0,0.5,4.010506497973158,0.22792614042651693,0.0,0.0,0.16924572490457512,0.0920851657269279,0.1256399868913721,0.06407895781505636,0.06972996467678158,0.10108736699068376,284.2569,0.8245676951540498,0.11429840167588434,9.845894779512353e-06,10.301695872232237,285.9303,289.878,285.3328
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",242.16470307081372,0.2,0.5,4.237280084352529,1.5416113651496188,0.0,0.0,0.13572543433757694,0.12654172539759806,0.10969424582612017,0.06258232360814348,0.058439935917697486,0.09773772648133984,241.927,0.8152947899836004,0.11601667509587732,9.443022582718389e-06,13.781008132034314,243.6071,246.8564,242.8612
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, WC, Surface",257.1324136489536,0.0,0.0,3.7387959407997777,1.398820119299512,0.0,0.0,0.14823616866180309,0.11698884170374975,0.11083129642452753,0.06452843577185031,0.053187043049345156,0.10510987515233923,303.4066,0.9863742377713933,0.12049648157176925,9.268361035795025e-06,14.988759040355461,305.354,309.6587,304.5851
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",255.49348514528077,0.0,0.0,4.392633080435469,0.9364208124948308,0.0,0.0,0.13274066387078526,0.15954519971419315,0.08270267003548039,0.08269991189898157,0.06964910382139994,0.11581271244186589,308.9645,1.0223527106935513,0.12349035328192459,1.0681439633814892e-05,14.493904087343818,310.674,314.4118,309.909
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",256.2490289951038,0.1,0.5,4.302819932821352,1.0833381795001693,0.0,0.0,0.18757492075356724,0.12205608107074939,0.12724662535481357,0.05612832377246306,0.06521522246977199,0.09779509542626164,281.125,0.903794398591205,0.11988546331785457,1.019713774445268e-05,14.046614577562217,282.7258,285.8975,281.9748
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",278.43813047586934,0.2,1.0,3.774441681837582,0.127947746973608,0.0,0.0,0.13982295087105637,0.1640108020704286,0.10580026887691914,0.054004968955156905,0.07026377375396319,0.09207838716308417,246.6576,0.7156066367239895,0.10781478104177471,9.181400211928135e-06,9.234597059613286,247.9334,250.617,247.3691
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",253.86130541806466,0.0,0.5,3.9805436271338577,-0.20757561210862485,0.0,0.0,0.1117123755763823,0.13479395490131418,0.11477536349888537,0.05843784941531224,0.06439648501622568,0.09673384745294768,270.4103,0.7635628101797242,0.10991605364826784,9.563644445216185e-06,8.660630571807726,271.7148,274.7153,271.1733
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",255.88679947457064,0.4,1.0,4.340057273949526,0.5982984125481174,1.0,0.0,0.14220760120494993,0.1438041200510846,0.11081783168138727,0.07245426939732508,0.0784760129519592,0.11326624859462972,190.1063,0.6481005819586233,0.10451974146698922,9.243379360314424e-06,9.924234642479101,191.3213,193.5395,190.7237
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",254.66305635892653,0.2,1.0,4.771022046517163,0.07286887498111416,0.0,0.0,0.15127270776239152,0.1578835665031436,0.10696447299689198,0.07128942446396361,0.07688422227283367,0.10020650985644002,239.5252,0.7154826988973535,0.10921481313934955,9.885028788528317e-06,9.220075276565977,240.8033,243.4864,240.2346
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",262.55881709847137,0.2,1.0,4.267423566828224,0.4163048918930466,0.0,0.0,0.14963150988868484,0.14736336997558094,0.10395087218389912,0.06533819341511331,0.05992595787431528,0.0968692276218219,243.2771,0.7429637046926906,0.10833501726521834,9.058523414016765e-06,10.3054732006882,244.6051,247.3226,244.0023
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",261.1195592741605,0.3,0.5,3.8200568287085375,0.9921313787767698,0.0,0.0,0.16374047096489502,0.16111601526447128,0.12757020544956119,0.07047358762642379,0.06644571790528224,0.10802858965927352,241.589,0.8195338162891015,0.11900419167693255,1.1064534217194998e-05,12.994832355920158,243.0717,245.8496,242.3434
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",259.6681128397812,0.0,0.5,4.186394365017502,1.5725965189763649,0.0,0.0,0.1379536010610021,0.12065047697339357,0.12661348793572752,0.06426711475543188,0.06074507044544275,0.10700333570013904,312.2852,1.0559325644172883,0.125676490106816,1.0168288631974283e-05,16.607440956670796,314.087,317.7709,313.2419
Electricity; at user; consumption mix - El Paso Electric Company - BA,natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",235.12356746620395,0.1,0.5,4.25993095929664,0.871741450083572,0.0,0.0,0.15008247189842278,0.1454069604017029,0.10628906527263551,0.04963122156684253,0.06650416659145772,0.07676636607370163,237.7272,0.716138269274049,0.11151329776945891,9.156442999530788e-06,11.500015990678312,239.0756,241.4998,238.4162
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",258.44289016425955,0.2,0.5,3.6863618908210176,0.21527111861368298,0.0,0.0,0.17275478058110894,0.16076362881945294,0.1192616807681493,0.06894333693357078,0.06952124543521784,0.10169267226342366,243.4679,0.7206016815096195,0.11186844498251167,1.0674002867463172e-05,8.800548348634724,244.4087,245.9678,243.7966
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",256.52889577178485,0.5,1.0,4.40003091375644,1.6660532113401136,0.0,0.0,0.11163643593898159,0.17066734108293866,0.09512236643706645,0.06729474186391896,0.061011454282718314,0.09229401787265464,170.004,0.6250934167532982,0.10225253377019296,7.777784015653445e-06,11.661802709736744,171.0525,172.28,170.3563
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",263.4708077113173,0.3,0.5,4.397048835061592,1.644378237508167,0.0,0.0,0.1533530830885707,0.13395019597966915,0.09747598130937371,0.056440964180346866,0.06280373307932001,0.10344535375351152,237.1102,0.8295822685937553,0.11747729200521194,1.0109258105639635e-05,13.895654646003827,238.3125,239.9735,237.5094
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",266.0090126242804,0.5,0.5,4.248617996463295,2.003452415371774,1.0,0.0,0.1346668096254283,0.09649894493568803,0.1182849825220166,0.059301278012001316,0.06289425697912986,0.08944258145781245,176.8916,0.6812955097120799,0.11563948788602593,1.0408689215235032e-05,13.729795179753848,178.0863,179.3806,177.2828
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",252.15775052592286,0.3,1.0,4.167659429800844,1.0667154498180125,0.0,0.0,0.15698320356059872,0.15658248963281818,0.1139765253239809,0.06551965213539175,0.06261221235571736,0.0856525606121448,208.1926,0.6578272049439575,0.10566854959820776,8.5893865020844e-06,10.420084779229262,209.2021,210.5773,208.5469
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",252.42132257190852,0.3,1.0,4.127146487512782,2.423723021515525,0.0,0.0,0.14099864874587054,0.13261786104284995,0.10633183875937466,0.053988710888804504,0.07104900156016913,0.10403750026113004,232.4249,0.8770803097447973,0.1156640277336688,8.665276050240017e-06,16.245862092373237,233.7349,235.4417,232.8548
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",249.59241419098666,0.1,1.0,4.229820658686003,0.4368431483212641,0.0,0.0,0.15821550563910872,0.09093615400525447,0.10133303792537968,0.059917079382188876,0.06807987645044485,0.09604564051246424,251.0015,0.7414465529238353,0.10867826167978442,9.270241539545107e-06,9.425390601409758,251.9596,253.5518,251.3379
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",267.0911016159946,0.3,1.0,3.9027509845330597,1.4612912993604823,0.0,0.0,0.11572661222472014,0.14140706052702687,0.12648295662593945,0.060873988645149396,0.06982267057294177,0.11433457388267985,234.129,0.8269294899445953,0.1119871017535247,9.099639937206483e-06,12.95030605645029,235.2493,236.8917,234.4911
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",247.77421125740906,0.3,0.0,3.871494313621246,0.30460760868757764,0.0,0.0,0.18191052061462004,0.13522383984840586,0.10460289875820104,0.05863797559332886,0.06774603019162986,0.08247659756548852,209.6848,0.6024099038490532,0.11324945372129513,1.1544016978434177e-05,8.337043857409023,210.6264,211.9363,210.0215
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, BIT, Surface",262.64539859969346,0.1,0.5,3.993410725097458,0.07193339468791837,0.0,0.0,0.12921047687214562,0.14898149863729462,0.12421314103019705,0.05727538216583268,0.06408557185756307,0.09062056286572732,250.899,0.6983099617992026,0.10919697293499332,9.773242526068963e-06,8.037073263275508,251.7863,253.2931,251.2097
