elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat_forExClay,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,expanded clay production q_elec,expanded clay production kiln_temp,expanded clay production kiln_e_base,expanded clay production kiln_e_internals,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",178.04284075651816,0.10641039577741447,0.1388136704890281,0.12047089405253969,0.07716999656884008,0.07128840212605189,0.10972992510384601,0.027628947708111917,1051.4364787731986,0.7898505292556288,0.05355517535674653,486.5124,2.0564416417231266,1.343399506147161,1.2475137172909707e-05,23.64437288745637,495.0135,505.6691,493.3815
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",200.88703742440666,0.12734615256619533,0.13308608123167237,0.10298568245397181,0.07197299535274575,0.06516463534585608,0.10786605615338776,0.01855949475677253,1064.174103799788,0.7505073124225339,0.20789978195896733,480.9343,1.9622140302015332,1.2619649006673397,1.2176554903563642e-05,22.669088283287966,489.152,499.5148,487.5468
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",176.41569144661935,0.10583969394078446,0.12010810968940204,0.11734440274607909,0.065492240958472,0.05625573996496257,0.08066659637712806,0.016256761218532895,1222.017486834929,0.6768493887710947,0.028252852301707817,531.9057,2.4121056091410398,1.6412317195190063,1.2990362762453282e-05,26.942566348876266,541.3656,552.8719,539.6197
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"heat and power co-generation, hard coal | heat, district or industrial, other than natural gas | Cutoff, U",176.82926904985933,0.14160513319533183,0.11701524368056879,0.08674822724767876,0.06312304898591801,0.0674168030022156,0.08904711827390857,0.01864724182763689,1222.571470569483,0.6714313648651803,0.10605702303864585,521.1021,2.324822096753566,1.5642235071178767,1.2674041897802918e-05,26.115415367918544,530.3114,541.6028,528.5971
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",197.36306888713543,0.14646802431442885,0.138478985777539,0.11845275297657154,0.07391537730549509,0.06738633120307029,0.06745086546168888,0.024792047781671253,1246.2297540275329,0.7072679321977182,0.10413556226747951,840.4785,4.802159159005533,1.9270211556760548,1.786491392797722e-05,46.33804017700303,855.45,872.0971,851.9672
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",208.1669728980933,0.11728754529663347,0.12431419395019457,0.11308488655098985,0.06808752481103796,0.06495818689356904,0.09773315842364821,0.019821856512688026,1119.0569483250467,0.977612983400007,0.08789905067108673,688.2264,3.5664354439024737,1.472959867661617,1.5572710394708248e-05,35.80868935050275,700.188,714.0674,697.419
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",191.56514923716895,0.11434777388135928,0.15163160726596742,0.10202580253278985,0.0714414637282692,0.06541527320917814,0.11993357739802649,0.02789873916347633,1202.3622150187903,0.7345115141845229,0.047336331796102894,858.1132,4.946715756951926,1.9122333724901739,1.799946921348929e-05,47.42858931098254,873.0048,889.8683,869.4928
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",168.77587281464884,0.15532431810229244,0.1449506755279148,0.12021482085751767,0.05529425834435624,0.062241185644232463,0.10891994237541007,0.021105743595265063,1198.1661956199255,0.8020107413687578,0.1970509966611216,713.0809,3.9164440981127506,1.600766052972978,1.585772922272102e-05,38.69112099192766,725.8895,740.5539,722.9281
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",178.21210940383222,0.09879492428467401,0.14761161908313952,0.11947143601292132,0.0665760782579882,0.0682082458034667,0.08472897719360961,0.02573398307819314,1196.0921025042715,0.8442766987737849,0.10372378597156606,729.9723,4.0334328064954805,1.661059515784347,1.62564985108926e-05,39.666973818382175,743.1655,758.077,740.1178
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",199.89655198380197,0.11551301866449992,0.14255505886286646,0.12064433473946766,0.05708946713499289,0.0550155405494717,0.08892393645019359,0.023419784590503263,1171.6551196028556,0.5014078708647237,0.1472577862415933,982.7925,5.939816494398386,2.280779392424182,1.97519174097195e-05,55.669760646436224,1000.0909,1019.114,996.0044
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",177.49134641757232,0.17012094809213635,0.14244700927419263,0.10707187862752819,0.0646602767613115,0.06752850573111696,0.11580861153293621,0.022723149679812822,1085.6393157248876,0.6404009666716336,0.10930833928326775,827.9965,4.764546397745215,1.8677895671003757,1.7525394092348238e-05,45.911252000518324,842.5905,859.1011,839.1715
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Permian,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","heat production, at hard coal industrial furnace 1-10MW | heat, district or industrial, other than natural gas | Cutoff, U",194.61385278546064,0.08708292856947306,0.14155171382332066,0.11694869689919536,0.06718076389540306,0.06755558174311757,0.11721547682327835,0.02733473485184431,1211.846980577452,0.6087351941433339,0.17460639180391033,883.0055,5.152692374559066,1.984018596421652,1.8467403238397623e-05,49.073272760973396,898.3558,915.6293,894.7262
