elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,elec_medV_forExClay,heat,"CMU, light-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",183.5107578603794,0.15940521524085655,0.12064715784039749,0.11250955060413825,0.05928233995737903,0.0643927549312202,0.100104356348027,0.0,337.5204,0.8719295737519992,0.5822472754371094,1.0413420812246396e-05,13.646671126314274,343.6406,351.9247,342.3728
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",203.74021738888058,0.12375790437280368,0.10806008921688703,0.10369046921508614,0.06863238000170853,0.05305165519260417,0.09641507134860101,0.0,348.7688,0.896593932315563,0.5840476936374122,1.050286996128531e-05,13.789130005656963,354.8924,363.192,353.6127
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",192.25136519324377,0.11986477300757581,0.14213890746833222,0.11300019257050582,0.06511150664499395,0.05806216966582736,0.09390688647011593,0.0,336.5832,0.8592969042493064,0.5825997295676408,1.042670847641173e-05,13.422136880125054,342.6864,350.8993,341.4194
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",195.40604293761425,0.1361807843345696,0.1807207274847395,0.1140990648404222,0.07122344428792013,0.06972155350043284,0.11162300498449006,0.0,353.0605,0.9447653969550142,0.5852639486867431,1.0815697663239866e-05,14.252287665750835,359.2019,367.5983,357.9045
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",189.75005733841024,0.14525925689344188,0.1253551449178031,0.10217580348919425,0.06851353273143394,0.06718006784244915,0.08457847500334002,0.0,332.6234,0.8238304151507074,0.5821093924228486,1.0357974806825032e-05,13.226115727836731,338.7317,346.9165,337.4766
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Surface","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","heat, from natural gas, in industrial boiler",166.32935581006083,0.16675220942553462,0.18593763884769973,0.11716973580356502,0.07280978272763422,0.06854926590426433,0.0832941312645421,0.0,314.1437,0.7746833103191046,0.5795587164276779,1.0218138395608038e-05,12.793343725792091,320.2296,328.3232,318.9937
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",189.4246707853859,0.13597130375230976,0.1461821840342226,0.1334468688874378,0.06345233104295914,0.0675292311963395,0.11873510103335916,0.0,354.2092,0.9362171622063618,0.5805472876529882,1.0817605830361286e-05,13.6739337875313,360.3351,368.5897,358.9946
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",218.5392804636401,0.13003235792852424,0.10857464543814593,0.0966903968614261,0.06693818459775705,0.05839808279927433,0.10360248893588551,0.0,370.3273,0.946463051986939,0.582478049536598,1.0749713731685802e-05,13.81593322902356,376.4721,384.7611,375.1257
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",179.8795537997719,0.15288768364344324,0.18014648970220348,0.12970705236398475,0.06038930798614359,0.060594005424289596,0.11831224157160997,0.0,345.8608,0.909940014566902,0.5787852921803256,1.0592042511115673e-05,13.446378672593413,351.9747,360.1859,350.6469
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",173.87800102198432,0.10708254785075835,0.13522059279178555,0.11879869655312271,0.06404402377516698,0.061036718233977834,0.09182881611773624,0.0,321.6257,0.7896067426056761,0.5758477822461734,1.0182886904026222e-05,12.358339691659612,327.688,335.632,326.3987
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",185.84190537912178,0.12310696799173629,0.12602221139785252,0.10138667110531009,0.06959535843063293,0.06424089147443279,0.09839097230274417,0.0,337.0573,0.8440651667728561,0.5777888250353084,1.0352435283268008e-05,12.864744678285286,343.1474,351.2145,341.8395
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",185.79048765958154,0.1433558390317258,0.11464998696201693,0.12703728037290965,0.05930280502332563,0.060905410395067125,0.09773466249016832,0.0,339.0198,0.8466354874986879,0.5783536548722621,1.0478869840465695e-05,12.925897687849139,345.1202,353.2103,343.8103
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",192.08485130292738,0.0996490261783795,0.15300303208745686,0.10465853926439614,0.07273119579988702,0.06540421215130929,0.10978154484681393,0.0,347.1978,0.8991906390423379,0.5793440833533168,1.054728926445217e-05,13.302834408663522,353.2994,361.4534,351.9715
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",197.87184658584215,0.1295497484789946,0.1170542487586139,0.11855668494793908,0.06939283042130322,0.07026803134331636,0.07395949893906437,0.0,334.5922,0.7775409407067084,0.578840912548021,1.048973577074972e-05,12.374573164961898,340.684,348.6433,339.3907
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",201.53106848854648,0.11064365538274781,0.1678509735357255,0.12888733563779708,0.06571362304306666,0.06032212104715319,0.08653972144627779,0.0,343.2939,0.8318705788475038,0.5798675008748102,1.0601487791508882e-05,12.800211024586941,349.3945,357.4401,348.0832
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Tennessee Valley Authority - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","heat, from natural gas, in industrial boiler",201.64122253036257,0.11782936797830301,0.1411505734204845,0.12586444454504156,0.050466166919951025,0.06536130998793138,0.11257807458622945,0.0,359.8104,0.9400801880352009,0.5812626257402046,1.0773897520524547e-05,13.702687188225822,365.9382,374.1919,364.5949
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Illinois Basin, BIT, Surface",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"heat, from natural gas, in industrial boiler",193.93200155187847,0.15336894466970646,0.16648662501774103,0.10825974482278122,0.05806618683008548,0.07410287915192303,0.08458072622261775,0.0,345.6801,0.9269736878494688,0.5845457851677774,1.0335854969367166e-05,16.127786376606544,352.0642,360.9891,350.7772
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Fort Worth,"coal extraction and processing - Illinois Basin, BIT, Surface",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"heat, from natural gas, in industrial boiler",179.73825053807064,0.1421771491055008,0.13029466244290086,0.11062372966787194,0.06871129393451422,0.05742278025326761,0.0942531978086982,0.0,336.3181,0.9252235545735589,0.5825492964964899,1.0120575960251204e-05,15.983574235094672,342.6758,351.5692,341.3964
