elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",248.3664241090505,0.5,0.0,4.68469663427314,1.396930132431684,0.0,0.0,0.16982411307807035,0.17370003435397485,0.11710872820492571,0.06217909357945588,0.065066374523055,0.09031852400657159,188.0703,0.6845372874163881,0.1252667532697082,1.2991241090158577e-05,13.319645419467676,189.2302,190.4784,188.4349
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",252.7674309055114,0.2,1.0,4.316486033392568,1.6216309563481666,0.0,0.0,0.1571581705430284,0.11013470077135457,0.10511741635092325,0.05790917548755074,0.06875669972373073,0.11191841147134554,267.9494,0.9290856958640847,0.12622303701422993,1.074985366388729e-05,15.757867425426594,269.1747,270.7138,268.2586
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",234.83494128890152,0.1,0.5,3.164318466851138,-0.07299844450564852,0.0,0.0,0.12090929343399401,0.14320826204180181,0.0990787084894919,0.07045450124792835,0.06247819985241755,0.10712112583603814,248.5008,0.7354180591310174,0.1176778566218838,1.1263278249223342e-05,9.073657171678441,249.3561,250.5779,248.6951
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",257.53993374370606,0.0,0.5,4.219498367742866,0.09766907101213662,0.0,0.0,0.13602590765641778,0.15004824031939049,0.11622152604098253,0.0698487062191805,0.05919043073918501,0.08310894427155244,279.2485,0.7496896473903116,0.12258945173388394,1.1352950310537047e-05,9.980077164339376,280.2027,281.5136,279.4948
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",260.9895330032236,0.2,0.0,3.978591316771914,1.107476867167553,0.0,0.0,0.1481033716452146,0.1381242017610363,0.0871931485270255,0.07360153604621257,0.05577338052963436,0.08000941564911232,254.8658,0.7779100751957465,0.1302688489901297,1.2526639440153202e-05,13.363484404521056,256.0377,257.3891,255.1927
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",255.5459967000519,0.0,0.0,4.338387543656545,-0.8068386504971955,0.0,0.0,0.11008955330160257,0.17042719255391653,0.12891905530150496,0.0655108353565495,0.06679781642370677,0.09809044823429873,273.2515,0.7155409273749365,0.11826774674658785,1.1666435019968043e-05,6.885652845701116,273.9934,275.2016,273.4074
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",241.59136122721551,0.4,0.5,4.206396908076505,1.1862362009275282,1.0,0.0,0.12973458511229427,0.11838797152970429,0.12011359623918372,0.06261404248159447,0.06172286241344485,0.10588629174547946,192.0207,0.6861554387234731,0.11875291351163832,1.126099505120658e-05,12.259840586371531,193.0837,194.2314,192.3123
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",248.8976162768268,0.1,1.0,4.306350625826901,-0.5009968073831487,0.0,0.0,0.14935413219625251,0.11584894087766666,0.1114289320407059,0.05193899946031575,0.07088041969243265,0.10784632928847701,259.3795,0.7207539049108465,0.11388788473839297,1.0830853800220473e-05,7.774875817234968,260.1636,261.3983,259.553
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",239.2722348692855,0.2,0.0,4.091119802483867,1.88015731344439,0.0,0.0,0.17523568473859208,0.12571819490002198,0.10462862521005317,0.06991274764199759,0.07103073803513868,0.11563287073413386,276.19,0.9865430405835893,0.13866026223496533,1.3300588414486968e-05,17.53597409442702,277.5525,279.1913,276.5389
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",253.96934322884292,0.4,1.0,4.637790227184081,1.0307967524091792,0.0,0.0,0.1597121619411251,0.1355151922019638,0.13113864239687006,0.06378282020821115,0.057429415265223424,0.09615656680579536,202.7053,0.6708634156172806,0.11262825224174365,9.656694895625536e-06,11.513753719977231,203.7223,204.8811,202.9897
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",266.819119314064,0.3,1.0,4.254374870069148,1.248907176055392,1.0,0.0,0.14367573541953788,0.13646443490840102,0.09977038387438818,0.06183386683576816,0.07017721171654,0.08373392947145143,214.9937,0.6966806338323039,0.11718655828103305,1.0138616505419413e-05,12.517209145794943,216.0839,217.2909,215.3051
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",238.11604824490357,0.5,0.5,4.201603910712543,0.9832202917494522,0.0,0.0,0.12923019421766066,0.13422936385434484,0.11535738832912068,0.06792800522547933,0.06944188377274621,0.09498317766177462,167.6168,0.5728674191843459,0.10898912705681868,1.0516300885231485e-05,9.664650165089112,168.6377,169.941,167.9945
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",267.83787399124515,0.2,0.5,4.158446546069038,-0.3669862136901808,0.0,0.0,0.14142053663891763,0.1376983171533741,0.09841673411449699,0.07229723833655495,0.06774425200627844,0.0854080659555421,226.2484,0.5812210858641323,0.10655494764865003,1.0238596863365092e-05,5.763076762415242,227.1066,228.6887,226.621
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",244.3643825055633,0.1,1.0,3.745177318726142,2.6276723743797223,0.0,0.0,0.10689520341572062,0.1406534329887886,0.1267187798655786,0.06084797516078644,0.05520786101825193,0.0643661575884982,242.1056,0.8146214949111055,0.11915893704955255,8.484041372337675e-06,16.31354412712008,243.5151,245.3125,242.633
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",238.56012825517945,0.1,1.0,3.856325527836091,0.061041787348399934,0.0,0.0,0.11366584148477568,0.14865075176656575,0.11863798504045203,0.05811253530073175,0.06138135625585377,0.0886202103637674,223.5754,0.6168640796521858,0.10226350775030482,8.577112432642023e-06,7.015837525601203,224.4546,226.0182,223.9366
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",246.31813428840974,0.4,0.0,3.8909630057245677,1.1165737474989361,0.0,0.0,0.17268626251651434,0.1321365330303213,0.10160210007325934,0.07290090735217616,0.06592769091460352,0.09975385734044859,207.2817,0.7013718314563201,0.1216971335126266,1.257554389663572e-05,11.604094705455092,208.466,210.1215,207.7309
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",272.17934180174393,0.3,0.5,4.010555045806258,1.6341228737263278,0.0,0.0,0.12426734831949801,0.10924038675882033,0.10388699620093367,0.06461321573518725,0.07251281625185683,0.08486771155139546,230.084,0.7645776916562613,0.11964215772936918,1.0587746606067621e-05,13.26062141772221,231.3377,233.0865,230.5551
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",251.9299441107421,0.5,0.0,4.233469359440078,0.30863379205921393,0.0,0.0,0.13504742959313992,0.1671012673534834,0.11517064506762546,0.05927737178295563,0.07590821131983058,0.11859372779168285,186.4288,0.6133282431577393,0.11827282082246077,1.3441595260566504e-05,8.566754624075548,187.4208,188.8471,186.7919
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",269.1454427226725,0.0,0.5,4.335810000255322,0.5288500190530595,0.0,0.0,0.15535752121248,0.15258300754041554,0.11786654702821686,0.05687942045134681,0.06718400517747042,0.0969724139227874,291.262,0.8540243965433396,0.11554051077486388,9.709414622398031e-06,10.682326658381026,292.4077,294.6151,291.7449
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",262.73444132154265,0.4,1.0,3.5994783909897228,0.991889217258425,0.0,0.0,0.16549929251008352,0.1268813809665821,0.09867537200539714,0.0629523303433809,0.07333231753943227,0.08205581064540586,188.3236,0.5911276092054129,0.10286403761905805,8.38398915053987e-06,9.514140574089854,189.3491,190.8214,188.7378
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Strawn,"coal extraction and processing - Illinois Basin, BIT, Processing",245.37514315171998,0.2,0.0,3.5463795487515672,1.6278296203918048,0.0,0.0,0.14334909460387868,0.0901418812045742,0.09292016590053062,0.06589407836360758,0.07031820959692836,0.08219779241813094,236.0665,0.7728381527148006,0.1214196296143784,1.0876656137238487e-05,13.419518130827086,237.3485,239.1599,236.5586
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",254.9555894166469,0.1,0.0,3.819597579310327,-0.5277635928801333,0.0,0.0,0.14607728193404207,0.13089267864205198,0.10408404245033068,0.0596021870967296,0.07167408272138485,0.0865170844898621,249.7146,0.6162648218099889,0.11681331163873457,1.173113101139688e-05,5.975659761387488,250.8123,253.1503,250.3206
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",249.38338834942428,0.0,0.0,4.6984072267100245,0.6399464858328741,0.0,0.0,0.07968111541840038,0.13258926927737308,0.10414883175701131,0.06454049083894908,0.07232563172139526,0.08841285140110441,270.6845,0.7756840203094619,0.12361252914805519,1.1188680259593649e-05,10.385798667242454,272.0259,274.6218,271.3602
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",255.98965630938028,0.1,0.0,3.7866281545423273,-0.214208487406642,0.0,0.0,0.12378543347585089,0.0905583477896758,0.09807631396990857,0.07253139866032902,0.06472587024370818,0.09826029801345625,260.4796,0.7062866378125503,0.12034205684242041,1.199656558937228e-05,7.577924225127387,261.6843,264.2587,261.1287
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",250.7735784399042,0.0,1.0,4.349624796733291,2.1226244867994537,0.0,0.0,0.15496762366139383,0.09557791985872777,0.07614152301503349,0.06732575295726556,0.06900079023884165,0.10975256881075819,317.1553,1.078552850110437,0.13552803034970445,1.1274577912657222e-05,17.658790885835035,318.9642,322.4047,318.0416
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",271.4014531965154,0.4,0.0,4.249922629061417,-0.10919204685703476,0.0,0.0,0.18607991206453936,0.16608913800356218,0.12724566403614077,0.07332364770043373,0.07269924450989938,0.08686284470768586,216.5785,0.5856980485584256,0.12929388797471486,1.5169770609519867e-05,7.52453246393878,217.7392,219.7297,217.143
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",259.15059115128275,0.5,0.0,4.344675911698098,1.439493314068375,0.0,0.0,0.11506916576435731,0.15167275511645767,0.10306398474050173,0.06540811637255675,0.06698731590021562,0.0770497973268612,194.869,0.6583148812187958,0.1342042532122734,1.472622527201677e-05,12.519556618713107,196.2252,197.9926,195.4275
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",249.19819443335282,0.1,0.0,4.553883415598491,0.6803765924500524,0.0,0.0,0.15579542695082224,0.1444781240537866,0.12037265198806359,0.06856095877431703,0.0661618412515468,0.08067000039662639,258.6983,0.7246237261073945,0.12564899418333728,1.1973398634619718e-05,10.521685066778648,260.0393,262.467,259.3667
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",257.19104877189255,0.3,0.5,3.9645130611911954,0.28088302412166954,1.0,0.0,0.1427815840102954,0.1246566079363915,0.12062286842887933,0.06685088771810525,0.06411531434097012,0.10569751833833636,210.0749,0.6365668856072936,0.11520104841646452,1.1430723074256397e-05,8.436473499441155,211.2335,213.3665,210.6477
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",252.33846686360855,0.0,1.0,4.251092650100936,1.4236102931257266,0.0,0.0,0.14920069031294847,0.13395298614657952,0.12671175980320779,0.05972884907691205,0.07169676442450018,0.08133099199877974,288.0355,0.8561387381446455,0.13047187704020827,1.136132316835425e-05,13.728893761754119,289.5784,292.3435,288.7912
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Permian,"coal extraction and processing - Central Interior, BIT, Underground",256.3858306964388,0.1,0.5,4.187552673397983,0.16848384053776067,0.0,0.0,0.14328564247069614,0.14502368045625463,0.10747464677931699,0.06917297296919322,0.05742183397140792,0.10664527700890854,270.9063,0.7854526478339987,0.11987966651526677,1.1216856072283707e-05,9.338728500146976,272.2165,275.0325,271.6097
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, BIT, Surface",270.3102680606923,0.2,0.0,4.302856709329303,0.8651831620659431,1.0,0.0,0.12016882974954882,0.11189271770160504,0.11656169920534828,0.06783261342965302,0.07038030622635924,0.08847675463410817,232.6271,0.7207009435134188,0.12733026691683733,1.2591585557468795e-05,11.147990995909531,233.6975,235.0953,232.9676
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, BIT, Surface",268.2980050320494,0.2,0.0,3.9844546021620677,0.3884953672804112,1.0,0.0,0.16709375809481933,0.20448524507092872,0.10332671053550313,0.06619171715579075,0.06788961672275323,0.08366519481110746,230.9369,0.659034503364238,0.1237491099298103,1.231104201344287e-05,9.587785035287183,231.9532,233.4017,231.3031
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, BIT, Surface",245.05093877585543,0.0,0.5,4.693936111813009,0.7686148760662037,1.0,0.0,0.12975482586217985,0.08760435382882714,0.11243730077265278,0.06991677857715559,0.060756981697076946,0.08224790650592669,236.2746,0.6966436768453026,0.11795971615132732,1.0214663980168679e-05,10.204108859414157,237.2568,238.5959,236.5858
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, BIT, Surface",255.18242619571194,0.1,0.5,4.06434205151149,1.882468908523664,0.0,0.0,0.17026180328769375,0.14736480822740597,0.12931984529383062,0.07313989085828587,0.06625118728048457,0.10203646772209755,283.1586,0.9604067695613261,0.13539093980337633,1.1872118620538977e-05,16.07665857641601,284.4832,286.3345,283.5761
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, BIT, Surface",258.5073620736199,0.4,1.0,4.08210513626642,2.209682748896266,0.0,0.0,0.11796174383028014,0.14242884433202016,0.128991471531821,0.0627071301763906,0.06645826111361292,0.09128749246732015,204.8562,0.7563527003641262,0.12017549529215595,9.705259146375387e-06,14.663522750188086,206.0885,207.4982,205.2496
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, BIT, Surface",231.60944127213622,0.4,0.5,4.123459525061794,0.7148295841860629,0.0,0.0,0.15044895923700022,0.10958867943694006,0.08556203055630586,0.06905843386857279,0.07332500887566715,0.10747216926799426,190.4797,0.627756146198331,0.11800630394834707,1.1725385512420571e-05,9.555809382286753,191.4508,192.6894,190.7915
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - West/Northwest, BIT, Surface",251.60650864422652,0.0,0.5,3.7692180391820003,-0.08579189463807801,0.0,0.0,0.11692675409038632,0.1565048924249076,0.12102851415437405,0.06790125564179138,0.06384026497023483,0.0822570953210195,253.9771,0.6598722047020577,0.11814851692170907,1.0859869330495123e-05,7.420732486241904,254.8258,256.1708,254.2543
