elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",327.28793191348547,4.347486445531238,2.048910322400695,0.4,0.0,0.0,0.15280403367461642,0.12445582876488917,0.13109373181873984,0.061916140994734734,0.08066998423649392,0.09699911088421222,0.0,254.1973,0.8916204017640356,0.1279917156644147,1.644860432540885e-05,15.680702162312876,255.7948,257.4167,254.544
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",277.5334318970529,4.060641437709956,2.1642742164562105,0.3,1.0,0.0,0.1342152235426358,0.1221121942517762,0.1114597377861136,0.07192966327119697,0.07587027972747706,0.08902799486849253,0.0,228.3608,0.8193859719685982,0.1237527329441816,1.575378698157192e-05,15.351961052919961,229.888,231.3553,228.6964
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",325.7886408548989,3.9536984835449216,0.610073389695662,0.5,0.0,0.0,0.0890068057794699,0.1664709382408131,0.11094715177907716,0.06873866340468922,0.06484077901339311,0.1001996922642683,0.0,197.7918,0.6315198378104783,0.11046306472056343,1.543641300874277e-05,8.953029776516349,198.8283,200.0959,198.0045
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",314.55892518669555,4.554976156376618,1.1890583448313365,0.4,0.0,0.0,0.14505236666056304,0.1489067200938198,0.10673605734659614,0.06499946791490142,0.06741335295493606,0.10227824167414439,0.0,235.9878,0.7842739236174833,0.11820669015670984,1.5675088944344404e-05,12.126242566689411,237.3137,238.8144,236.2702
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",327.1343219067277,4.514033426806316,0.2186126363689639,0.1,0.0,0.0,0.12932973462331784,0.11906173436438838,0.10002403151501729,0.06604239267213727,0.06503525257818007,0.07222675880983861,0.0,290.9936,0.7466136753480792,0.12214835687445234,1.5877939342677746e-05,9.133256270534577,292.1719,293.7529,291.2569
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",347.1656410232008,4.362007993190686,1.0789808966949017,0.1,1.0,0.0,0.1241983605495394,0.1058207501624926,0.10113051125816043,0.06902591742649758,0.06390320143689578,0.11753435382890334,0.0,329.8438,1.0909048212127028,0.1322500511247468,1.6685416476991766e-05,14.693830476511135,331.4347,333.451,330.1438
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",320.8642318082288,4.809792321179806,1.7972144138288821,0.2,0.0,0.0,0.1012300150624773,0.168317381368683,0.11267190074723928,0.07435770122868102,0.06964790888653277,0.10252384568080462,0.0,300.6771,1.0129686247166554,0.13281026742881824,1.6537537450163974e-05,15.903899783095204,302.3204,304.1577,301.0096
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",313.25885252101097,3.901829806389855,0.4039760203828286,0.2,1.0,0.0,0.19264639147317095,0.15981946351046392,0.08623795512282179,0.07129201145490825,0.07883382304290926,0.10033325361584024,0.0,267.116,0.8005429616061526,0.12097888138738529,1.660479336989675e-05,10.277665968463184,268.3642,269.9926,267.3798
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",334.4175569284179,4.105797356516713,0.013231540246063433,0.0,0.0,0.0,0.12580117822385614,0.14134452652318108,0.09337560038986606,0.06872439831299794,0.06889098116724154,0.10785931903254845,0.0,357.2743,1.0393146666490014,0.12990508948092772,1.678242544670063e-05,11.030169197178969,358.6639,360.7323,357.5343
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",310.44627575440313,4.094422310707954,0.4512962608127609,0.1,0.0,0.0,0.14847820947996207,0.14553743009789696,0.10875981602838332,0.062016215092338636,0.06313705037033387,0.11153211729116078,0.0,310.3063,0.9866933003835245,0.12602686926467305,1.5901199403015525e-05,12.433769505998697,311.6556,313.4886,310.5481
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",339.98848552578295,3.5245043709083355,-0.3464332840524015,0.1,0.0,0.0,0.1650661525073412,0.13524417189932633,0.13692720048454965,0.0618518647347469,0.0664240500380209,0.10756700791743468,0.0,326.7567,0.9544710160508453,0.12693090384534145,1.6707647547209384e-05,10.034263901935885,327.9942,329.9035,326.9828
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",288.5709493684702,3.240367954596711,0.9190368390601318,0.4,1.0,0.0,0.17299370766610794,0.16801902470624908,0.11375575438379129,0.0742351467629664,0.05929027198155669,0.09061230952634879,0.0,195.5182,0.6551677826443687,0.11233112687051333,1.5070517123780008e-05,10.81706890751101,196.6898,197.9818,195.7815
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",334.1265389412429,3.6468155066803862,1.055796027527641,0.0,0.0,0.0,0.15739027039211761,0.10911174312292708,0.10789749119308731,0.06018558972208801,0.06290655138047896,0.10775000556742009,0.0,366.3968,1.1803855174294051,0.13795319943651918,1.6373721543366146e-05,16.0350775892538,368.0793,370.227,366.7143
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",307.15293916801477,4.219249446556607,1.317857129882827,0.3,0.0,0.0,0.15024113546357296,0.10478588674968006,0.09806999695107457,0.06160429863962491,0.06027426840006732,0.09590954868645783,0.0,250.6228,0.8451150095254385,0.12140117674766202,1.5150686410633018e-05,13.633910516707363,252.0167,253.5631,250.9128
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",309.9914031217937,4.033586049691079,0.5386419672825379,0.5,0.0,0.0,0.07667969405853638,0.172659517181749,0.08688036372351975,0.05900489663344472,0.061965721624640493,0.08992577663252056,0.0,178.8056,0.5813727312319462,0.10691425375687164,1.4576840866315876e-05,8.832690506568538,179.7168,180.7959,178.9749
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",369.5216099120503,4.064811987769062,2.8167905165093075,0.1,0.0,0.0,0.15294564597211668,0.1170876781389684,0.1055597783318665,0.06396466488638375,0.07093398542194744,0.09232869283785913,0.0,373.6038,1.2852759895295387,0.15166970009722247,1.6942613123197773e-05,22.291216865991398,375.7477,377.9641,374.0527
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",307.1902925652196,4.420333864637321,1.2052262440478387,0.4,0.0,0.0,0.1478478357679082,0.052816549232485674,0.1259068226526251,0.07094378211377392,0.05875248580016637,0.10982896958844626,0.0,231.7666,0.8198079704705183,0.11946269203311702,1.5543083198993596e-05,13.097876860052244,233.081,234.5554,232.025
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",306.87110927598195,4.099680716757345,0.9844687621424864,0.4,1.0,0.0,0.13096418866147747,0.15723172646865557,0.11968197131720976,0.0611845170898646,0.05323869272570047,0.09000554769117207,0.0,202.2191,0.6751024418013416,0.11176345038021426,1.4614127682405677e-05,11.104184993029564,203.413,204.7251,202.4859
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - Southern Appalachia, BIT, Surface",294.3833962644512,4.261680650648108,1.1467185499603163,0.0,0.0,0.0,0.17624829122282237,0.16264858862823345,0.10850537407959022,0.06522685653630797,0.07573477544007826,0.10100742129960298,0.0,329.9791,1.0600910381871618,0.13449953584067437,1.642580320968409e-05,15.33381132386003,331.6212,333.6155,330.3198
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",369.24655807141954,3.5729552906751403,0.4703009679645601,0.0,0.0,0.0,0.16321516110895018,0.13787424224495765,0.1109720723940989,0.0718614427755062,0.07414820883481478,0.11268264514750853,0.0,421.0307,1.2852943241132833,0.15503208129229634,1.9999648757908654e-05,15.264363252652826,422.507,424.6425,421.2023
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",347.26920688865215,4.054022710622445,1.6129018484521027,0.2,0.0,0.0,0.1009664876813709,0.11252285290165487,0.11035865395138672,0.07451429480278454,0.0666340515979763,0.09527713760572072,0.0,317.5274,1.027178546357376,0.1447784211993543,1.8306353288746186e-05,15.808046407151533,318.9799,320.6529,317.7505
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",361.8400217754437,4.10329050567214,1.1012180176433615,0.3,0.0,0.0,0.1491792746510954,0.1287420189847559,0.10404338981541186,0.07443766262969866,0.06585623301683902,0.09569842234041526,0.0,299.2222,0.9368983918062138,0.1388879476309642,1.828511154039345e-05,13.727639597359188,300.566,302.1822,299.4448
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",317.6915902939992,3.8601411359329934,1.0530968593548866,0.3,0.0,0.0,0.16745916799074417,0.16238146873323447,0.11184587026275727,0.06008795541592213,0.06581393804180963,0.10288009854046815,0.0,274.5277,0.8861223201796249,0.13112520540944622,1.7293195822968303e-05,13.022521732848787,275.8101,277.3379,274.7429
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",303.3061226899016,3.810254069857451,1.3531604151672516,0.4,0.0,0.0,0.11186740185518743,0.16397103218830042,0.09543143604315542,0.05892617637765564,0.0628405956970512,0.09105644968462528,0.0,224.1524,0.7476170833445012,0.12378633207064146,1.6239070468898225e-05,12.366392398148115,225.3433,226.6257,224.3661
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",328.15924547448213,4.260078574786065,0.6590250823859591,0.3,0.0,0.0,0.17015271585656846,0.10912944271857697,0.10560678121309462,0.06566990665874185,0.07303095038591778,0.09934427751969065,0.0,277.385,0.8509930628667415,0.13192661161090452,1.790203432249919e-05,11.65524211918965,278.5857,280.1108,277.585
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",324.765941855038,4.8436290752655236,1.4274869547341007,0.3,0.0,0.0,0.13854481271557315,0.16802056874142254,0.11065826786913878,0.06408806107142166,0.056531452492568086,0.1197111396937311,0.0,289.99,1.0077535401320517,0.13410538777024586,1.719890367567267e-05,15.054766026657061,291.376,292.9991,290.1943
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",374.26307203399864,3.721022268890744,0.729711132107448,0.0,0.0,0.0,0.14902961708515175,0.15509841023527043,0.11460499637818662,0.06633364824825921,0.06167289434116284,0.08794278227921176,0.0,394.6044,1.1238825406320898,0.15104245472858535,1.8861261944730932e-05,14.587085016734386,396.0596,397.9972,394.8276
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",314.84777377520834,3.960514187153798,1.7081627408421884,0.2,0.0,0.0,0.11598076865688811,0.15267088366276807,0.1327816198034764,0.06874962192981769,0.06415368580714138,0.09704420325188043,0.0,298.7224,0.9896360369178122,0.14085805232559398,1.7852978025419564e-05,15.72847181282486,300.1761,301.795,298.9589
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Surface",366.8197802877821,3.8055111061091673,-0.16916250213392625,0.1,0.0,0.0,0.14905943071309258,0.15376190728242378,0.10179392045421477,0.058883186214797295,0.06844490884266609,0.11124086774784511,0.0,366.2866,1.0735525557614793,0.1397008883264983,1.8519836188132523e-05,11.298600878914803,367.4411,369.2824,366.403
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",336.0444880153632,4.229791573906237,1.6311415659045512,0.1,0.0,0.0,0.12473124613452577,0.13315577323485106,0.09791934129302728,0.06689759232793048,0.06497658062534074,0.10460442770761848,0.0,341.6308,1.1517811169844798,0.13838123220988335,1.655000541377669e-05,17.514603218842414,343.115,344.8316,341.8226
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",340.77170255741345,3.768227787748076,0.7137198732032738,0.3,0.0,0.0,0.14372203282396917,0.11451610741750803,0.11602567596119971,0.062284209975281765,0.0702931088384286,0.09134895827286753,0.0,266.9847,0.8299123107635504,0.12395305695655506,1.6257178815033297e-05,12.036072792597537,268.1009,269.467,267.1492
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",315.857312161014,4.430794290102827,0.3133816898253702,0.4,0.0,0.0,0.1388059226829519,0.18807869933920557,0.12380414294400992,0.05580554568450885,0.07540566780682852,0.09185650139961876,0.0,218.1956,0.6703086134158018,0.1139369112730252,1.5716421090606076e-05,9.337239112931949,219.1083,220.2713,218.3332
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",275.7258043111931,3.984333797728074,1.4029741427178806,0.1,0.0,0.0,0.12936816308852436,0.13306949026095988,0.12257641438933692,0.06425357166895494,0.052981796066683406,0.09679927473402769,0.0,281.2575,0.9387863668730068,0.12557781014373653,1.5309418111621198e-05,14.772748388751753,282.5549,284.0033,281.4503
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",304.7296839972971,3.989621688396626,0.741768862145078,0.1,1.0,0.0,0.14593014447816666,0.15938076297154705,0.12180495376667433,0.06131185754689869,0.06273191142056361,0.10240836729445253,0.0,286.8143,0.9151214823398663,0.1238199626627504,1.5848409286956613e-05,12.843002487785371,287.999,289.4755,286.9813
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",296.73710884605765,3.960163135441829,1.4520929518061734,0.0,0.0,0.0,0.1287240479517142,0.14771129759197354,0.10169609207433748,0.06259679324976768,0.06169859633113509,0.0949603140896644,0.0,324.1353,1.0517036035350684,0.13313703905663699,1.5845362714480163e-05,16.037179695964063,325.5311,327.1383,324.332
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",355.54042513432125,2.92255245401484,-0.1608090924866048,0.4,0.0,0.0,0.15219817948526476,0.1288796087976498,0.10475543462979799,0.07335894080647135,0.06351001424051049,0.10404802458671339,0.0,243.3089,0.7289086467663273,0.11587918613643994,1.6294551851696976e-05,8.533639274015748,244.1527,245.4073,243.4026
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",354.52408716574143,3.540156698188805,0.9296649908210854,0.1,0.0,0.0,0.11321264605019157,0.13879452441838938,0.10394695946520989,0.07718324799926553,0.06971745066169412,0.08514721458478211,0.0,329.6119,0.989186348635557,0.13666460744241618,1.703554539889923e-05,14.20218951318359,330.8782,332.4503,329.782
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, SUB, Surface",329.66210457563807,4.021986615168978,1.425082643455552,0.0,0.0,0.0,0.09312610407394553,0.14365298639807447,0.10567157205145339,0.07152870804603088,0.06592274521265361,0.10800746206513971,0.0,360.6632,1.2054173135307837,0.14109709693474892,1.6846996429834993e-05,17.318375921232207,362.0936,363.8578,360.8108
