elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 20.7 Mpa - national avg, A1-A3 q_cement","concrete, 20.7 Mpa - national avg, A1-A3 q_electricity","concrete, 20.7 Mpa - national avg, A1-A3 q_NG","concrete, 20.7 Mpa - national avg, A1-A3 plc_boolean","concrete, 20.7 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",250.43659850959708,4.412356906095167,-0.012869115276442411,0.0,0.0,0.1047888567464795,0.13766273912885002,0.11362289452529788,0.06903371656806426,0.07340940770145062,0.1058286966287221,0.0,277.4362,0.8144697273264414,0.11526488619588522,1.0737323780752783e-05,9.908209992503203,278.307,279.6693,277.6301
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",213.96387260695,4.263860237728131,1.0933926610049196,0.0,0.0,0.1534719751852482,0.1157632138202565,0.12848288308992056,0.06095466872501786,0.06286029450857168,0.09905684781109143,0.0,259.1578,0.824595310510321,0.11547526911166084,9.817321329599201e-06,13.258075522327756,260.2452,261.6659,259.4462
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",229.6893940026837,4.536697372003498,1.2157587029691659,0.0,0.0,0.1460266926935356,0.16717366175662354,0.1453332742794653,0.06568140810072184,0.0609893896371647,0.10342355949936408,0.0,278.59,0.9003762479993879,0.12005028456948388,1.033617635851146e-05,14.363208563413709,279.7306,281.2615,278.8823
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",244.0081347980165,3.9643685944363054,0.7882973764709055,0.0,0.0,0.14302249272846035,0.17184192492821723,0.11032390736698977,0.06562478549291989,0.06133402778768651,0.10629156194686917,0.0,287.2352,0.8957703137450898,0.11795697114406942,1.0238483389881384e-05,13.043654826123852,288.2898,289.8089,287.4918
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",231.89140432236496,4.102539547312919,2.4168930761247727,0.0,0.0,0.14125907910096608,0.15299682363370815,0.10447784390303347,0.06434522619369827,0.07189648989509279,0.10198732789371828,0.0,293.3742,1.037379704055203,0.12874413071808977,1.0422057684386054e-05,19.065920853503734,294.7746,296.5024,293.7431
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",246.67809410975082,3.2327864268010007,1.1263182746192921,0.0,0.0,0.10002151803929071,0.11436337794114944,0.11546221173056055,0.07345895083959236,0.07767676581828609,0.10560960945462541,0.0,287.5025,0.9386343248468825,0.12409567402036617,1.1066936616246682e-05,14.335122199283674,288.6194,290.1516,287.7678
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",241.22631371349206,3.9069413258238312,0.9978454802172123,0.0,0.0,0.11245787609692989,0.1891660411535893,0.13275183786955994,0.0714168526032974,0.07481930715158186,0.0911204997892597,0.0,273.3234,0.8426770007757819,0.12150041676447071,1.0863172204317537e-05,13.217189134806025,274.4149,275.8385,273.6069
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",245.01211682294598,4.177658527713216,-0.45705886854753397,0.0,0.0,0.118397194923886,0.10274526179646118,0.11315607909078292,0.07756023930956735,0.06259581071415525,0.09601142141083951,0.0,261.987,0.7017481096790231,0.11018265731941355,1.0441926187371674e-05,7.672368397250663,262.7594,263.978,262.1699
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - Piceance,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, BIT, Underground",233.36908728962328,4.0382696090877195,1.8407668997186293,0.0,0.0,0.1914488597405447,0.1061868661096134,0.09867646561999778,0.06158552199691576,0.06980338698434391,0.11956396921202933,0.0,309.6223,1.0691794428620565,0.12600815432022985,1.0563125874926202e-05,17.861024123564484,310.9437,312.7538,309.9516
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",253.20163851757485,3.993312090017646,0.008854551780836606,0.0,0.0,0.12851152133815566,0.13865292425987946,0.11680069980244923,0.06409736498912011,0.06212362321009807,0.08590757366721434,0.0,261.978,0.7103986876264825,0.11045574589245387,9.931847099235692e-06,8.182650422210214,262.8223,264.1817,262.2362
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",230.8463702589494,4.325614206610111,0.2696611673045084,0.0,0.0,0.13463193806150767,0.16176798172853266,0.11735069672236073,0.06516067460068138,0.05914575251227635,0.0976934607537754,0.0,254.253,0.747868052439711,0.10968192384110938,9.69520684231516e-06,9.198077574471858,255.1322,256.5296,254.5117
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",221.59571863827853,4.14429932227939,0.17294858324826712,0.0,0.0,0.15258161327128403,0.09534738264744336,0.12588503975554097,0.06316784592298552,0.06082652086635458,0.10309905632652337,0.0,251.2032,0.7459733429310887,0.10859794219760717,9.735703468158917e-06,8.931943206458087,252.0664,253.4738,251.4582
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",240.28840453336707,3.9244257291168947,1.312266225876927,0.0,0.0,0.16218160469481724,0.11721401275015965,0.11179912906191118,0.0565460759176764,0.06460896006312655,0.09961118362996817,0.0,281.484,0.9134184298689221,0.11867928937937913,9.896163552722656e-06,13.845408189151238,282.6247,284.3093,281.8258
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",216.54013530828024,4.221271955515356,0.17764386168124158,0.0,0.0,0.1423183731404588,0.1324216658252037,0.08712993123284402,0.06441405653266265,0.07386496897790983,0.09234501602181536,0.0,238.7244,0.6835652822898868,0.10784108111482274,9.736793001396912e-06,8.376956384542039,239.5758,240.8842,238.9864
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",243.17258603595624,3.9074869589822554,2.2267219270250735,0.0,0.0,0.14836222306867328,0.1919963783314562,0.10151668094977805,0.06525970318520433,0.07339954845834869,0.08547512345728757,0.0,284.9482,0.9561554836431014,0.12648860589011265,1.0330657683687368e-05,16.917692316574474,286.2901,288.0383,285.3632
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",234.77512461330505,3.8819024298624094,2.144759150115285,0.0,0.0,0.19744092689277437,0.1571658051462448,0.11136502078087895,0.0630489367097387,0.06269626054346825,0.08520675361388244,0.0,283.0845,0.9442055797456574,0.12402055946739866,9.988220068701055e-06,16.735749453879055,284.4284,286.217,283.5191
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",254.89694212552195,4.387893152738645,0.63866703033486,0.0,0.0,0.18344476604399088,0.06749843589393115,0.0752818786520858,0.06257249377157838,0.06421128066252071,0.07901154931878465,0.0,274.9691,0.7748914803119566,0.11429643700947638,9.758110596040296e-06,10.865451109548886,275.9929,277.5375,275.3122
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",245.6051470203816,4.373057444151445,1.069409504460785,0.0,0.0,0.13501855844543068,0.11588494665749409,0.13315706808723798,0.06117863355370872,0.06333562908486978,0.11385490667259936,0.0,290.5201,0.9609333131893361,0.11956851775362147,1.0323701562547049e-05,13.431982715769424,291.6054,293.3176,290.8153
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Fort Worth,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",224.43700235468728,4.001531519706729,1.0207231560763517,0.0,0.0,0.1663187166679729,0.1511643817950467,0.12040756872478316,0.058819090225640296,0.05740014532081536,0.09839637698946264,0.0,262.1171,0.8332579268130473,0.11365227653475354,9.511012149717241e-06,12.240471604443135,263.1703,264.7275,262.4383
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Piceance,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",239.17459820471805,3.880051227864634,0.9119121796655384,0.0,0.0,0.1289575036114827,0.11034307475784437,0.10834119095271709,0.07239736836251656,0.07165775718318602,0.08486677244861345,0.0,274.1304,0.8043552767947473,0.11856168854423361,1.0417492461787472e-05,12.271216113835461,275.7471,279.0722,275.0599
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Piceance,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",208.0866011724111,3.822947956427366,0.06270096750000931,0.0,0.0,0.11162628277704231,0.1488248259782265,0.10880031657915566,0.07312256511852297,0.06890597257728708,0.10167523883293218,0.0,242.5502,0.7025636606978942,0.10856788411341319,9.955312372422408e-06,8.704061532869064,243.9526,247.1311,243.4113
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Piceance,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",227.08772397730772,4.318524909303412,0.36824784318782555,0.0,0.0,0.15202988039767854,0.1301874331104858,0.10049832215415201,0.06514255659064871,0.06662045645434905,0.0978497076317992,0.0,268.6403,0.7750674226239255,0.11193241289642347,9.902216995811408e-06,10.323304225433915,270.1824,273.6574,269.5849
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Piceance,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",240.68357017924262,4.35776184908983,0.7235230310798709,0.0,0.0,0.13341046102428972,0.13554558190363916,0.11827291526769974,0.06615611048814574,0.06268919056962138,0.1142543143188712,0.0,295.6809,0.9260396501497783,0.11765554066913822,1.0285527813411767e-05,12.651141328585,297.4547,301.5882,296.7759
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Piceance,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",224.4704493989518,3.679238357999982,1.8784253324302629,0.0,0.0,0.11317869125606017,0.09846937145846343,0.12443891084879448,0.07055103316092969,0.057592604653172313,0.10917670097365749,0.0,284.9604,0.9844512717069136,0.12269918547567524,9.993554636279965e-06,16.451263129126197,286.8627,290.7636,286.0296
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Piceance,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",223.28180181449807,4.598297439976365,0.3078229944754822,0.0,0.0,0.1501640407171453,0.17979599744280417,0.1140993459148379,0.06439512744635235,0.06962117407768689,0.10299681178723429,0.0,268.5464,0.7849558671874154,0.11223338214931237,1.0104402758137146e-05,10.251201603657705,270.0987,273.6487,269.5044
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Piceance,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",237.67749731609754,3.6151522377652605,1.3105470736763514,0.0,0.0,0.18560264844149066,0.15241029773436088,0.11007044028457028,0.06477472521650562,0.06739389637265512,0.09712225246539374,0.0,297.4129,0.9197098245385023,0.12105959492309101,1.0320921757503849e-05,14.48677753944201,299.2288,303.0651,298.4701
