elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",169.88604926994125,0.13229886731269114,0.13475545241828366,0.11117256904876416,0.06019276523579675,0.08063156731414961,0.10311132119803244,0.0,308.8246,0.7478640193079901,1.3966354936412981,1.4126288974453007e-05,10.6646729923137,317.1511,340.3241,316.3807
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",171.32826267397502,0.14028556835398992,0.11853830538085332,0.10994150021826095,0.07171226814087046,0.06201809793233383,0.09921856444597921,0.0,307.7395,0.7365660280148663,1.3959252563603768,1.3971301967254741e-05,10.574378874462003,316.0622,339.2223,315.2989
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",190.36498651030138,0.13687362671697031,0.17328748922471846,0.12103540996136504,0.06608818218377363,0.05223313626093061,0.12453993435941803,0.0,335.9511,0.8740378352069138,1.3980989509072126,1.3818901509442867e-05,11.729939593513603,344.328,367.6352,343.4826
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",164.8562148427317,0.12626729345159587,0.09756568669337776,0.12259523602112428,0.06996668554169083,0.06460626501939083,0.09134696798269831,0.0,298.138,0.6949205894805237,1.3947740253305334,1.3908286662787793e-05,10.200729574171646,306.4383,329.5478,305.7032
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",178.6514058822087,0.1523638641144036,0.15396900473426015,0.11468577419374276,0.0676157426092839,0.07297237844763012,0.07871733736076036,0.0,304.9105,0.682509075681565,1.3971798277259124,1.4234876033369755e-05,10.181830671335451,313.2266,336.3446,312.4885
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Uinta,Electricity; at user; consumption mix - Avista Corporation - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",187.41012795230247,0.16676593817928273,0.16231599041239,0.12215012903043589,0.06726889668337498,0.06992866874730468,0.09870271878817614,0.0,323.5671,0.7766394122647843,1.3997692222422446,1.4471308618133872e-05,11.003153675194422,331.9286,355.1571,331.1288
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Powder River Basin, SUB, Surface",186.19492378210956,0.1352148740069171,0.11620347131156909,0.10601596466537484,0.07209957523905934,0.06337800605355705,0.08315635627914304,0.0,323.0052,0.8041199205473705,1.4035997256765658,1.394624157041392e-05,14.282125371348794,331.4738,354.7045,330.6129
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Powder River Basin, SUB, Surface",164.73394543723214,0.13033300853450236,0.09040281336279891,0.12707939173332589,0.06656700448588036,0.0652358190073032,0.10860224110152565,0.0,314.5152,0.8403653908817414,1.4008774868283156,1.3714221066428344e-05,14.444532071808329,322.9695,346.2116,322.0996
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Powder River Basin, SUB, Surface",177.6677997838481,0.1259958831772836,0.1681607145496908,0.11596486658366938,0.06685726189209946,0.06257372427628578,0.097815077049502,0.0,320.1732,0.8325999248727316,1.4016186738192749,1.3647549051577547e-05,14.398522370764427,328.6317,351.8732,327.7642
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Powder River Basin, SUB, Surface",159.9994758446149,0.12478035831313142,0.12648725432461108,0.10745821800598546,0.07104361666589261,0.07431517503512525,0.10531094227973012,0.0,309.4595,0.8230070066518587,1.4022697688085128,1.4099107979966475e-05,14.35799740081263,317.9099,341.1357,317.0471
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Powder River Basin, SUB, Surface",175.8180976734719,0.1251029894567676,0.13407334202629323,0.11692100392214502,0.06521199101072703,0.06462918436201316,0.10742280105334648,0.0,323.2871,0.8622647147480501,1.401816297899265,1.3691202900469351e-05,14.63187332576258,331.7533,355.0231,330.8693
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Powder River Basin, SUB, Surface",174.82667452883894,0.14762258847563609,0.11219478755354897,0.12101933697856534,0.06356044803621182,0.0671522166549818,0.1193223899276033,0.0,332.6076,0.9079106581798411,1.4027661700937792,1.3878606566196647e-05,15.076590463741788,341.1032,364.4326,340.1854
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Powder River Basin, SUB, Surface",160.0406465020264,0.18346467473394387,0.19058522232212724,0.0944173265649293,0.06678063018464374,0.05418226755142296,0.10245354860259016,0.0,312.1253,0.8077977735680288,1.396649767702941,1.2985834805391247e-05,14.1481162281332,320.5791,343.7958,319.7265
Electricity; at user; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Green River,"coal extraction and processing - Powder River Basin, SUB, Surface",173.20571623923905,0.15323090641108122,0.12245808709785741,0.11140725881031827,0.06459928385312685,0.07553423513213901,0.1018765748056393,0.0,324.3225,0.8479167246763749,1.4033045386368581,1.4081423815510965e-05,14.654566001443493,332.8064,356.0814,331.9185
