elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 27.6 Mpa - national avg, A1-A3 total_cementitious","concrete, 27.6 Mpa - national avg, A1-A3 q_electricity","concrete, 27.6 Mpa - national avg, A1-A3 q_NG","concrete, 27.6 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 27.6 Mpa - national avg, A1-A3 plc_boolean","concrete, 27.6 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",329.1663074,3.812095747,0.561333407,0.3,0,0,0.116688281,0.123972842,0.104532455,0.062334972,0.066179505,0.089690404,0,280.9019,0.820028414,0.132609203,1.70376E-05,11.08448737,282.026,283.5409,281.0838
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",314.3074133,3.668092401,0.86968555,0.3,0,0,0.115320046,0.111572632,0.106571502,0.064535004,0.070623085,0.071507321,0,261.4117,0.735397612,0.132511253,1.69889E-05,11.24481889,262.5811,264.0056,261.6414
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",330.0133878,3.754996521,0.217277666,0.2,0,0,0.115943732,0.161529349,0.111033508,0.063478395,0.057143593,0.089690396,0,275.9002,0.778337383,0.128910676,1.67284E-05,9.690800951,276.919,278.388,276.058
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",320.4704404,4.40647639,-0.31343781,0.5,0,0,0.125082711,0.134766391,0.106233936,0.072250481,0.068642594,0.072149529,0,253.7606,0.615775909,0.126242759,1.72275E-05,6.834174507,254.6312,255.9855,253.9267
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",344.7328498,3.869874219,1.846545597,0,0,0,0.191604228,0.12273309,0.123290763,0.077398479,0.066205487,0.084514376,0,315.2938,0.994394045,0.148861032,1.8191E-05,17.03921384,316.9755,318.8381,315.649
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",326.6242826,4.309638842,-0.419473368,0.4,0,0,0.156858952,0.153576175,0.126469365,0.069810057,0.056702945,0.108686538,0,287.1696,0.815932586,0.128340964,1.73362E-05,8.398533482,288.1179,289.7095,287.2969
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",326.9982972,3.861471312,0.718576162,0.3,0,0,0.151341768,0.15108366,0.111771829,0.071008572,0.081084282,0.098389819,0,296.7576,0.901269169,0.140113525,1.83086E-05,12.52876738,298.0263,299.707,296.9725
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",295.4984264,3.75636323,0.979473571,0.3,0,0,0.120778782,0.100667351,0.10917038,0.080521714,0.071450347,0.083891937,0,262.8483,0.789046581,0.135085932,1.76294E-05,12.01108977,264.0603,265.5384,263.0706
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",333.337433,3.193225262,-0.554574426,0.3,0,0,0.105759949,0.154082895,0.09598047,0.062867141,0.067393832,0.120054848,0,293.1586,0.864231517,0.127735327,1.73338E-05,8.052455078,293.9818,295.5155,293.2025
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",327.8747655,3.625385557,0.687686717,0.3,0,0,0.141715498,0.156076664,0.111768745,0.059604331,0.067064298,0.077163025,0,274.1028,0.768843566,0.132678099,1.69203E-05,11.20333266,275.2924,276.8056,274.3377
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",326.9469314,3.542765085,1.075928686,0,0,0,0.187925626,0.149716329,0.105236958,0.057711314,0.06104255,0.095074804,0,323.7736,0.967402419,0.137623408,1.75313E-05,15.13768208,325.4153,327.2704,324.0991
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",338.9840488,4.330935325,0.438820486,0.4,0,0,0.149959803,0.135818588,0.111043353,0.063685719,0.075865138,0.078904435,0,307.516,0.829348035,0.137872535,1.8341E-05,12.11830279,308.9045,310.5951,307.7929
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",365.0264202,3.771613426,-0.661718735,0.3,0,0,0.12441049,0.146652895,0.093980419,0.060494137,0.070655143,0.088995906,0,293.5967,0.765573801,0.120509055,1.61823E-05,7.345514073,294.7536,296.5618,293.8719
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",362.4458556,4.456309534,1.888548496,0.5,0,0,0.131842684,0.128464123,0.093581602,0.066448465,0.067247113,0.10613396,0,340.6324,1.165918988,0.14028266,1.66282E-05,18.31891131,342.616,344.8649,341.0801
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",383.0378115,3.909535219,0.147042522,0.5,0,0,0.154844753,0.197279141,0.109454137,0.07199036,0.065239021,0.105529603,0,339.3831,1.015625238,0.132492317,1.71253E-05,12.06565877,340.9882,343.2139,339.7598
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",339.5904736,3.710910794,1.255202579,0.2,0,0,0.105397314,0.123380125,0.124019069,0.057434733,0.059772309,0.110408236,0,313.1339,1.053456879,0.131317991,1.60291E-05,15.2757352,314.8177,316.8546,313.4932
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",283.9697833,3.881063468,0.830508788,0.1,0,0,0.153775848,0.153455843,0.12255331,0.0615289,0.068465595,0.080143041,0,251.5429,0.756811642,0.120634135,1.5454E-05,11.55870932,252.9515,254.6004,251.8974
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",293.0970386,3.972012066,0.899302811,0,0,0,0.160751535,0.133112069,0.10647312,0.067824267,0.076063602,0.098518962,0,274.8462,0.877875167,0.125383287,1.61313E-05,12.88868777,276.3903,278.2461,275.2175
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",359.5558191,4.164017458,0.397838993,0.1,0,0,0.141450543,0.134527895,0.12763714,0.058930348,0.064663618,0.128111075,0,341.3416,1.121367437,0.131613731,1.68466E-05,13.51572242,343.0146,345.321,341.6993
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",259.8522604,4.143527643,0.258889286,0.2,0,0,0.149315477,0.158708977,0.093762461,0.071160164,0.069425541,0.106906893,0,244.585,0.764703493,0.115363231,1.54587E-05,9.836675793,245.8509,247.5159,244.8805
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",371.3972712,3.772147054,-1.069283849,0.3,0,0,0.11174219,0.121300889,0.119010671,0.0678044,0.061253518,0.118168273,0,318.8897,0.909019783,0.121806306,1.67826E-05,7.334282444,320.0563,322.0917,319.1228
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Arkla,"coal extraction and processing - Rocky Mountain, BIT, Processing",367.7363581,3.921280916,1.382232934,0.2,0,0,0.123705484,0.12608769,0.089527643,0.067682811,0.053127282,0.082185092,0,312.4835,0.959759115,0.132639225,1.57733E-05,14.97606095,314.1877,316.1412,312.8918
