elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 17.2 MPa - national avg, A1-A3 total_cementitious","concrete, 17.2 MPa - national avg, A1-A3 pct_scm","concrete, 17.2 MPa - national avg, A1-A3 pct_scm_flyash","concrete, 17.2 MPa - national avg, A1-A3 q_electricity","concrete, 17.2 MPa - national avg, A1-A3 q_NG","concrete, 17.2 MPa - national avg, A1-A3 plc_boolean","concrete, 17.2 MPa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",244.77988881886444,0.1,0.0,4.105603856127971,0.31499571996173725,0.0,0.0,0.0952468131691569,0.14705568972955968,0.11735027940099182,0.06865044448488873,0.05710987324683333,0.09925138109582417,242.7362,0.7199158939739569,0.11987115195481181,1.1408098012865736e-05,8.914498851363298,243.6297,244.9296,242.9794
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",261.02662561637146,0.3,1.0,3.935829884441427,1.3597272649126662,1.0,0.0,0.12404091451505968,0.13689303251124285,0.10202254973591743,0.06509799445029206,0.06231311584703803,0.10332206075782303,208.3888,0.7197473424498,0.1148008555280234,9.695666560243822e-06,11.88667636859443,209.4389,210.7482,208.7003
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",249.61883451419382,0.4,0.5,4.6233204777609975,2.414908665669588,0.0,0.0,0.17190373123597544,0.12174841125667142,0.11680770072154918,0.06795456699045668,0.06614334366842381,0.09189501705084681,214.268,0.8032282181889592,0.1309192438667325,1.200589566452603e-05,16.04599305667661,215.6136,217.0869,214.6862
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",252.3882880705425,0.3,1.0,4.201529781968334,0.9151873251773143,0.0,0.0,0.11831480205747738,0.11755016766118867,0.13059091482917212,0.0693611924374627,0.06575449716873118,0.1110693020743175,217.8876,0.7228221816243017,0.11645422278813453,1.0471315508372058e-05,10.47788665689451,218.8604,220.167,218.1625
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",256.0207102982198,0.3,0.5,4.0586368348543385,0.006790723633214424,0.0,0.0,0.15314359749119577,0.13569630485324946,0.10847301925055644,0.07222006355956756,0.0691321737199548,0.10960076431481651,217.666,0.6469787207316011,0.1181857987858192,1.2181195611785729e-05,7.548820403007016,218.5093,219.7368,217.9068
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",257.00316898019753,0.2,1.0,3.915476276613677,0.7314308178882064,0.0,0.0,0.1512642082698294,0.1157423281015776,0.09405403051732905,0.06590965557315805,0.07424547274647246,0.10899520382197,243.2245,0.7719538337970808,0.11958357880824214,1.0852132956015865e-05,10.516205847576327,244.2025,245.6194,243.4983
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",255.94258676736962,0.1,1.0,3.5835347336105903,1.607401309408853,0.0,0.0,0.1322367758363045,0.11071940442795436,0.11138902921269593,0.061637934206595794,0.05823088169560929,0.10672274084143721,270.1185,0.9160417157901417,0.1256077010216535,1.0431710160389264e-05,14.313181438442193,271.2834,272.8944,270.4367
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",262.70038530738435,0.4,0.5,3.4967310403156193,-0.05305188484671686,0.0,0.0,0.1361351206546994,0.1554394244081661,0.11978838478991548,0.0603674824666611,0.0760245735132467,0.10476241789930377,195.2911,0.5735467830017731,0.11618803979479402,1.2304125358176465e-05,6.750366163525391,196.101,197.1946,195.5285
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, SUB, Underground",243.3861170899014,0.4,0.0,3.6430634974937783,0.326631604075674,0.0,0.0,0.13977573533306373,0.10360138574456693,0.1134862596721297,0.07248445332394708,0.06880719132768877,0.09902626607995565,195.4144,0.6008845092958695,0.12564220143583804,1.4106248757265912e-05,8.45692669981792,196.3558,197.4983,195.698
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",261.30236729623874,0.1,1.0,4.396304596648655,0.3710573229241292,0.0,0.0,0.11336866014979141,0.14951848684897795,0.1083274919357172,0.06908434905452535,0.0657967072054172,0.09537418590812181,265.0415,0.788182129202424,0.12246414323982399,1.1013882574834121e-05,10.717871451581617,266.4562,269.3747,265.8085
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",257.9078521846225,0.3,0.0,4.446308140668679,0.7536036114804768,0.0,0.0,0.08825000967999333,0.17708442273587285,0.13080939045228698,0.05476624863412858,0.06771949539216107,0.09931933487498483,230.8916,0.754646765491352,0.12933610648290134,1.3161317758533085e-05,11.817757078271137,232.3061,234.8098,231.5811
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",274.3319531686549,0.4,0.5,4.280594313523352,0.7630659877294595,0.0,0.0,0.16011249564745575,0.11273976356736923,0.12701342877000257,0.06692214588889438,0.05718403082961583,0.09922633954441945,219.4984,0.7151302979968929,0.12336648283675918,1.2020367659539154e-05,11.47254644678731,220.8684,223.28,220.1751
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",250.7530086588187,0.5,0.5,4.346922141046231,1.891864248851789,0.0,0.0,0.138940849192673,0.14181667044694884,0.12987446073577574,0.07373735963295083,0.06248105774598835,0.09923320149755953,197.6689,0.7576152903137493,0.1290246220141543,1.2354312761111828e-05,15.092177618236951,199.1705,201.332,198.3216
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",259.9613795321975,0.2,0.0,3.759383491574729,-0.12683766608796432,0.0,0.0,0.137537679614488,0.10359940130682191,0.12691079794922414,0.07730194363789751,0.06709690821328375,0.08193847462521664,239.1297,0.6535974321029238,0.1267314807081416,1.3275269852609441e-05,8.6183164761231,240.3893,242.7832,239.7898
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",250.42865840272637,0.2,1.0,3.9364928278945874,0.9847702530411686,0.0,0.0,0.17233393294672966,0.10033621081113689,0.12019398225400955,0.05717578973481748,0.05793653508825272,0.0799096829052123,234.2461,0.7137684772887498,0.11742091085197545,9.70084443106926e-06,11.83300314981571,235.6251,238.0727,234.9446
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",266.84058084724825,0.4,1.0,4.280628963274971,0.8176631503831551,0.0,0.0,0.1020825223153185,0.139399304999399,0.11807051430276766,0.06829280664211862,0.06364267179325796,0.09467266144806553,199.5352,0.655441170493546,0.11352226368000766,9.87232531012005e-06,10.543104329136316,200.7958,202.97,200.1515
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",236.06029467456594,0.4,0.5,3.7436506001196572,0.13801051905629214,0.0,0.0,0.11801687984624028,0.0943668863523912,0.1110808164867326,0.06223209464653475,0.06672240520702655,0.09623983914726604,183.5019,0.5655374355364742,0.11393549171254203,1.138647836703518e-05,8.078442421001165,184.6217,186.5664,184.0556
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",268.8908105537232,0.4,1.0,4.157024519897128,0.5663323809333989,0.0,0.0,0.13490076420523833,0.12931480513869206,0.10076936764888174,0.06876720578798849,0.06212553807723187,0.10495781296442729,205.2906,0.6661109799244087,0.11185984329051488,9.787819186304948e-06,9.947135328165503,206.5456,208.8837,205.9335
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Underground",267.16085996261603,0.4,1.0,4.513768623505764,-0.07361880128850518,0.0,0.0,0.18120489627360004,0.10068570349044892,0.11696544669972754,0.061692994980716266,0.07484262682272687,0.10587072616148266,203.7155,0.6077446917009077,0.10998489053076958,1.0253532168880164e-05,7.777378516893956,204.8694,207.1785,204.3415
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - San Juan,"coal extraction and processing - Gulf Lignite, LIG, Surface",257.57938170348007,0.4,1.0,3.671186427733625,0.19928645484913832,0.0,0.0,0.14096124327852752,0.14082848541139373,0.10642461753153416,0.07103778918623817,0.06721249449658305,0.0919128864224286,178.2534,0.5177769316586214,0.09737615438581632,8.409832844150052e-06,6.5331838185542,179.0284,180.1273,178.5211
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - San Juan,"coal extraction and processing - Gulf Lignite, LIG, Surface",254.15057439772477,0.2,0.0,4.084222817504856,0.5051423772344557,0.0,0.0,0.1487772244390958,0.15095728965654595,0.13996331160762243,0.06896150098068808,0.06622301676804668,0.08809542140649125,233.8324,0.6852122972044545,0.11651276435134802,1.1344515042562036e-05,9.457335612007709,234.8225,236.2676,234.1705
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - San Juan,"coal extraction and processing - Gulf Lignite, LIG, Surface",264.562563429112,0.3,1.0,3.6836712990228193,-0.014505954021032719,1.0,0.0,0.1242914853579497,0.13216225901338505,0.11607010094970514,0.06778844406896971,0.07260236990398225,0.09063551336888341,188.0906,0.5261609602502444,0.09898605852627151,8.813253727464669e-06,6.1459774972448225,188.8511,189.9869,188.3564
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - San Juan,"coal extraction and processing - Gulf Lignite, LIG, Surface",251.55776360136448,0.0,1.0,4.211366080783927,1.144430288182262,1.0,0.0,0.14243412123783386,0.1603505574826897,0.10696666384536024,0.0590267784974434,0.059872677994894444,0.07201694561614291,244.5194,0.7144729613394656,0.11202574795775189,8.82068539254283e-06,11.446872353614204,245.6313,247.232,244.9361
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - San Juan,"coal extraction and processing - Gulf Lignite, LIG, Surface",259.4096697108611,0.2,0.5,4.4226714577275175,0.6699632995629374,0.0,0.0,0.08971675732416119,0.13731434194934045,0.12380110108579835,0.0678508232380853,0.05953786124815261,0.07972887804443388,221.8373,0.6450014394682602,0.1107360188100208,9.786118344694573e-06,9.281882305312672,222.7714,224.0256,222.136
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Fort Worth,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - San Juan,"coal extraction and processing - Gulf Lignite, LIG, Surface",262.49286933896934,0.1,1.0,3.69385649666131,-0.17117351403640613,1.0,0.0,0.092083060858802,0.18035081827982846,0.10211943456895446,0.07134886860881393,0.061904321393009706,0.09922575981858933,238.0362,0.6630339132250149,0.10475563262312276,9.32256322150648e-06,7.097365120629799,238.8751,240.3965,238.3468
