elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",180.04056490750898,0.09757206957407616,0.09176847945535532,0.11214439744254598,0.06991020649731051,0.07376339467303797,0.09595700208229166,0.0,314.7382,0.7929443879664928,1.3891480786791996,1.2659712482812911e-05,11.618936535859458,322.9771,346.0077,322.2507
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",165.84604362323756,0.16400070782612708,0.15342049996247376,0.12300654977327004,0.06147911551601451,0.06591393767998698,0.10211328167131095,0.0,309.8153,0.7937571229270909,1.3857268681053816,1.2005383923596224e-05,11.814036414071051,318.1098,341.1731,317.3585
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",172.47031367308946,0.1715090834494961,0.13577595793534775,0.11024640691895728,0.06166358569037797,0.05686546132886305,0.10544161787387953,0.0,319.7539,0.8038702412386673,1.394963646084673,1.3142123723151345e-05,12.394641569081315,328.0675,351.1842,327.2793
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",161.29537144417733,0.11497244295916803,0.1584473803715662,0.12006975374985535,0.0680479111747956,0.06576069043251652,0.09808901908176385,0.0,301.9573,0.7433838956306593,1.3958768751998463,1.3598862500335927e-05,11.801955745237349,310.1954,333.2103,309.4641
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",174.50120636058008,0.1352408707732825,0.10404185481196113,0.11031156335691715,0.06557231302652729,0.06565197104125048,0.11757952436396929,0.0,326.0065,0.8497371691764136,1.3984383079137308,1.378711852185218e-05,12.77695700079846,334.3163,357.4702,333.507
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",200.1806916964719,0.18122661814708385,0.14025878986301113,0.10382751834668151,0.07074625699154374,0.06437881363169827,0.09773908991097155,0.0,347.4072,0.8656154288517061,1.4036380295454804,1.4383236576324304e-05,13.273125718193137,355.813,379.0544,354.9523
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",165.5607440143436,0.14003229265876946,0.1565408328886329,0.11451779722627389,0.05954947586455252,0.07032014023543581,0.08506988453852121,0.0,301.1184,0.7132648036062195,1.3946867841560804,1.3301229519961054e-05,11.594878399468698,309.3675,332.3654,308.6459
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",169.37179725487397,0.15164016494080373,0.11040706944620945,0.10641328882978546,0.06463968517425589,0.0684069972179928,0.12520307480346365,0.0,326.9468,0.866562027246246,1.3983000307331495,1.3832758649441871e-05,12.948396378968328,335.2726,358.4506,334.4484
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",170.1381738414649,0.14560837511449032,0.1050870816081935,0.113073970207428,0.06804182264365653,0.06543176952024103,0.07772782343308172,0.0,303.3724,0.7042170866809445,1.396493578947799,1.3602458584901059e-05,11.616673271297701,311.6349,334.6371,310.9099
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",178.68876378273004,0.13481383976727088,0.13899309415060052,0.13215684022328425,0.058748066720209095,0.07180536342804607,0.09487387271632085,0.0,318.3099,0.780412139812504,1.3983042121082154,1.3751363437812146e-05,12.240706407480662,326.6001,349.6851,325.8297
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",157.35104091020088,0.11559257064499305,0.1298505029301359,0.09973011396592303,0.07389654235917954,0.07168993167844938,0.10990021681383037,0.0,305.7991,0.7778956395177579,1.3979098519412099,1.4058937253537061e-05,12.151430661056217,314.0545,337.1106,313.2982
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, SUB, Surface",159.43527025459179,0.15663508038363383,0.14959292866257962,0.11624831329748259,0.05776016586936649,0.06507997050731143,0.09742419014683404,0.0,302.0484,0.7394329267206202,1.3928719059116126,1.300725212426631e-05,11.766497885338843,310.3079,333.3318,309.5715
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",190.84735341869066,0.12788041501207248,0.13371295735669853,0.10117332883418621,0.05906358883117933,0.06499755467726302,0.10095008836150193,0.0,311.2187,0.7775217425518102,1.3964564496606229,1.302976503447488e-05,11.634140278770879,319.1191,341.8157,318.5296
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",176.60920328456993,0.18421182391444438,0.0901280473105193,0.1089561755824557,0.05044236097496927,0.06957950263448112,0.07888151932256249,0.0,286.5855,0.6608078834642088,1.3917942123715297,1.2430160628417673e-05,10.585611886373588,294.4339,316.9969,293.92
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",174.49712316432786,0.13207860514717726,0.10963212080038943,0.1050992677733463,0.06950521906745061,0.06791748253104063,0.10454240159351143,0.0,302.5119,0.7627640765304635,1.3977225161783828,1.3601124566261768e-05,11.61107298762708,310.4135,333.0992,309.8262
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",180.56297826443796,0.12115165694940663,0.09010486042548721,0.08917617059402189,0.07181602250046693,0.06529547126284005,0.07570682753759386,0.0,291.6522,0.669698379023997,1.3965371582789858,1.3336556741055537e-05,10.837686580669677,299.5232,322.114,298.9911
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",178.02817537306512,0.1429711787031154,0.12397029657438666,0.08710398156513358,0.069246238346917,0.06787909084560739,0.08778527445732556,0.0,295.9021,0.7080251782195568,1.3965381370322738,1.3344882675148455e-05,11.136410666553926,303.7836,326.4116,303.2302
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",165.4413174662659,0.13293476610277988,0.1292789031436228,0.13058602364173616,0.06501854775797018,0.06383988672464008,0.1116010007698076,0.0,297.2388,0.76093185236451,1.395440631147853,1.3291172099040023e-05,11.525124696288918,305.1301,327.8041,304.5493
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",180.65703519791526,0.1285970172530385,0.12509657581221884,0.12059918714243739,0.060576055346859135,0.06960558119415922,0.08861480843134038,0.0,297.9196,0.714740122157558,1.3963801768515685,1.325825965277639e-05,11.175148962257067,305.8023,328.4364,305.246
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",173.6121648753894,0.14112606212094506,0.14612611905625147,0.10141902764056135,0.06955517025335993,0.07290587713604908,0.09371847787850286,0.0,296.9643,0.7251104456003507,1.397936966433469,1.3698365995292367e-05,11.334233297826504,304.8565,327.5062,304.289
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",169.08333296972827,0.15802095192641155,0.15948375807609935,0.12526714749011247,0.058238165858670615,0.06215380699604367,0.09681160560157957,0.0,290.8369,0.7119221679648093,1.3928037471638328,1.2725354536292769e-05,11.034754633220873,298.7035,321.3196,298.1577
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",188.28954711595293,0.11216747888905296,0.12504822798770399,0.09295378954297842,0.05085851683466128,0.06823021906720309,0.09115616011262201,0.0,301.7883,0.7277745506134193,1.393457892470113,1.2500849738365603e-05,11.137820890104104,309.6622,332.2981,309.1084
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",173.05880489914273,0.11911823557315547,0.15551595205034713,0.12834817306460383,0.06824028261895956,0.06347133443835608,0.11516259699311368,0.0,326.8007,0.7882690895224105,1.3959456013403406,1.3962512131243591e-05,10.777489784606166,335.3741,358.9033,334.4818
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",153.22572916760024,0.14976756963294796,0.14008678006071473,0.10112469178833108,0.06630404699251527,0.0658092455933702,0.09210484216722928,0.0,298.6739,0.6633327212083554,1.3905230726609163,1.330658347817123e-05,9.717191938526428,307.0031,330.1698,306.2769
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",174.6034098680633,0.13355246519107228,0.10876371575609574,0.11652224871393034,0.07650707839138174,0.06385774228114394,0.08641600223144547,0.0,316.5317,0.6966974457343766,1.396628051177954,1.4202537732692876e-05,10.088766816432942,324.9292,348.1979,324.1553
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",183.17975250780358,0.1337125870719968,0.13843403248598496,0.08936266536629227,0.06346298537146311,0.07946545692310701,0.12607886179594424,0.0,346.6132,0.8623106733942473,1.398904691714344,1.4346951789179134e-05,11.482964754519847,355.3385,379.0858,354.3445
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",157.61865609694476,0.1774549345935427,0.14835567758513618,0.09736150078669858,0.07080680262568248,0.06323069506274677,0.07423254137226272,0.0,298.8216,0.6227977198818277,1.3912058159803111,1.3440014242688626e-05,9.478653334739585,307.0785,330.1326,306.4021
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",172.8798196092835,0.11949851049986192,0.17416130079409137,0.11428884434005994,0.058315962701206224,0.06645149353903008,0.09698209248586238,0.0,314.2459,0.7175096082214931,1.3923316760689222,1.3253050663840046e-05,10.154894409402685,322.6793,346.0008,321.8836
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",184.69736001581927,0.17710068506261972,0.20301002333502788,0.12819546232009144,0.06081353217548693,0.06810336852628676,0.08555442432701273,0.0,330.9946,0.7205339328245841,1.39596551660227,1.3869594478376489e-05,10.422561270310647,339.4521,362.7939,338.6423
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",166.26114294524686,0.13650018857635923,0.1411855252389537,0.10228555256422547,0.06179244639285195,0.06355125638169633,0.10387729627715914,0.0,314.1275,0.7282822920543948,1.3916019512994826,1.3214863709461208e-05,10.26015835842446,322.5846,345.9379,321.7734
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",189.64494884484847,0.1376839528015642,0.13845763022962224,0.11537240184505432,0.06834708049317156,0.06093968365888197,0.09721448719538059,0.0,335.6303,0.7676201096849494,1.3970706113083282,1.3936420262521718e-05,10.719251662746696,344.1715,367.6452,343.3036
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Underground",162.70509346443956,0.13841007356317087,0.09642796327358408,0.12586899360514126,0.06707506321471579,0.07428290176070781,0.09049050444297774,0.0,307.9936,0.6843768151663362,1.3947880160069728,1.4037795213348547e-05,9.945197984327805,316.3651,339.5965,315.6083
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",169.17148714676776,0.17761315377957762,0.13424945368460517,0.10227588731248492,0.06226495604451734,0.07144126729714259,0.10608272428131596,0.0,328.0808,0.856152647545807,1.3912643885155422,1.2136425827283664e-05,14.330635788962905,336.8871,360.5466,335.878
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",171.89743593459966,0.14885047714359345,0.11663533891427275,0.10492369709597946,0.07730395736116083,0.06040743144256053,0.07624721807400975,0.0,313.5215,0.7569165955116731,1.3912918861332124,1.2239589163050902e-05,13.533154552462621,322.2248,345.7065,321.3042
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",163.49223818109314,0.13460540710055,0.15259687528931637,0.14354244993472975,0.06949852172005916,0.06205776761886457,0.10683784709362291,0.0,320.186,0.8392897556059029,1.391153650643081,1.2281705301048865e-05,14.14941997782419,328.9198,352.4931,327.9494
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",169.69128914855207,0.15738646533280132,0.14517489011548274,0.11413207065813356,0.06610534452926989,0.06332198463118112,0.06909410223652104,0.0,307.2334,0.7238601867343647,1.38906804731681,1.181106544786694e-05,13.192531366291748,315.9151,339.3519,315.0203
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",174.62484808325524,0.16521701632333385,0.10050489123941797,0.12589666793530976,0.06590438372409338,0.06273369815040063,0.08241289660727809,0.0,319.5295,0.7835829623664484,1.3908929446088414,1.204254853688654e-05,13.735188795842019,328.2749,351.8197,327.3251
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",161.93788786804308,0.12124434849678785,0.15175865746463663,0.10785931660131895,0.07019777258773867,0.07943968760150688,0.0924951098933793,0.0,312.0572,0.7908139720342582,1.3918633144322703,1.2552633515619725e-05,13.79988602771025,320.7413,344.2271,319.8127
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",160.25002051956128,0.17413652935503324,0.1293341980013145,0.1031713275072779,0.06713969387388335,0.06454771350761114,0.10456084359173394,0.0,318.353,0.8262672358038048,1.3895876936379195,1.1980066676678075e-05,14.033907703112966,327.1169,350.7116,326.1399
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",158.25457468659482,0.1497816102897045,0.12064151204397582,0.12457229600632506,0.06816853940824964,0.0711965501997093,0.07937941708862563,0.0,303.7379,0.7404876404350227,1.3896251146616097,1.216255605236573e-05,13.3555640249561,312.4101,335.8477,311.5102
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - San Juan,"coal extraction and processing - Illinois Basin, BIT, Processing",159.98180409988979,0.1307692584998376,0.13125697750086543,0.11840826351795804,0.06846263433984666,0.06807583069562656,0.10983951185319345,0.0,317.9972,0.8390992510495328,1.3906696768006388,1.224608219285999e-05,14.12695651928417,326.7212,350.2844,325.7552
