elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 20.7 Mpa - national avg, A1-A3 total_cementitious","concrete, 20.7 Mpa - national avg, A1-A3 q_electricity","concrete, 20.7 Mpa - national avg, A1-A3 q_NG","concrete, 20.7 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 20.7 Mpa - national avg, A1-A3 plc_boolean","concrete, 20.7 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",298.6938870374562,4.2011073157597965,0.3389362142356249,0.4,0.0,0.0,0.1481904195791794,0.14964781295079665,0.1132320123752372,0.06737260587339713,0.06896110484651266,0.09721059028069079,0.0,269.9705,0.8234839480796243,0.13346448170113523,1.7414674444714527e-05,11.524831915507049,271.3403,273.1395,270.2825
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",292.06868827664675,4.173928442621725,1.43064517429911,0.0,0.0,0.0,0.16114605505479446,0.10578927539502064,0.13338450270735835,0.065991852151799,0.061994441837065574,0.09101049403002814,0.0,274.4473,0.9070900170036489,0.13916172719848857,1.7173154972293444e-05,15.489243446687247,276.1065,277.9643,274.8373
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",280.85113243651364,4.303758606716678,0.2690068766132019,0.4,0.0,0.0,0.10687016368280261,0.1452248944801036,0.10428172860784884,0.0655428316133262,0.06418918576143097,0.11385785025065108,0.0,262.1596,0.8437949719780038,0.12886038493084448,1.6899607880838912e-05,11.056189610254176,263.4422,265.19,262.4196
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",304.6371846096355,4.706044151889108,1.6901867328431317,0.2,0.0,0.0,0.15029937243102864,0.1061504060841055,0.1067251055346729,0.068201667072726,0.07214450487874434,0.1089970078392159,0.0,300.9382,1.055219987790835,0.14545682966397058,1.7829178376302083e-05,17.554965387639925,302.7651,304.8322,301.3431
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",311.1573832664155,4.108838235917332,1.9096882992732218,0.4,0.0,0.0,0.1344109787093983,0.11861109124022619,0.11086362717796062,0.07065036143833354,0.06050240738227319,0.10808698154906168,0.0,304.3486,1.0803996765151296,0.145636983457042,1.7493929848507416e-05,18.269900803295577,306.2113,308.2757,304.755
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",295.6918616840122,4.464929396083578,1.148998980147046,0.1,0.0,0.0,0.14458334132019565,0.09269175009963847,0.10880555554253198,0.06431884538454702,0.06705583150619136,0.09918817693439144,0.0,277.7973,0.9169847771259799,0.1375182750520766,1.716920418879753e-05,14.629163592087174,279.386,281.2572,278.1564
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - California Independent System Operator - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkoma,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",303.1619983877595,4.45215921674347,0.9983851233708452,0.0,0.0,0.0,0.15127400787294834,0.1533580199742263,0.12210839934204155,0.07261108842869662,0.07438960185611618,0.10083019174678091,0.0,287.1326,0.9372782825147917,0.14209146671017303,1.816349882320432e-05,14.599734793016239,288.7387,290.6811,287.4944
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",300.5105449589022,3.790738124567582,0.6448891703309464,0.2,0.0,0.0,0.1833009102675735,0.13622969691322093,0.10725215840472133,0.06459778726776734,0.04940192521124215,0.1028596240762412,0.0,276.883,0.8503050086693911,0.13014284711352636,1.6599968012858932e-05,11.322418146844283,277.9595,279.3845,277.0125
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",299.20854491448847,4.005481472383754,0.930810574616546,0.4,0.0,0.0,0.13494291228533212,0.1916373412142091,0.08795032212829842,0.06496843124445317,0.06157036961197051,0.09118103309264464,0.0,267.9964,0.8185145752608909,0.1320932140378363,1.677815122596846e-05,11.782633041179386,269.1021,270.4698,268.1452
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",295.75233517023247,3.524459161903976,0.3441588950632915,0.4,0.0,0.0,0.12553224234210905,0.11909887720773701,0.11253861695986281,0.06650984857341577,0.0679405368244843,0.0907204230531819,0.0,259.5705,0.745847654865667,0.13032043137482158,1.7344397871841768e-05,9.418625431600129,260.5054,261.8124,259.6797
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",274.2772355779898,4.286445268922669,0.8157187551062368,0.1,0.0,0.0,0.1557388525553903,0.11772979218906172,0.11144560001433644,0.05913435666394904,0.05474396404361917,0.08110027729364755,0.0,242.66,0.712629712859598,0.12570780818331262,1.6063753133167367e-05,10.517325259606856,243.7019,244.959,242.8254
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",306.1406442141485,4.524328106114042,0.49103840691679257,0.4,0.0,0.0,0.13600498166494554,0.1334587740536307,0.0941689757231828,0.06755032847285705,0.060971530501618125,0.09829573800418749,0.0,274.0175,0.8195697619376727,0.13136586478249876,1.7085373475523565e-05,10.526255020818184,275.0228,276.4052,274.1282
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",266.3980208042318,4.030148306566602,0.18426002218134097,0.2,0.0,0.0,0.1313608414827735,0.15708999429378262,0.11298157428733317,0.07090380330870238,0.07055408213380594,0.08991755147038423,0.0,238.2819,0.673996579604974,0.12634722280467245,1.725718183015378e-05,8.28767564350966,239.1461,240.3759,238.3895
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",275.5920880158532,4.310707124568114,1.2938582346060457,0.3,0.0,0.0,0.13201005432459606,0.13128146516203693,0.12207860497389217,0.06150812079739483,0.06516043899555873,0.09836264805145248,0.0,262.0907,0.8542069637898857,0.13369218818982104,1.6980617022456132e-05,13.101759453790711,263.2842,264.6722,262.2562
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",268.94633592590105,3.8530145781471705,-0.03710988134480098,0.4,0.0,0.0,0.14077657953111886,0.1411520497016953,0.09068994547832598,0.06380612992361578,0.07256137113823952,0.09367473284171585,0.0,238.6312,0.6664481291599343,0.12347691313587131,1.6876501380338142e-05,7.568281822355279,239.437,240.6567,238.7203
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",282.24622773705994,4.138132798261453,1.3441192837968958,0.3,0.0,0.0,0.1402483591273062,0.11956909387386355,0.10303586309560242,0.0658234049074273,0.054081022842806754,0.11839042647814375,0.0,279.5749,0.9633189214534578,0.13406795806508326,1.67112496282155e-05,14.165750170505792,280.808,282.2912,279.714
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - South Oklahoma,natural gas extraction and processing - Arkla,"coal extraction and processing - Lignite, LIG, Surface",256.06244972222714,3.7449075306353987,0.707768184208573,0.5,0.0,0.0,0.1374788679921251,0.11700780191137039,0.12560028846124255,0.05988559610610248,0.06575287169139682,0.08765610713134757,0.0,233.7756,0.700603780283161,0.12577734799261928,1.6556324907572505e-05,10.009770600839904,234.7644,235.9964,233.9203
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",299.96372717959434,3.8899878545968587,0.9750325402412674,0.0,1.0,0.0,0.14059151651479387,0.16080265632011437,0.12199393535210078,0.06309991556477186,0.07004152553934587,0.09795606741850045,0.0,271.1446,0.8680198601384594,0.12538988564227826,1.615991069596022e-05,13.192344905808136,273.5502,276.3232,271.9848
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",285.3439107845787,3.5445829116710432,1.8509952944573587,0.0,0.0,0.0,0.113411093216267,0.13615776155578488,0.11689357690516212,0.06657944556959577,0.06101084325624632,0.11222665024779575,0.0,291.9314,1.037092148970455,0.131807990844087,1.596559547291832e-05,16.9736300573321,294.7893,297.9556,292.9107
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",280.93115188162363,4.204805542439613,0.4419397165315393,0.2,0.0,0.0,0.19238260199214727,0.18138894629748392,0.11508141933335977,0.07282387456422221,0.058989738869559126,0.0923880145823534,0.0,269.613,0.8016394968129086,0.12164759331594183,1.600292863230659e-05,11.079819375043312,271.8603,274.5597,270.4186
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",260.48810382872375,4.961217572681189,1.0792565987673655,0.3,0.0,0.0,0.14638403960051266,0.1367430023576898,0.10281142312571864,0.056784688279263584,0.0632742451629488,0.10271730918519452,0.0,259.8211,0.8567797944821067,0.12104175041132686,1.521520944765927e-05,13.135971721073407,262.2081,264.9391,260.6548
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",297.42362537474224,3.6037226445416692,0.4290993838242451,0.0,0.0,0.0,0.11833373465501383,0.14319872060521968,0.11278543032188817,0.062178695354884836,0.066046140832066,0.0957751733952398,0.0,272.0817,0.8195760684019304,0.12238914071362109,1.590010194680643e-05,10.989888874840313,274.3753,277.174,272.9057
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",291.6754699358297,4.089227289418095,-0.4727131906149732,0.1,0.0,0.0,0.15322065215111697,0.1575263607929705,0.11167317583690052,0.0680118318552699,0.06380386129211993,0.09652384474068623,0.0,263.6402,0.7223839603295141,0.11631399369920961,1.5998159624290092e-05,7.6121166410354775,265.7019,268.4245,264.4162
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",295.383038988034,3.4759615630571696,-0.32324520258655476,0.2,0.0,0.0,0.15253763137291526,0.139937449017485,0.12214812705253511,0.05471929489406177,0.06489961069276504,0.09438550918309728,0.0,264.9576,0.7310643515487252,0.11632157806748954,1.57215801009425e-05,8.06650292769836,267.0395,269.7493,265.7362
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",301.47490426855376,3.810737913296928,1.0598391459919128,0.0,0.0,0.0,0.12302272536525957,0.13426344838012033,0.13879596177659617,0.06143708195706481,0.07134560024824829,0.10468969024138355,0.0,292.932,0.9550712066443066,0.13018446927383556,1.6552372280376187e-05,14.121488753729446,295.5822,298.682,293.864
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",309.5801115321128,3.71431854318592,-0.45757744436870007,0.3,0.0,0.0,0.10564082794434398,0.12181123178752491,0.12006643423396521,0.06396330607987967,0.07111600515733085,0.10555550912688338,0.0,277.8901,0.7919340059540695,0.11986182140691881,1.640787351039932e-05,8.186260120623272,280.145,283.1467,278.7396
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - San Juan,"coal extraction and processing - Northern Appalachia, WC, Processing",300.9179122884803,4.908320427761545,0.9649465662186167,0.3,0.0,0.0,0.137948962825542,0.18344961042785946,0.0992744625264477,0.07042691795032134,0.07048936914755109,0.09615395858647276,0.0,287.2359,0.9059672879861533,0.1286425058108686,1.6393447726256372e-05,13.484760966027975,289.7522,292.686,288.1205
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",272.16422581384666,3.8770154502646617,2.046046761368075,0.5,0.0,0.0,0.15738391784543723,0.13361455417903234,0.13621217263844593,0.05607179962362109,0.06830501453390254,0.07699484539298487,0.0,255.8528,0.8553864469727104,0.12896120918696274,1.5382507677313355e-05,16.0195546089892,257.4388,259.0126,256.2111
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",298.26446386556756,4.50784777830891,1.2854119272391844,0.2,0.0,0.0,0.1602558414338308,0.146391347868224,0.10630422130780534,0.07423573227164892,0.07025847843633931,0.080610940656702,0.0,270.2674,0.8361890222724538,0.12939756686822787,1.613523111981529e-05,13.794127920822831,271.7221,273.353,270.5917
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",273.0447840299113,4.565946908042068,-0.4128550946655519,0.2,0.0,0.0,0.12476565679220573,0.1223550558882573,0.11334517366811318,0.0706456061676448,0.06664706672915283,0.09477729951812952,0.0,235.6755,0.649263577119779,0.1134945140588873,1.559770735564022e-05,6.93554092978312,236.6033,238.025,235.8627
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",270.49701970044566,3.9881216654682348,1.8382609581075773,0.1,0.0,0.0,0.15193877425578503,0.15459613884381562,0.10233267552180543,0.06675285175083051,0.06140296921876862,0.09928234487498562,0.0,265.7126,0.924962896807889,0.12778567471834482,1.5350468799898854e-05,15.912453576258061,267.3037,268.992,266.0523
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",310.5245757939404,3.758874877206934,1.1822270185642114,0.0,0.0,0.0,0.0926992609567884,0.1454425310284198,0.11128789251626245,0.072717558850904,0.06281269246463751,0.10977078448822768,0.0,289.4854,0.976044118173375,0.13039383252377723,1.6200782405502966e-05,14.42832495929529,290.9686,292.7644,289.7684
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",248.9922133289397,4.829698182461085,0.6674425609729946,0.3,0.0,0.0,0.1332555134290429,0.17647282270533177,0.12287686611712882,0.07393091050419189,0.07027849419124295,0.08691328040353771,0.0,228.6771,0.7021105312696081,0.1188401314986875,1.562772776785876e-05,10.598341980662559,229.8533,231.2708,228.9316
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",286.23994450950056,4.224299664830078,0.5768967696516896,0.0,0.0,0.0,0.12323427624339033,0.09831930591620955,0.10529460326852831,0.06649124671264957,0.0704684133856907,0.08887961664706186,0.0,252.7924,0.7603814861589553,0.1216461794456535,1.5702294030506614e-05,10.843469768109506,254.0048,255.5289,253.0467
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",273.93098204897177,3.9817723151374746,0.22452567960919512,0.5,0.0,0.0,0.19801135883789203,0.1291384440206118,0.12329979487298258,0.052631637448137175,0.07087342558214949,0.0962965667287329,0.0,252.3695,0.740830436907726,0.11748950401130513,1.5404462191265305e-05,9.714136514214015,253.5407,255.1033,252.6262
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",276.833173142428,4.610176236989949,1.1841547139180415,0.3,0.0,0.0,0.16512520706852846,0.16616310358337802,0.11632925317823828,0.0633900010224936,0.0662280041704142,0.09689248927475329,0.0,263.6533,0.8570417118693124,0.12495721976374602,1.5591894791821807e-05,13.501654904071671,265.0859,266.7395,263.9621
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Green River,"coal extraction and processing - Rocky Mountain, BIT, Processing",288.926205221175,4.322223850252058,2.1269664708226457,0.1,0.0,0.0,0.07649281098967367,0.11058778668918062,0.10091965994220015,0.06611791586272234,0.05925416255193877,0.10376277469144693,0.0,276.5694,1.0005303809078092,0.13135077665851394,1.5427234747332372e-05,17.24827993851555,278.2295,279.9686,276.9016
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - San Juan,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Southern Appalachia, BIT, Underground",302.08350598323955,4.535199194946649,0.6083176325599888,0.2,0.0,0.0,0.12243693190203314,0.13489959317296515,0.09417184630861009,0.07558692001844124,0.05857398316999876,0.07220029102482405,0.0,266.5436,0.737510687357035,0.13175936798567328,1.6959358255304974e-05,10.962539929405194,269.5965,273.1919,267.8035
