elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 34.5 Mpa - national avg, A1-A3 total_cementitious","concrete, 34.5 Mpa - national avg, A1-A3 q_electricity","concrete, 34.5 Mpa - national avg, A1-A3 q_NG","concrete, 34.5 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 34.5 Mpa - national avg, A1-A3 plc_boolean","concrete, 34.5 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Processing",465.3558702183695,4.325012509461188,1.1690498097072264,0.5,0.0,0.0,0.10466827923132532,0.13372473178081573,0.08678411231921734,0.06895752206346946,0.0611830986982355,0.08495206834042086,0.0,261.4908,0.7951922451659368,0.12389993579608097,1.1663170193906977e-05,12.427149170395802,262.6813,264.4886,261.9308
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Processing",394.941726665485,4.168561464048761,1.0510936312936028,0.4,0.0,0.0,0.09471538655151053,0.15256111730541017,0.10694499754256105,0.06066668265286191,0.058387830615077636,0.10247528740865346,0.0,271.3761,0.8618366129979689,0.12108841918594665,1.1042116674190947e-05,12.461998377070406,272.5403,274.482,271.7977
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Processing",410.15167675735904,4.777628417856681,1.8018904160369584,0.0,0.0,0.0,0.1398400040837141,0.15577613443708582,0.11874364963206388,0.06411953759020488,0.06269145452068559,0.11015973872160809,0.0,457.532,1.4527736489389285,0.15227756234130346,1.3150075934788635e-05,20.393935039920546,459.2114,462.5838,458.1609
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Processing",401.43131083686313,4.296539839843975,1.4696943827417772,0.4,0.0,0.0,0.0924169106921559,0.17472773795456087,0.11207819304830605,0.06581691170396364,0.06071545836911674,0.06076527124326037,0.0,250.8695,0.717335756686805,0.12328786632827815,1.1074745119089169e-05,12.545958529026773,252.0793,253.6985,251.3228
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",439.4038450457426,4.05741674885402,1.170960279873263,0.3,0.0,0.0,0.1664724518926741,0.13231631168919472,0.12175641674246993,0.06322767021336567,0.06601833622460551,0.11372913681013984,0.0,368.4313,1.186133433421276,0.13901566940109927,1.2884251489031898e-05,16.66417495586965,370.7218,376.251,369.8912
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",414.85776662415617,3.807440124364633,-1.0865985020057543,0.3,0.0,0.0,0.15867705397893653,0.1507030467900463,0.13148948970094498,0.056707919383170664,0.06165625942937182,0.08938427842805036,0.0,297.1045,0.7210248975108732,0.11599091884226802,1.1751106829574656e-05,5.890099024963203,298.5941,302.5966,298.1662
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",428.13822145937337,4.219169769472691,1.050498369020446,0.1,0.0,0.0,0.162673005480908,0.1443949555979331,0.10793014826315106,0.07511476073299803,0.06251206855669625,0.09519165502010178,0.0,418.6284,1.2341923449934722,0.1456692796652273,1.313386327811065e-05,16.89971823944756,421.0348,426.9342,420.1951
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",426.8158496434113,3.919447375983255,2.455291952973718,0.1,0.0,0.0,0.14376577916887107,0.1697267363891532,0.10565725308262047,0.0653966590050676,0.0621575017332732,0.08882783603789948,0.0,420.7104,1.329370032127422,0.15210982898287814,1.2598723967108566e-05,21.718868658981833,423.3011,429.0311,422.2693
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",423.12282592467227,3.798316096906717,0.9406564501074345,0.4,0.0,0.0,0.10146327794720658,0.10115228804035678,0.11205964105223408,0.07278084752528231,0.067187646446689,0.09323084042059629,0.0,287.4626,0.8899770030584107,0.12881122591375221,1.2252234601591738e-05,13.23352755409093,289.2421,293.0566,288.5091
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",413.9816542296287,4.165115027151079,0.19942354653659644,0.2,0.0,0.0,0.14552832531316262,0.14911693167639278,0.12453618303315413,0.06305782395110247,0.06015221737159854,0.09937459656918018,0.0,358.3225,1.025112707885941,0.13124764781922466,1.231512425923505e-05,12.341557631759029,360.3279,365.4123,359.6609
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",458.8446958067644,3.3177964085136673,0.9592282740867989,0.3,0.0,0.0,0.12063374889827844,0.16272653046387706,0.10473919807820635,0.07007815500262804,0.06985174093191673,0.10023220301064037,0.0,357.7667,1.0967399990823368,0.13859580091012888,1.300873792226242e-05,15.235986646557562,359.8923,364.9042,359.098
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",406.9600440881149,4.039853897767345,0.5109025430059503,0.5,0.0,0.0,0.13588853209716437,0.17733122537594337,0.11965108354804224,0.06464777091644647,0.06966357168942097,0.09341053664446453,0.0,241.2326,0.7335931586003019,0.11908388014542229,1.1699552425732025e-05,10.570395457638345,242.758,245.9541,242.1278
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",407.388712981177,4.285745230563757,0.14335454004520853,0.0,0.0,0.0,0.1251540259981513,0.13653199681996125,0.12137934305481955,0.05904750406236291,0.0696190778211398,0.10881161643388758,0.0,436.4158,1.2731381691067631,0.14179428889839632,1.3144136130478006e-05,14.379102136091925,438.7965,445.2758,438.0673
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Processing",414.7080360319189,4.780077633594698,1.043004661775719,0.1,0.0,0.0,0.12817604023780646,0.1526664365288378,0.10536215988703664,0.06827431626138493,0.06100888180749236,0.10916105719300295,0.0,415.5914,1.2906421564303678,0.14272757361919408,1.2694355912542384e-05,17.098401259549114,418.0258,424.1828,417.1887
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",371.8285464413562,3.5421402460955607,1.4030757733044672,0.0,0.0,0.0,0.14273272917994873,0.1438530058387023,0.1096225458502525,0.07048407189120633,0.0696633374600332,0.10198620344708928,0.0,396.2283,1.2293830741182141,0.13276382269617348,1.110720433086874e-05,16.65964156934995,397.6729,400.5362,396.7768
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",432.6840303815297,3.7355492336333556,1.5334358161690633,0.2,0.0,0.0,0.1312962007852509,0.11218721794304884,0.10523978128650227,0.06716968815882478,0.07154212742555136,0.09036620469402007,0.0,362.4176,1.102637012393157,0.1311885461544381,1.1179125779178686e-05,16.011422537382618,363.8302,366.376,362.9525
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",382.30446602416976,3.2367616148447165,0.3457026506972633,0.1,0.0,0.0,0.18055559720415548,0.1453841770174722,0.10955670678345115,0.07468493220744199,0.0707356550516113,0.0731589240693,0.0,336.5805,0.853364752812354,0.1208334873716503,1.079656645624642e-05,10.48574317777425,337.7724,340.1091,337.1177
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",436.2608585896788,4.242565657775477,1.8473795129547135,0.2,1.0,0.0,0.1096363831367769,0.13194261261297122,0.1229190653143223,0.07041989062441162,0.06648619696152788,0.10623099168936395,0.0,358.4159,1.1895336645377217,0.13228322752004906,1.127918926833495e-05,17.855588822732855,359.9012,362.5779,358.96
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",383.8989808954584,4.328585120846093,0.5902086676763328,0.5,0.0,0.0,0.11649903555515737,0.11843624926816762,0.10974981934858721,0.07567216554909026,0.06299049468867068,0.10186403988228016,0.0,223.6291,0.6993111676210759,0.10677582083905947,1.0046989448177979e-05,9.50590905481916,224.5999,226.1793,223.9827
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",410.9300515939431,4.105338193901199,0.2525634390496937,0.1,0.0,0.0,0.14971341333484148,0.15684755256840496,0.10055502431211598,0.07390445304627011,0.06201239149386054,0.07968023777734498,0.0,357.3377,0.9271116578142156,0.12217863328189146,1.0714849752428625e-05,10.79326379574997,358.5081,360.9059,357.84
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",447.8464011056256,3.992368784983763,1.29737650504239,0.2,0.0,0.0,0.14368366682768757,0.12508712286383394,0.10633771724136541,0.0769368780383515,0.06422507722980887,0.11291602613180918,0.0,397.618,1.275108579253704,0.1343855690039568,1.1793369338011486e-05,16.83483473010427,399.0569,401.983,398.1493
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",415.60147528632405,4.244593475869817,0.20750561386371624,0.4,0.0,0.0,0.14012238166898391,0.15685951997170888,0.10595483871186824,0.05503347382267017,0.05263291626335716,0.09364035987248136,0.0,263.0523,0.7486051398530449,0.10690267830404486,9.502797663434607e-06,8.894340305454271,264.018,265.8412,263.4361
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",397.19358880947794,4.36276332828994,0.7967687533735794,0.0,0.0,0.0,0.14299915326361137,0.16920281099906526,0.12394353592397006,0.06871636587872881,0.07197344135042016,0.10323199111665196,0.0,415.4409,1.2370600771959566,0.13349035018648686,1.170543450058165e-05,15.03209712814553,416.8112,419.7606,415.9729
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",441.2726348979876,3.613613958020579,1.8746293820258146,0.3,0.0,0.0,0.13709647735452077,0.1542657735896614,0.1164944850762407,0.06310840751422626,0.0667435164020307,0.0948069623408229,0.0,339.6494,1.0919074121344083,0.12979795232656474,1.1003260440710982e-05,16.9008387271583,341.0941,343.5652,340.1852
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",446.4051983344804,4.463767801169275,1.0908020211689156,0.1,0.0,0.0,0.13349052238839101,0.1476510077097148,0.11571244159386755,0.07959990235353026,0.06847626644740476,0.08477177380845446,0.0,418.4665,1.1970859190195933,0.13966988001751784,1.2142876040632192e-05,17.26310016993777,419.9004,422.5804,419.0053
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",391.863527947504,4.124092778080855,0.9318312148916221,0.0,0.0,0.0,0.15938103492096398,0.15510701923620393,0.11265610853631684,0.06622482202953967,0.0673086738878233,0.08127179518141453,0.0,407.8842,1.1319172890722278,0.1335916003118265,1.1147134211801522e-05,16.25071774757001,409.256,411.8443,408.418
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",415.9272852335942,3.9257095361620236,0.5145247948074576,0.2,0.0,0.0,0.14400586360089804,0.12185153671876739,0.11426862320834401,0.06414959203700361,0.0668797832099073,0.0935942276171777,0.0,358.9544,1.0360336961018703,0.12538015080224252,1.1071496978648872e-05,13.836862302344306,360.1645,362.5172,359.4126
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",428.58685531540544,4.4113140496010015,0.8918427209724294,0.3,0.0,0.0,0.10217234095765695,0.13475706630520567,0.11524854932810516,0.07350702520699966,0.06255203131113538,0.10827155907559685,0.0,338.0428,1.0768935347200348,0.12571344773468174,1.1238214422782466e-05,14.920617366779226,339.2909,341.6382,338.4839
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",444.0941136530092,3.8997112867967973,0.539873344059712,0.1,0.0,0.0,0.10589811858236989,0.1932131255178101,0.11013801814216842,0.07089743498883024,0.067772539823642,0.10833144735307958,0.0,427.8079,1.297202012042217,0.135704816826958,1.2002001660268473e-05,16.09904014261107,429.1364,432.0234,428.2854
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",415.29431786332424,3.8881838913383318,1.4359318610493625,0.1,0.0,0.0,0.10374523668494828,0.21567586643777498,0.1106781196154477,0.07045768318680971,0.06803521967600887,0.09279835645891911,0.0,395.0832,1.210037258491098,0.1361087304640937,1.1399649839065827e-05,17.892052691382375,396.5198,399.142,395.5974
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",350.9837978110828,4.505059273556488,1.6237289219905393,0.3,1.0,0.0,0.1269459985532026,0.18898997038120316,0.11235595701064804,0.057603317636992245,0.06618527511299567,0.1298920466903511,0.0,305.3125,1.085909669505461,0.12048186764726126,1.0137738929716162e-05,17.263034417083315,306.666,309.0353,305.8
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",421.2545819013716,3.8781346012360856,0.8831064823593054,0.3,1.0,0.0,0.11043966133965177,0.14611855717066954,0.1534246698054991,0.06729644677989627,0.05831585025338796,0.1033185641651125,0.0,313.8758,0.9821353043762933,0.1203723179555848,1.0593386999183264e-05,14.261135850261402,315.0874,317.2743,314.3234
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",487.1180625137551,4.243576596224306,1.198483176031854,0.2,0.0,0.0,0.12109885642916307,0.14948225134252324,0.1260661557234915,0.0658882159242873,0.0697266388379246,0.10390312496028702,0.0,428.5745,1.3306657779666737,0.14148424341117302,1.2482211245232783e-05,18.55392589226925,430.0539,432.9798,429.106
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - JEA - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Underground",439.9521537885524,3.883580775506283,1.4056061719470454,0.1,0.0,0.0,0.17892082244333085,0.10355379772871287,0.1035032212254029,0.06578575358582658,0.05649485056116724,0.08073552552285682,0.0,422.4328,1.2020716009644883,0.13732708359294862,1.1108322880485887e-05,18.41686914351843,423.928,426.6592,423.0139
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",419.13918741362136,3.3934123428076584,0.1414661458133727,0.1,0.0,0.0,0.1677577405091187,0.132605414515628,0.10320456159625752,0.07472824526177257,0.06393572051961002,0.10118910690795112,0.0,379.417,1.0988046249457506,0.12777406684117737,1.1405023361144716e-05,12.955602168283214,380.4129,382.3183,379.6382
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",458.87016088113603,4.216526744559979,0.701404046269924,0.0,0.0,0.0,0.09775676770360878,0.12053231552084104,0.10749950504497417,0.07004789724145112,0.059127840776679236,0.09781628552026993,0.0,441.1631,1.3041700419613846,0.139121940200358,1.1699765633166117e-05,16.188649052758084,442.2932,444.4132,441.3813
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",359.5542681376196,4.636957747907559,-0.2817399741706147,0.3,0.0,0.0,0.1436288942892861,0.16832367243057772,0.10980458051733148,0.061613964028491744,0.06855337081410039,0.09729917037010608,0.0,257.66,0.7251934118295045,0.10711815707568231,9.958875476787708e-06,8.0415336172873,258.4088,259.6799,257.844
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at user; consumption mix - ISO-NE - BA,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Arkla,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",405.4053214814197,4.2440396790607675,-0.5767040007438035,0.0,0.0,0.0,0.15483351069241036,0.14138884701863633,0.11468483772085887,0.06424247726835024,0.0723956940826407,0.0732785132282139,0.0,360.1597,0.8491386282108676,0.1223943033547718,1.1047241940344304e-05,8.790836465940595,361.0065,362.5904,360.3911
