elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Lignite, LIG, Surface",0.04458681158080032,0.2095216746762144,0.05110919149026225,0.043525476431151594,0.8639877692188868,0.7216894313372693,0.039721131971421436,0.6481979250431161,0.010287228313709646,0.5270555574700351,0.12271367497317946,9.888702621744642,1.2534492228817808,0.009903540807368298,0.027954335890807706,0.06862259459409686,0.08086356910356855,0.05256028516061105,0.09408070118113433,1.1105969238133233,0.10555960573176407,0.3266977268939967,1.7510490784122368,2.2483,0.0,0.0,0.0015577180855338476,0.00017365289090779076,1.3822131387292519e-08,0.03770967408767701,2.255,2.2609,2.2528,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Lignite, LIG, Surface",0.03722531065183096,0.18078030727508354,0.05581962923680123,0.03746915227957188,0.7666315283398069,0.6255003529549863,0.026176313226605845,0.5074080890750032,0.010357552711705789,0.524880725211498,0.11571224704916264,9.7933278672465,1.2432457783079243,0.010214355424174662,0.032000592671447003,0.14879173873551352,0.07830405200816977,0.08457781112172529,0.05606320367562448,1.1266681151429077,0.12530152608513723,0.4595971993926238,1.5837276192937386,2.196,0.0,0.0,0.0013617303146546706,0.0001555308216080723,1.268941339565892e-08,0.03265817875177038,2.2018,2.2069,2.1998,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Lignite, LIG, Surface",0.04030484269368464,0.1574398065404891,0.05557536664665088,0.03281029744609502,0.8961403598090341,0.7754641040835623,0.01372292861323984,0.5040340593902831,0.010101708536961223,0.5226266773800093,0.12375766457913209,9.800744959656134,1.3164210758249826,0.009991291972429891,0.02918578562101862,0.19504493370421633,0.1447941004872569,0.06100715077697711,0.04963165226536434,1.0602714228932566,0.14271604221630318,0.2713783677229304,1.3439561997519764,1.9584,0.0,0.0,0.001365544074716513,0.00015610582430581683,1.2636273834592244e-08,0.03281568271980562,1.9643,1.9695,1.9622,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Lignite, LIG, Surface",0.028031519684164695,0.19378460628200986,0.04641698533143632,0.035561866193104884,0.7984093633441758,0.6251447975115857,0.032232166112581076,0.4263873347832563,0.009736516746133858,0.5289072377445186,0.11443825231798062,10.032406856491953,1.2459892249356403,0.009881884190413557,0.025495574220132176,0.13184434741222498,0.13077276225111018,0.05467061566578739,0.08642677885721708,1.1927501645079224,0.12487619807748376,0.23822149901202846,1.5307975480160279,2.1439,0.0,0.0,0.0014754110626496537,0.00016561881705216857,1.3294728323454263e-08,0.03557447513799888,2.1501,2.1557,2.148,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Lignite, LIG, Surface",0.07748695958806079,0.1984769878630554,0.04355547753203431,0.03788106784556519,0.7593458893989848,0.5820444160487814,0.03792807192762585,0.5113820718968657,0.009527117727957984,0.5125182949847152,0.11452041495648395,9.548108057520658,1.2472464107697565,0.010368101302582877,0.0292396172130721,0.13408089315752444,0.10902762596824975,0.0579463027085852,0.04871139746851487,0.8523528816971121,0.1302885733566138,0.3448089058888003,1.4994995239459579,1.9388,0.0,0.0,0.0014496639524404827,0.00016654852900844727,1.3383137053046208e-08,0.0346794414065348,1.9449,1.9502,1.9427,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"coal extraction and processing - Lignite, LIG, Surface",0.03477329420652762,0.1864488010462182,0.04403293321233351,0.032785703874294005,0.8651067395554064,0.6159556356576015,0.027343731063684318,0.379008856207371,0.009948854761770962,0.4970343155960571,0.12561974355914673,9.583706501668072,1.257718852117353,0.010185296164896848,0.03346133089510005,0.17803762553171693,0.07167317653687463,0.07963687010618879,0.07206598348780949,1.150810938125952,0.128628514504077,0.37270192504202215,1.5910354056308393,2.061,0.0,0.0,0.0013559760108961339,0.0001527581982796437,1.2561111949431629e-08,0.03278583968547971,2.0669,2.0722,2.0649,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.05438422441036946,0.18529787583791194,0.04461093204736529,0.03495714296459384,0.7272914975240742,0.649616818097654,0.010371952336157727,0.4922359061145206,0.009963432265855665,0.4957818317147316,0.11919798989298414,10.25962583813995,1.3386327050506877,0.009958572108528425,0.030508308068498337,0.22876836411232113,0.11811180081429873,0.0823081077839041,0.0681661072838357,0.9387142602677212,0.13375810951378125,0.2342248216528888,2.0603342473760367,1.9928,0.0,0.0,0.0015400290990351584,0.0001261154506722058,1.426450339036851e-08,0.03292814264056405,2.0321,2.0758,2.0271,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07557503515905924,0.18075042423136967,0.047849944642581,0.04254903910628838,0.9102012542462752,0.6615384702243605,0.04766310499936276,0.3803502811931959,0.009876780647118865,0.4863971283444566,0.12245023822511848,9.645441391575755,1.2548928925238318,0.010120994712952126,0.026760514004476623,0.21515330277932174,0.055046171426947836,0.07375286731097598,0.05555694814684038,0.9585283651680023,0.11005112125683547,0.5077633265861639,2.2686930539193044,2.2471,0.0,0.0,0.001535683133764599,0.0001263130837086698,1.4052700873190333e-08,0.033265802834884915,2.286,2.3293,2.281,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07180435878120515,0.21350757744588247,0.05161190110766444,0.03230296335703702,0.7748404686436394,0.6714532621965208,0.011016596465515316,0.5995278434537504,0.009759900058063717,0.4900011556043938,0.11409974846707413,10.228292774642458,1.3317371766982709,0.010263719813368294,0.030647862999098944,0.217523803673855,0.07965108824674764,0.06228765813174992,0.06590732485065283,1.1264006665253092,0.12955244007123035,0.31697048431691277,1.7980759324415585,2.2684,0.0,0.0,0.0015757576953059167,0.00012835037311153467,1.4521095091730967e-08,0.03387630038294451,2.3078,2.3517,2.3028,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.023423344283211404,0.20164660985044525,0.05679027640153737,0.042145811453515175,0.8558006925003255,0.7542971318340909,0.03678833875707843,0.6303796048897863,0.010093222156975366,0.5143104159885734,0.12263967356544278,10.106457328192242,1.3525069573393447,0.009708168366223421,0.025530839642204976,0.2336400333600684,0.10253700455171935,0.07102695310796778,0.060213655969306154,1.1561210856908137,0.15183431358696542,0.26603579471078226,1.857533613746201,2.1654,0.0,0.0,0.0015120478195315024,0.00012336150377274702,1.3776217797638489e-08,0.03269996355032918,2.2032,2.2452,2.1984,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07786506255129935,0.19493947615949997,0.045744506185879955,0.040961530300709904,0.9537141445397733,0.7985516793009632,0.017936125223668532,0.5493468665773801,0.009682984839759115,0.5215855211304159,0.12594210189324145,10.088608382316613,1.2838332962605221,0.010482435163974374,0.02386250602758521,0.11611652452232636,0.12197445563516522,0.11194117610844094,0.07632435420643585,0.9304363426619364,0.11721860256229592,0.2283232086746741,1.5673749387973648,2.2769,0.0,0.0,0.0017747708574791948,0.00014445792194913822,1.5741301269449633e-08,0.038165997774149994,2.323,2.3743,2.3172,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.06264364662816273,0.18287701268133158,0.05615399982479699,0.038559566584676054,0.9292927249824593,0.7623815233816064,0.022665362756800783,0.4461534414070091,0.010356343971397043,0.5246516457940636,0.11557958109119958,10.105109192614243,1.2489228867089854,0.009819674766252416,0.035037061456745344,0.1366520743619308,0.12401536470186743,0.08090128336742214,0.06125495634422855,1.1644466275938563,0.10414407399559567,0.4961561667883453,1.2281389548599264,2.7324,0.0,0.0,0.0016884110939650147,0.00013859785159315733,1.502449350295285e-08,0.036377794166128775,2.7768,2.8263,2.7712,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07104645335188141,0.18410074593812692,0.05939284870983616,0.03521693105046427,0.8754895628556016,0.8460751907768592,0.031488028268807915,0.5409506049032135,0.010478640765330595,0.5166912605778329,0.11480293287344485,9.465817434904446,1.2646599859193357,0.010133616378089823,0.02469975698121679,0.2213761715112132,0.06239659535307232,0.055893770650059536,0.06774961061462517,1.1807260094405487,0.13487890278360157,0.24455979740122732,2.21304281753493,2.208,0.0,0.0,0.0015382335394818287,0.00012585691657172296,1.4193737593317385e-08,0.03316600283084712,2.2467,2.2897,2.2417,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.047087274484797714,0.17521032996115835,0.05894619509330251,0.03424911954989611,0.8306665800234405,0.6248846851353729,0.013366626303981976,0.5167905877667114,0.009573865956642702,0.4837335490856133,0.12225694414542217,10.223919459477179,1.3005735708823938,0.009618079779234937,0.03594240067395411,0.08776256050109037,0.11854296796856734,0.0770886492325488,0.07805133993175875,1.0163533744547144,0.12216739709124733,0.43875223533222374,1.926489568209534,2.5961,0.0,0.0,0.0017225942280954137,0.00014073353006363468,1.5422037020640015e-08,0.03672759641393975,2.6416,2.6925,2.636,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07743595669050109,0.19664845250596208,0.0407083792230306,0.0369653258829063,0.9100730043885257,0.7260672218453712,0.04702548250682886,0.40511514438923757,0.010251177408865835,0.513263997016675,0.11467701394384869,10.131391211987243,1.3586601489879313,0.009997382531782329,0.02888745320702924,0.11779245517928424,0.06526583850588531,0.0689769971185932,0.0519976620000678,1.217549530323213,0.12287283440133794,0.4214819491956395,1.6767000129016068,2.6627,0.0,0.0,0.0016734149130663114,0.0001375764712439585,1.493289204000655e-08,0.03615986201004095,2.7064,2.7551,2.7009,mca
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07126496113946425,0.21878889851005276,0.05560464044953304,0.04209640184021249,0.9512574063682269,0.7504642306223273,0.0495217647935026,0.6752673381188197,0.009694733951831264,0.49974168163595534,0.11951091629149303,9.77611534885207,1.3220292321595624,0.009680839337901538,0.026557140333114636,0.02173027611677881,0.06048836808620744,0.07762092208076982,0.08772266481788296,1.0535007968541983,0.1303959207747384,0.36713057471228355,1.1718739446659323,2.694,0.0,0.0,0.0018634289293690566,0.00015028874428733212,1.6392998380432576e-08,0.03999368186315968,2.7419,2.7953,2.7359,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.04704544957906468,0.18797624914177544,0.04778253343118995,0.04358104694106521,0.9680145850762637,0.6223068888077207,0.010658464273771413,0.6155323470406171,0.010399842879324168,0.5147744652181603,0.12215267209473286,9.659848323677679,1.2965066971970716,0.010284139662347024,0.018230066658471673,0.14388839572420745,0.0505403270494061,0.08165959909919503,0.05422521433950871,1.0741594393484228,0.1334153614664166,0.3703918615161954,2.290905139572427,1.0823,0.0,0.0,0.0009901115180722879,8.679064711400108e-05,1.3108348908822958e-08,0.02180865348517679,1.0884,1.0938,1.0865,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.05661618672131478,0.21921987741390117,0.042788359396885495,0.032881961334402764,0.9586961204635102,0.5989072597982871,0.016170100255226506,0.5182867503301161,0.010374548136285576,0.5312636816333169,0.12121711173175372,10.377321943316433,1.2773824866707877,0.009962855048707074,0.0274929943106764,0.0777800591149622,0.10428160670025188,0.08569544242017187,0.0633382254397379,1.0068393366575463,0.12199357035283245,0.32320531158852445,1.7406247497630374,1.0985,0.0,0.0,0.0010702386630746037,9.193052461620372e-05,1.3792043371671742e-08,0.023341447371113586,1.1049,1.1105,1.1029,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.05627906627454465,0.20270085996305393,0.05017085283879648,0.035833903260047366,0.86816167427844,0.6068891470654671,0.03377033281659892,0.5355881844821974,0.010377227442434836,0.49792489121925765,0.11622925877207207,10.312297983229058,1.26976265079828,0.010151817007003298,0.03676613319366749,0.14304299837986467,0.0916813358433421,0.054307592891380284,0.07173121643578537,0.8791281504615782,0.11094598723116596,0.33200789821952437,1.7655387614129534,1.0354,0.0,0.0,0.001033259521678528,8.998663270291126e-05,1.3586371335191487e-08,0.02250079169472529,1.0415,1.047,1.0396,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.024586244792391035,0.22513580427203983,0.055481805562563054,0.033329385481840064,0.9594974616761572,0.6514800337648659,0.028921554738447083,0.5858312154338656,0.009676354788441444,0.523868999149886,0.12529808797761877,9.78410999911885,1.349129897516925,0.01020059253967918,0.03586945685826674,0.14892639783414394,0.11700793266453786,0.06508628227346229,0.10714225700067811,0.8862047650356366,0.1224068073409494,0.3572512124489976,1.8440075813444716,0.9857,0.0,0.0,0.001034259856840881,8.719673752393095e-05,1.3451727311760799e-08,0.02248133924160447,0.9918,0.9972,0.9899,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.04994296858870027,0.17548277860088107,0.04451507755113778,0.04346647270314344,0.8490436928395654,0.6862112778349541,0.02049679726911114,0.5974870196225335,0.009831895336779771,0.5245661989909715,0.12286074856216139,9.679367632836094,1.3405607940981041,0.010173013315962718,0.0334261858535755,0.13471474139549247,0.12921960174731123,0.052977478019143466,0.07008446388181168,0.9988667206726287,0.13245979416858814,0.30322517184103537,1.6084947844080475,0.9039,0.0,0.0,0.0009048927104130988,8.002038563808627e-05,1.2656630624808333e-08,0.019804530632432853,0.9094,0.9142,0.9076,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07604437973553255,0.17736439099192053,0.04589414556140924,0.03950117146097693,0.9965143616184378,0.8004561607499289,0.029327998604102887,0.5941003929457465,0.009726811011347583,0.5052155573184011,0.11582080425024513,10.25847398943611,1.3046930031959758,0.010155900023743858,0.023761391695400067,0.08017597968946062,0.07763277696787915,0.08704896133844378,0.07231202530554999,1.2941709574413318,0.12021319776825659,0.4028478224505618,2.06346353150035,0.8242,0.0,0.0,0.0008330627584079577,7.289288710948685e-05,1.2238141978210177e-08,0.0184038467539816,0.8295,0.8341,0.8278,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07508438606972168,0.1989541451273104,0.05493047279422401,0.04299717856606962,1.003427238658355,0.7618091060101979,0.014542330211383665,0.5819923155289789,0.010262711885593816,0.4828304122189381,0.12125568560574912,9.700069043788767,1.3602266791887625,0.009622002050710102,0.043017317665504165,0.0850943762268884,0.07550440488137018,0.04864801766392615,0.07906491546171379,1.1709500789849108,0.10741174842795331,0.5022475990495051,1.7583867143534162,0.9241,0.0,0.0,0.0009109958403003293,7.818416503086551e-05,1.2806922995781095e-08,0.020036357087322598,0.9297,0.9346,0.9279,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.059544109596414645,0.20891750919364416,0.04676509052946573,0.03874760737715011,0.9156880521889104,0.6964212198984557,0.020879481276650607,0.5639769447645699,0.010173185533656912,0.5094342888809058,0.12482975528486502,9.89731514610129,1.239626167684023,0.010280573449457313,0.04329779018653485,0.212135180029574,0.14174368308290214,0.05209337284572296,0.044450114432229265,1.1365130811489634,0.13003680764520534,0.2674665394122209,1.9239913406656752,0.9491,0.0,0.0,0.0009582726753342171,8.235206723356672e-05,1.3080097997537043e-08,0.020858202522363742,0.9549,0.9599,0.953,mca
