elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.0701355003595211,0.18028572884281008,0.049772575471954586,0.03918209489639293,0.9698950021101528,0.7451519567116367,0.03377626414946829,0.6252946319667638,0.010263859346939314,0.5180126290828906,0.125847341547389,9.639536533220033,1.334549313126655,0.010162558293101621,0.028706304840230963,0.15436985281630256,0.14199521233760665,0.0721158426354894,0.05819034592896479,1.2543960924032491,0.13221882389429965,0.3021959963268384,2.3494697686785337,2.3726,0.0,0.0,0.0015994711352747756,0.00013378544224324743,1.1718636603405468e-08,0.039844354989980214,2.3775,2.3915,2.3769,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.0617301238037415,0.2064652498620142,0.053060580991481796,0.036017686470844065,0.9387847328375044,0.6491567855664166,0.028583756946976437,0.49284345401610063,0.010349022348182307,0.514692943951697,0.11790736920095274,10.305283046390317,1.24036851295593,0.010421696200388497,0.03292345670600201,0.15002579610275854,0.06564344252608399,0.063642387860439,0.05363701147785874,1.3166129348650228,0.11598296674042805,0.3044476883785834,1.7046371158260154,2.2957,0.0,0.0,0.0015334997306552995,0.0001276923179880728,1.134983447614336e-08,0.03817296584633106,2.3003,2.314,2.2998,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.04354794391454948,0.21263372902376793,0.041517985286820394,0.04032983627185613,0.8696808584805058,0.6547509054901124,0.03274202131986478,0.44916801238847603,0.010473800860788156,0.5284390897007363,0.12374048678242518,9.890523420800923,1.3018633891521185,0.010231948575336478,0.037411198840150144,0.14858338469950627,0.06598301757427646,0.040488420755205166,0.06747524170870679,1.197209422102145,0.13320992137541945,0.3514628859137706,2.0355305252136073,2.2027,0.0,0.0,0.0015325173849876606,0.00012669363067008402,1.1461866861508379e-08,0.03785048379616799,2.2074,2.2208,2.2068,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.07469112385698881,0.18550085000602956,0.05688267140019343,0.04328826268851847,0.9698616857506264,0.6932101839794284,0.04746108008497827,0.5746683065994174,0.009500392871023736,0.5207837061331669,0.11587779484439296,10.24361286762458,1.2601646594793348,0.010052485710968657,0.03443095914602114,0.1418236462505848,0.11219529916281129,0.06926020892065106,0.0527581064141492,1.1836872868318054,0.13367788530258742,0.3818575021368366,1.8473174454170733,2.3837,0.0,0.0,0.0015930004349201015,0.0001333213279051975,1.1679955666809974e-08,0.03973250255497517,2.3886,2.4027,2.388,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.05899035395384888,0.20328254804801263,0.05152631715122771,0.03714040844611935,1.0338832369490565,0.7546582365189233,0.0161820098163363,0.4378603340887588,0.009992835465198201,0.5033897453200823,0.11529489708124699,10.039312669113396,1.2359148618203122,0.009570881225463894,0.03318940039250373,0.14569867339943698,0.11054250984982243,0.06852350938168517,0.07204745073516167,1.1952802633360675,0.12470636959624506,0.37008493592013436,1.778396693694643,2.3503,0.0,0.0,0.0016135723346355955,0.00013347652541501937,1.1855532978699236e-08,0.040028760149739745,2.3552,2.3695,2.3547,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.07629799203955737,0.196737234706516,0.055954423537526665,0.043615954644331906,0.8122453947127248,0.857040752257558,0.04035279189617644,0.5173186892111935,0.009927366595335947,0.5053596330587322,0.11744336278635381,9.602812758934988,1.3497552013157676,0.009892583459061592,0.02842431511869613,0.14655359442671728,0.08321960682085353,0.03618753831066631,0.06779046394073787,1.4678826513657302,0.1028275682073669,0.41649293541958565,1.7066443019665478,2.6315,0.0,0.0,0.0015761904129083298,0.0001308582538689773,1.179824638153756e-08,0.038903737112937736,2.6362,2.6499,2.6357,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.07535607554431119,0.2185785504717431,0.043484612319764304,0.040327325971552724,0.8560637501517421,0.5943383421422536,0.037737830888568205,0.518862932029087,0.009728238034979094,0.5198850555888125,0.12190719624903602,9.920920676429272,1.2921144957018007,0.009678676113716703,0.031478980082223676,0.14252931212491773,0.06078673100675446,0.08334588457626727,0.08391998817735827,1.4194946692709554,0.13776270824045012,0.39385501515630805,2.4168845329711397,2.549,0.0,0.0,0.0016042075729737423,0.00013174188468411877,1.2051639134694632e-08,0.03940222940076124,2.5538,2.5678,2.5533,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.07305245161708905,0.18197070474743937,0.05687200834888073,0.038386216352398625,0.7804943316337143,0.6374932831380714,0.0325676221312392,0.5453781182629838,0.010092541931302806,0.5220377055386038,0.12386623169231042,9.802211706720723,1.295319485244724,0.010147355752754331,0.036444470742149425,0.13670548870749705,0.14855957828333627,0.060626675430183276,0.07379932843256652,1.0638463439246895,0.14338086865855215,0.26045298407077944,1.3141973284700628,2.1906,0.0,0.0,0.0016328702731195992,0.00013608874016710607,1.2163406758211084e-08,0.040214592877668744,2.1954,2.2093,2.1948,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.05418503069610602,0.19701961196720583,0.050163214493643825,0.0418493954341092,0.8067688251687755,0.6146246276102942,0.030102822970709577,0.506881866137057,0.010370611992683448,0.5036354384670156,0.12315176855450144,10.292824262496087,1.257605471981655,0.010107960326984971,0.022696840341222692,0.15275850963454668,0.07274291491053667,0.04388992646592768,0.06652118523774575,0.8536486905946251,0.12864485537922407,0.2938950273048369,1.7855047692809687,1.8326,0.0,0.0,0.0015268415876406192,0.00012668665144753685,1.1452294849405247e-08,0.037693146372373754,1.8372,1.8505,1.8367,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - San Juan,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.03438582933759559,0.17726671272454328,0.05262527103475337,0.036075456593326866,1.0063960562940006,0.8014589698011945,0.03262651942969362,0.6487235701927373,0.0096684427323032,0.5013236104908855,0.11621920367650826,9.861304837494444,1.2967332990319593,0.010247300674526068,0.031292877110414605,0.14342573920176324,0.09460942680439076,0.06940415051512375,0.04276505121801838,1.278866372620875,0.11477164069167331,0.3139535787287354,1.4792639367810123,2.2494,0.0,0.0,0.0013465490026763295,0.00011529362958037704,9.132346335735422e-09,0.033208807531246845,2.2581,2.2848,2.258,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - San Juan,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.06452628888527251,0.20259418680892624,0.050645667637276515,0.032402691290790764,0.8660672140035062,0.5648092869127396,0.04479472320412882,0.5955408135843829,0.009961882519519455,0.49819564905048236,0.11823190199388038,10.312334091304976,1.2886579327439929,0.009620159105587346,0.02903572732796889,0.14847808013996033,0.09930179613677674,0.04548076790496379,0.06982707132535704,1.2606832769057443,0.11806429319252511,0.23785424375017866,2.1025322719127324,2.2209,0.0,0.0,0.0014251645518381687,0.00012068624503062641,9.59327002012881e-09,0.03517081151702764,2.2299,2.2574,2.2297,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - San Juan,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.015263999140421376,0.16865139188873113,0.04839521037131872,0.04139627220289412,0.9303315024124216,0.667750840911796,0.03404316845179619,0.6614209443408573,0.010271609718565009,0.5171555431693945,0.12585520826505917,9.816010027545017,1.361159683835951,0.010002928452440076,0.033717045105211424,0.15198726528659226,0.08115452420353932,0.07040392397550627,0.10191072836243642,1.2126502089024,0.13558095932350986,0.43868819153835836,1.1185024229190534,2.2679,0.0,0.0,0.0013925335662637016,0.00011581787992068362,9.275730127571516e-09,0.034014116179036887,2.2764,2.3025,2.2762,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - San Juan,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.07700970823378472,0.1893892615543329,0.04947886035071634,0.03672194258266254,0.819243466085327,0.7832031307953611,0.03247622327923454,0.47909624263636946,0.009628132800862398,0.5166585829986309,0.12143576414018611,10.375448847262156,1.2884432554779084,0.010208264734397468,0.04164280266008304,0.15825821727266684,0.11753122789166878,0.06917467964452151,0.06736381992334986,0.916864359577396,0.1047886263167207,0.41662195053636125,2.168694872151352,2.0876,0.0,0.0,0.0014290232048629209,0.00012119805439242255,9.723180260041879e-09,0.03497710889603656,2.0966,2.1243,2.0964,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - San Juan,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.03752496152000521,0.1650763226839504,0.05334743991160005,0.036111389073548654,1.0174866089187777,0.7492735127790906,0.019450137354723708,0.49417883777491045,0.009957545596394963,0.48316129904224375,0.11553010910373031,10.137832157748104,1.2893808469493377,0.010430244546230672,0.029432203213374697,0.15043920113408354,0.08680756453282687,0.09487752881313935,0.06331799648223156,1.3612182424683743,0.12626676123165043,0.3620260709696073,1.805289186005559,2.3712,0.0,0.0,0.0013640446342533534,0.00011563840848683251,9.195428545211498e-09,0.03346937990330506,2.3799,2.4064,2.3797,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - San Juan,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.050610301953307985,0.21004752247011785,0.04683614874812909,0.04095666375735517,0.7370905952160214,0.6287925374020635,0.03586681004140056,0.6341443047979782,0.009799627140126523,0.5018531507544146,0.11796597966122581,10.102082935458668,1.3469602497352433,0.010479439217219817,0.029435017694010933,0.15237650264495972,0.13367304220183235,0.07808083805417088,0.08666916117019398,1.1102121357903232,0.12459339904407037,0.300126530894789,1.9510920395036389,2.1661,0.0,0.0,0.001461420845368151,0.00012268136531179023,9.833693678509484e-09,0.03584554264287881,2.1753,2.203,2.175,mca
