elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.04723899685823061,0.21038996742284022,0.042014449093678914,0.03795193330544032,0.828747540596218,0.6632211271994484,0.028166210924053692,0.5383461659570247,0.010198883192532569,0.5206189055837611,0.11869892529190179,9.935627597875701,1.252512466317629,0.010159168671552426,0.026916991998396173,0.2005616228488824,0.08271236509280341,0.06937247252321843,0.05138992610498822,1.3844004166963089,0.1034912475847292,0.3877383700418494,1.5851403659706742,2.3248,0.0,0.0,0.0015269023172267099,0.0001271903681587446,1.4075155561159164e-08,0.03589558059496738,2.333,2.341,2.3308,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.041879847142438975,0.19215194506220956,0.05781366819101573,0.041353573794855054,1.0041757653206134,0.8601662218188305,0.018095396424377932,0.5623055413217524,0.009872908138095458,0.5126568757221106,0.12491785252022002,9.5383180510467,1.3228215440505349,0.009618424215815961,0.03401553939200625,0.1329295035851513,0.07209865469560553,0.07303829066164272,0.09732592023742632,1.3367630693836707,0.12474268227105116,0.3114594838665054,2.290672173877459,2.3791,0.0,0.0,0.001648985301175696,0.0001364126451260773,1.442544977994092e-08,0.03916650466820896,2.3882,2.397,2.3858,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.05193827573333506,0.19813933255182475,0.05237347584510545,0.039482160470097484,0.911249916217398,0.7570360346154625,0.01067507310656927,0.5441508098303647,0.009876535215124159,0.4920765529162231,0.12107475377590457,10.152539926668572,1.3124456409615486,0.009969377337190987,0.029326902757130346,0.1189114668073942,0.11286898928291407,0.09950416185730664,0.09274166390176383,1.371057548509212,0.12026786866700857,0.3168043474081445,2.124421126091405,2.531,0.0,0.0,0.0016973667808474265,0.00014116571091074114,1.4859821276175496e-08,0.040195277964512596,2.5402,2.5492,2.5378,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.07226225380888729,0.21592576589394313,0.04909730878022648,0.03701529095921931,1.0060881589364514,0.7468890518716066,0.02158958424765546,0.5864523106406082,0.00953427517246518,0.49570207788913395,0.11848705309945484,10.342689987080378,1.2413471419318785,0.009641305036190019,0.027701174572439674,0.08080385066870296,0.10211707035801759,0.05279257371322661,0.08659651111032919,0.9606711563148932,0.14817771314871855,0.38916141643361996,1.6948786642618652,2.3114,0.0,0.0,0.0017826235555648171,0.00014799970446382522,1.5471370190675036e-08,0.04225604336656034,2.3212,2.3307,2.3186,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.0649954153656501,0.18622821775527038,0.05881259029719506,0.038598162687389866,0.8725172164649586,0.8700566969306905,0.039920540319373046,0.39426004162630696,0.010168279518318408,0.514981257879405,0.12034378249559974,9.423966040197378,1.3115665709163686,0.010391406348346215,0.025038427997742398,0.04852202183715575,0.135842678969997,0.04911556598968039,0.05796895636986825,1.1158475248239306,0.1223932868539253,0.35891983456919624,1.2192579829754835,2.5009,0.0,0.0,0.0017107337552223904,0.00014658020246601964,1.5087394600370112e-08,0.0407132991474459,2.5103,2.5194,2.5078,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.07578210512153974,0.18438566685759664,0.05739913584744875,0.04441600955848286,0.7356108288691494,0.5998434572425467,0.04468089882694119,0.5752769146196309,0.009887127696683562,0.5251860606770125,0.12233753997608969,9.785903625809695,1.2883608827392172,0.009529136133332958,0.02605933455114206,0.21165287765894392,0.09796198145917033,0.05257710472420828,0.07128891937349278,0.852954048602325,0.1490050506482528,0.3061542686210784,1.7124627632918612,1.8331,0.0,0.0,0.0015434465787302072,0.0001294916442852819,1.4167757448783836e-08,0.036403550008872694,1.8415,1.8495,1.8392,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.07704844224647499,0.1610479419604523,0.05041253956365353,0.0441874935159902,0.8143986605500206,0.7501707028329854,0.011106867545152591,0.5541044928992901,0.009598544167531212,0.5284079246745603,0.11572371077239288,9.541457382566632,1.2960102142554437,0.010496493641616257,0.043816036178079956,0.22468675762025808,0.14100048245875205,0.04579641636888168,0.1004586650857868,0.9798620744844002,0.11292093066610405,0.35267108840098105,1.305892595143223,2.0155,0.0,0.0,0.0015784882179851975,0.00013260228709977755,1.4136111973363764e-08,0.037533976335349356,2.0241,2.0324,2.0218,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.02306678198827411,0.19437281298307685,0.055198959188754095,0.043016658012640895,0.8806816866493319,0.5514625881583427,0.026751180462580446,0.5424607781550838,0.009767607184977413,0.5176521587585966,0.12514340019351794,10.19067739812018,1.2834421613850904,0.010185827123191951,0.03152178298230849,0.046550062081578886,0.12100606796578094,0.09437491119414405,0.04754019938776434,1.3091738503495873,0.13089234000717184,0.44630733427951347,1.5113285988715157,2.7074,0.0,0.0,0.001650357357019005,0.00014055909833341146,1.4615064451984182e-08,0.03914719539794101,2.7164,2.7252,2.714,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.07695049844527733,0.1934301942501134,0.05092979039657626,0.03560760034037308,0.8325655804809364,0.673491604763963,0.016920158666379574,0.5547733395675714,0.010241960230095663,0.4870576167855878,0.11868378740532003,10.162168615362988,1.3157064952319188,0.009633035635069655,0.029397777064875043,0.08905602889251096,0.06666773605990915,0.08985120743288003,0.1051057269397995,1.126102336613933,0.10486233265193005,0.3076425854379467,1.9343430418067808,2.2872,0.0,0.0,0.0017172689129487122,0.00014301889009019195,1.5085422971907605e-08,0.04062409433589123,2.2965,2.3055,2.294,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.03665501222317405,0.2091391445316293,0.05331913264958603,0.03504567989350066,0.9465596534018761,0.8117035861730468,0.019717375507543537,0.6527163918612244,0.010309718453202837,0.5263889286299965,0.11811949742524191,9.519141830462239,1.3165792176881081,0.010228168284490042,0.046315176972469535,0.02090809405012354,0.08961381361564955,0.09717871736524616,0.06119743883045445,1.094177849252636,0.12130333306353563,0.4300501857146459,1.3316729929726012,2.5782,0.0,0.0,0.001988633867269957,0.0001567395565863164,1.573395768704879e-08,0.04350791871553402,2.5954,2.6133,2.5921,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.07150014756676693,0.2233186495791927,0.05930062095451083,0.032682854647677735,0.8630909230361985,0.7437839736066192,0.016767119276668678,0.4927609960126125,0.009825663757057342,0.492316266856505,0.12582409723554713,9.822485555023874,1.3626023505231222,0.009651991916532396,0.026330208297416384,0.05972375634551784,0.10377290254058906,0.03725258681100593,0.03129424137175341,1.0707092299538754,0.12385931920031908,0.2637702472692494,1.3923527573061674,2.3666,0.0,0.0,0.0019905942237557284,0.00015686436095079743,1.605022911114015e-08,0.04322664972836421,2.3837,2.4014,2.3803,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.03638798119915248,0.17494400289460013,0.05062098252103219,0.039376900866965284,0.8152873908623121,0.6321578173289379,0.031067473821873158,0.566277928213053,0.009979374098195829,0.48234239946768215,0.11506311154454488,9.867514121663714,1.3532626839877042,0.009822861752202379,0.01920543122200924,0.14821406265642914,0.1307953587196245,0.05818113692225597,0.09152262757361891,0.7705262655502951,0.09484875146911105,0.4771160567892514,2.063603187971952,2.0738,0.0,0.0,0.0018352811107350516,0.0001450814960143831,1.493039414054012e-08,0.04012700222126638,2.0895,2.1057,2.0864,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Piceance,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.05220308426497473,0.18556731887557373,0.05887038831693098,0.04370388243180365,0.7445910449533751,0.5654749198124478,0.034432937932737995,0.41625789527308665,0.010254746152211511,0.5262089907227154,0.12381290552777305,9.982259372240291,1.2453630160999418,0.010137328336606126,0.023087098314343413,0.17603431628470623,0.08328955058394853,0.08700495047115236,0.06328334777608087,1.0839005882207482,0.13535414638109827,0.23169710245001635,2.0130103256251903,2.0485,0.0,0.0,0.0017735452878749715,0.00013936509614737854,1.4800727390290546e-08,0.038489974306057405,2.0634,2.0787,2.0604,mca
