elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.059494065402757916,0.16546267434514142,0.04498254350570824,0.03780189851667338,0.9266223752708631,0.6386377203434737,0.04887909788103231,0.4786289520326349,0.010351013551883814,0.4886965668860121,0.12215039525018159,9.79996482494283,1.2724056786454234,0.010151666453262834,0.02676682826326831,0.19382883064877104,0.14255103113482062,0.03167307094056696,0.09274573516548441,1.1702852442412448,0.11149859124059522,0.3706672033734023,1.1419237609501893,2.2551,0.0,0.0,0.00032123078773302354,1.4750334881956747e-05,2.645259818872619e-09,0.00602608255504861,2.2562,2.2572,2.2559,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.032530355351141384,0.22529813052288078,0.04293564934443282,0.03462431053630851,0.8793000486284918,0.7102254357265338,0.04888018014689448,0.5634827217633035,0.00976940149769951,0.4948202306718502,0.12041575052297762,9.527811031486356,1.351048994188744,0.009759392381800815,0.021628680397960037,0.20521232537683026,0.12108184449439535,0.08707243530422436,0.06370721211460785,0.9658285145427393,0.12960037418792233,0.3631070422291889,1.4135384718877655,2.2423,0.0,0.0,0.0004299132493478163,1.974083630906762e-05,3.540234272456794e-09,0.008064895492620952,2.2437,2.2451,2.2433,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.04772201679212358,0.1954622033047983,0.04549847915528879,0.04123330137235065,0.9068784767978639,0.5984678179116636,0.01679541569179928,0.43600909903797547,0.010257747460259809,0.50016354335487,0.12282254807273932,10.331760421288427,1.2859091749802993,0.010314238002617054,0.025637832786557242,0.09757927799056608,0.1389121198970255,0.0426332753923626,0.08923585168832797,1.1507291046462287,0.11964229271365426,0.4637069523811031,1.3515723849486039,2.2536,0.0,0.0,0.0003757524673257598,1.725387147630084e-05,3.094232998877944e-09,0.007048874126754359,2.2549,2.2561,2.2546,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.03321469448351659,0.1915291527256009,0.054824400248615984,0.03691105409612329,0.8366477212786404,0.7353571108658475,0.04774452441013044,0.5367031123163444,0.009842239973800728,0.4893313559659343,0.12079503284352343,9.544668437201528,1.350606676564464,0.00968354837224662,0.047061352714427004,0.03876461746086855,0.125684152073903,0.03697749852200149,0.08523832911592527,1.0575307406707846,0.11818386330673217,0.3298325873200154,1.2707556296504863,2.2315,0.0,0.0,0.0003683116138217152,1.691220098522868e-05,3.0329593241742455e-09,0.006909288510407212,2.2328,2.2339,2.2324,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.04761203758082916,0.1856616395161258,0.05872496081346632,0.03228347973565642,0.8558044526039283,0.5809412378700901,0.04261402527603211,0.5497218269060772,0.00986732781851885,0.5278541882649023,0.11451255266309614,9.542355621364202,1.2654564338901435,0.010200192805918433,0.026388386870460794,0.1194585134651977,0.0689303857336631,0.07603052088017057,0.07546539369066949,0.9007994220196215,0.10757031289239116,0.4859577680996635,1.837749136542291,1.4037,0.0,0.0,0.0015447274445142762,0.00012869851677179051,1.6338329760638223e-08,0.030535031916445292,1.4112,1.4182,1.409,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.02645297892734675,0.20142582572187812,0.05717694288224029,0.03560783727528981,0.7880263285069717,0.6403591846099462,0.010934751349329837,0.5042691260133955,0.009961883717363793,0.5222545935463518,0.12374569440725301,10.25178184455939,1.3219409274553007,0.010043151948886195,0.03230408475743665,0.18032044811583622,0.059426208948064246,0.08304111543814283,0.07428937872019928,1.0185083159649508,0.15090166169461053,0.43244307256478753,1.702188154604407,1.2514,0.0,0.0,0.001385989900609049,0.00011513830801620104,1.522398783555888e-08,0.027422418398577515,1.2582,1.2646,1.2562,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.04709048110780662,0.19680133595289462,0.049221740893386184,0.03324866606185,0.8719541367750344,0.6760628116843433,0.04459981150850115,0.5058631950002359,0.010251397758605662,0.4928786823626316,0.11877345914884135,9.98011422075728,1.343059580666232,0.009973244494479134,0.021512586497077657,0.26639725906982537,0.0989218135590845,0.07106646071061215,0.06065189429028152,1.1090344342305507,0.12718020864080873,0.4255986733327019,1.3777153016625268,1.2456,0.0,0.0,0.001388755205568526,0.00011454289332027482,1.5287150359336236e-08,0.027542521497888005,1.2526,1.2591,1.2506,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.03956285125120618,0.1714565036136095,0.05811079284159085,0.04093288065891659,0.9566542627440298,0.5608573734640533,0.030007161048955573,0.5011227181597493,0.009637915479499225,0.49644088278992315,0.12245328295785474,9.714377659584098,1.325158383603818,0.010462916700810183,0.04174555125797771,0.1068029860466717,0.062159731656037734,0.05762963649819755,0.06065123281982901,1.3876739956760276,0.12126514437622407,0.4370744994724584,1.2128490580867344,1.6058,0.0,0.0,0.0015032924483268319,0.0001278340238342054,1.5868179474073158e-08,0.030114889373988762,1.6132,1.6202,1.6111,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.061205525060811776,0.15775981197403421,0.05858617682488948,0.04037420688895567,0.8125471760534247,0.5823037181009943,0.036432494045219734,0.3704802734431702,0.009828145999934484,0.5299727498132784,0.11565102008288981,10.137881259308298,1.3065113688926697,0.010233329941582159,0.0355703844018557,0.16966125676366253,0.1429134091324894,0.0977544960603697,0.0636090388320892,1.1464008488663007,0.09745919690441825,0.30551206435509753,1.9913906049056374,1.3314,0.0,0.0,0.0013451816185246158,0.00011990690027501456,1.5024993910403448e-08,0.027159700166771578,1.3381,1.3442,1.3361,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.06522746959838932,0.178300465293527,0.05852750811325459,0.033347040613332504,0.7668012914618043,0.5675772551649593,0.01953437682461162,0.5326036897789146,0.00991770019863484,0.5288067088064294,0.11611375287352488,9.576247415850528,1.3280875838886328,0.009688786068254818,0.03450498496819682,0.12702725380839547,0.08637400415180421,0.0710226038290575,0.09141309301621253,1.1412969491187506,0.11689219718711644,0.31171702239309296,1.925492178798108,1.4504,0.0,0.0,0.00155190246151973,0.00012993721591905805,1.6614441467008883e-08,0.0305654560807958,1.4577,1.4647,1.4556,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.07289738379649904,0.1803503795493148,0.04485747467245962,0.038277144292050785,0.8929352227307138,0.5851385289839498,0.011760665982511772,0.46980840988460665,0.010479745977379362,0.525388082904433,0.12139225139311044,10.177291868158816,1.3263118059111907,0.009752246304314743,0.02861220036830575,0.03158211038564625,0.14581836337572468,0.050485968237915534,0.07568217511898231,1.176308710738568,0.09187238037002593,0.33796439962645974,2.0265691975503026,1.4013,0.0,0.0,0.0014796753429375295,0.00012604780126015093,1.600367337076284e-08,0.029618345327784255,1.4086,1.4154,1.4065,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.06390508702190173,0.22134516150360575,0.04660137964058237,0.033258486514984226,0.8040398920767925,0.596453947652684,0.03959517730856782,0.6112340400792099,0.01016943239991362,0.4827614055685559,0.12508989651936164,9.449388706722528,1.2435381965016217,0.01048985172908231,0.02526246485500077,0.052939454915892296,0.05151533272226129,0.05708088366591526,0.09975988324715944,0.937675065071667,0.15058228803358867,0.3585943544411395,1.328471582029179,1.3888,0.0,0.0,0.0016358692361019146,0.00013267147667941784,1.7174898750020974e-08,0.032090318051312954,1.3965,1.4039,1.3943,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.04958399616915868,0.17946859069517873,0.04381107228747912,0.03835674904344086,0.8776099342112513,0.8511419893289557,0.029691096287462963,0.49922031917620197,0.010452118145232649,0.5184939612143662,0.1231888168116817,9.414406517831717,1.3526329486700754,0.00960683388895107,0.025264106684605155,0.09135096124445295,0.0860296013346475,0.08887348224292856,0.10212266731426234,1.0069951124050496,0.11889221292145545,0.527237961740517,1.311296088397334,0.8866,0.0,0.0,0.0011979388259155848,9.21360486292581e-05,1.4260489626764409e-08,0.02351884931430328,0.893,0.8989,0.8911,mca
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Lignite, LIG, Surface",0.05341925545929541,0.20531853430327268,0.051859892964393944,0.038662832011804135,0.9426210881683668,0.6019567883142867,0.027408024596133236,0.41049422294577564,0.01029893119735199,0.49986759573912587,0.12403307512183594,9.878689087864222,1.272668420781905,0.009851641690483283,0.028557773414123633,0.21899679521534798,0.12152932772387985,0.07315844381382161,0.0751337755419433,1.2086990444081986,0.131049946877481,0.341903865757607,1.9923355082632002,1.363,0.0,0.0,0.0013887329456360078,0.00012066319636553017,1.5185724049787835e-08,0.02821272733776511,1.37,1.3765,1.3679,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.04611642443103639,0.15993069201417806,0.0454060084068586,0.03852861436847797,0.8802974891738006,0.6581060818024114,0.017587511078823892,0.6056021907005087,0.010048971331585332,0.5183169216185151,0.1216528827224426,9.533902874312076,1.266546029179683,0.010097930124651301,0.03553827099157245,0.1410601019824846,0.14177510328353757,0.06865488336382082,0.07388017933193641,1.1933450719101537,0.11309721329366865,0.30176544545385503,1.371411000452842,2.5649,0.0,0.0,0.0018579545783170843,0.00015006907715850156,1.5536530032281704e-08,0.04361265260688514,2.6095,2.6592,2.6039,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.0532420626861157,0.18565294245424974,0.04709547207978331,0.03765266088562033,0.8745202415432091,0.5836865316690371,0.022689551043150298,0.5048222640350575,0.010058486039822167,0.519280122253933,0.11602200207163008,10.24751371559955,1.3079092370566843,0.009586507533062038,0.026010284343323347,0.12417481578346366,0.11010800211077637,0.06634495596151065,0.07333024311425582,1.165396545564373,0.14795137020493107,0.2902063995328093,1.4271627442410817,2.5545,0.0,0.0,0.001884533638769549,0.0001513868417402161,1.573838332155515e-08,0.04405771779407539,2.5992,2.6491,2.5936,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.06169353824394364,0.17367681256969064,0.04605195697818486,0.037961995267372414,0.9271216136523664,0.6762180523150969,0.017674716443717386,0.510612135846525,0.010186848181090462,0.5046686964138003,0.12357336815229819,9.782088108327361,1.2855684819398092,0.009962648042509615,0.027528433546984324,0.1713744341681385,0.07368423678307037,0.06058619509545329,0.08913629651588335,1.0906233868366648,0.11148314762213704,0.3144304362404232,1.2966512655292852,2.3389,0.0,0.0,0.0018071663988107952,0.0001449031002823448,1.527439156158671e-08,0.042432762692404626,2.3807,2.4271,2.3754,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.05448905324853837,0.19144525871658122,0.05495889465470266,0.04173201204162722,0.9218716432360535,0.6386001508040774,0.03459451767792518,0.4784452454479472,0.010013176355230746,0.4878718046810492,0.11480698492528771,9.408679913968605,1.2759992784783027,0.01037990951393964,0.026524167300897766,0.14884227326391378,0.09525455077386669,0.04965799320189878,0.05645442709240987,1.1068859666645094,0.14719407043615101,0.25620789433418967,1.5238625752287265,2.3855,0.0,0.0,0.001839994955078727,0.0001474381071445453,1.5461372717708087e-08,0.04297568386398145,2.4287,2.4769,2.4233,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.06934852213059296,0.19152623217453935,0.04376133546509876,0.04190934753357733,0.9061398310855097,0.6436048290986998,0.018736186046947375,0.5582540697085404,0.010062802379404032,0.4840160906782425,0.12325625712958048,9.596801545911356,1.2453382964124904,0.010237140664592899,0.029069524083793433,0.10115229938156448,0.13660263989269958,0.05140889679865112,0.06327783330793647,0.9861258370402317,0.11764476831503663,0.5533865181450153,1.5164218003479872,2.7963,0.0,0.0,0.001978010404092646,0.00015889774674274595,1.6356770413380618e-08,0.04621473088204944,2.8438,2.8969,2.8379,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.04683446091587491,0.18474890052116968,0.05498906665159481,0.036579267257127034,1.0197459017043935,0.6598575594659272,0.03768738235476637,0.5109248683403922,0.010139722884270334,0.5021866968055589,0.12320368969147116,9.934275617583559,1.2647518377294977,0.01001392388994415,0.028152225928700293,0.1220659421822682,0.10356774814807365,0.07861829995069058,0.07242582646249535,0.9818339051196523,0.1345347618528328,0.4528258350754607,2.396181728946706,2.5356,0.0,0.0,0.0018843600302013179,0.000151261655189815,1.55973104752984e-08,0.04426139587192416,2.5802,2.6298,2.5746,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.04786191026829513,0.1948345271690642,0.040012850044783894,0.0368886088363243,0.8972014079949833,0.748221347250799,0.04960698135625362,0.4643939099267063,0.0100161902693365,0.5036839381403491,0.12428584755065357,9.732168500221599,1.243112523069673,0.010171498580264622,0.03272969594715079,0.20246428764122099,0.08575458118146094,0.0774349498880392,0.10088900639510726,1.0292999723759455,0.13597577931255028,0.38247057025166936,2.1556011079541664,2.2933,0.0,0.0,0.0017861722897740558,0.00014220284669852094,1.5122934999681236e-08,0.04175519635474073,2.3337,2.3787,2.3285,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.06597437923239542,0.21050698956919212,0.041022111262053185,0.03326435410408893,0.9311537364482895,0.7142657936556698,0.049262440974837195,0.5020049222013948,0.010150231430900429,0.5102754790580206,0.11948508036020587,9.948064834789747,1.3388906370674327,0.009569162085980723,0.0392775005710343,0.19383787480770814,0.14848878933396142,0.08481076283267901,0.06564835431767241,1.2052034085520997,0.12559482573524855,0.38734874737708336,2.336329553011674,2.6195,0.0,0.0,0.001865691600732727,0.0001492504852414641,1.5629667135877427e-08,0.04355872560682433,2.6631,2.7116,2.6576,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Arizona Public Service Company - BA,"coal extraction and processing - Import, BIT, Underground",0.0579017702009291,0.20059242108042274,0.0470214173233797,0.04100758108172118,0.9083530030903547,0.6569188905521158,0.02486464020461397,0.46336733683081066,0.010072779439658227,0.5307423538366469,0.11638135646108382,10.06021400210634,1.3119636855332624,0.009849847877683013,0.0340414543512953,0.15884927757012485,0.13422965430345213,0.0450341826522483,0.081131876968456,1.0297685664045462,0.12191392615871818,0.2527337840585718,1.7281553215851195,2.3522,0.0,0.0,0.0019055948680158543,0.00015208569085231065,1.5882528653615782e-08,0.044478274934770634,2.3966,2.4461,2.391,mca
