providers_electricity_120V,providers_naturalgas,providers_trans_truck,"concrete, 41.4 Mpa - national avg, A1-A3 q_PC","concrete, 41.4 Mpa - national avg, A1-A3 msw",market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km","A5, construction d_vol","C2, transportation  dist",gwp,ap,ep,odp,pocp
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",349.2197929342638,0.0,0.11008269921261402,0.07660071828110955,0.06852387054979756,0.0,121.29546047788253,350.5001,0.7340274008126297,0.3424687478083448,2.0606015852791704e-05,14.893136076364936
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",298.2780728444849,0.0,0.11140939354797325,0.06437894708382194,0.06989868051138566,0.0,88.90041081317658,303.9766,0.6476648375146323,0.2989430805814683,1.8507322452295392e-05,13.13616261331598
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",384.10311350934734,0.0,0.12849726643356643,0.06489036322538104,0.07005047623542883,0.0,113.28416676882027,389.0747,0.77648995653359,0.3800563314919488,2.348024717269368e-05,15.164378419149788
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Permian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",408.2959146188047,0.0,0.11091035747202144,0.07166719602636475,0.07134112020858753,0.0,119.00464541215248,403.7603,0.7978926635582911,0.3889841662202427,2.255582306614675e-05,15.726744091768804
"Electricity; at user; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",natural gas extraction and processing - Arkla,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",378.26511914975424,0.0,0.10917676713153561,0.06693881382969138,0.07031586055167383,0.0,103.64293885819816,372.2401,0.740524001949842,0.36287112255976023,2.121913307209054e-05,14.568988806428544
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",326.4650267055049,0.0,0.11285060365504793,0.061978780941411335,0.0661184120366062,0.0,95.50319149211028,327.247,0.6582866046191136,0.31920499256382195,1.915647051784509e-05,12.90879555094582
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - South Oklahoma,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",356.75580647504,0.0,0.10907506220328693,0.07426480837692749,0.06782179435109204,0.0,114.25216817008433,364.5706,0.7711239002380684,0.35930151720206804,2.240602240453569e-05,15.611557961292492
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",442.5805540309174,0.0,0.13591151441180357,0.06290121576407717,0.06857888622618097,0.0,131.31196311451268,442.0638,0.8744148909497715,0.4292275617323711,2.5666417196969704e-05,17.115034229574498
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Permian,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",346.3867652373826,0.0,0.09333893105795239,0.0717525610442468,0.06625913540664125,0.0,140.34807915278805,352.1712,0.7072539171692116,0.34603991186815974,2.1549032190902284e-05,13.775426977654606
Electricity; at user; consumption mix - Nevada Power Company - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",288.0315839571888,0.0,0.10335071036105548,0.0773760957462524,0.06224551280962314,0.0,100.65658177889847,301.0575,0.6494553257830695,0.3007566283138047,1.9638338089593743e-05,13.263554354547628
