elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.05761598390794899,0.18194248535055169,0.04653955588619442,0.03977546981282527,0.8662966715948212,0.7797131346139767,0.025917418984149468,0.4738800879027293,0.009742263048252323,0.5151436069957459,0.11402712876897222,10.205153076296982,1.2528024421981587,0.009610262105250846,0.02436932279752843,0.15127154734577522,0.05943408630842109,0.06088183181226918,0.07315350317893925,1.2673247950783058,0.1505779862195708,0.2615608207714264,1.4078313582285555,0.6843,0.0,0.0,0.0011708487066788527,0.00011073287625139974,1.1622458316069777e-08,0.03353486060435345,0.6886,0.7013,0.6882,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.05147830272392817,0.18383257607207457,0.04021532837754407,0.04200840419255559,0.7755535285712809,0.8302201698634147,0.012119107228987968,0.5823379697755715,0.009639514690710104,0.5139200257299884,0.12045625436301224,9.995537211306342,1.2894927998197514,0.00988225649347078,0.02903812619783265,0.14534484068690148,0.10652583997706791,0.10583381849569914,0.10045993905268495,1.2056507492310322,0.1306260833850539,0.3992414242516154,2.2573846229460712,0.6726,0.0,0.0,0.0011716768848166565,0.00010841847756776446,1.2065830676391293e-08,0.03329658605156265,0.6768,0.6893,0.6764,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.052231068909807894,0.18611064018605752,0.05251391044158388,0.039040584333691,1.0378791942788153,0.8228329150370844,0.035442264187455,0.4015622510353674,0.009563400014215613,0.49049125940384547,0.11647602448239097,9.463502331814757,1.3328576071006908,0.010395842616682974,0.021780306000524954,0.15749166156552177,0.0882447054133238,0.08346088402469706,0.06695941097446381,1.0992660856004508,0.11135215689383197,0.30998326513610863,1.4937970021798248,0.7779,0.0,0.0,0.0014859255816201539,0.00011231173850321354,1.4829324103215818e-08,0.03131872525422622,0.7833,0.7991,0.7827,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.05549358350359356,0.20736996849809802,0.04313400867956758,0.03853616255929057,0.7974403288790427,0.8764442007399331,0.03340918443893015,0.3822689572495509,0.010227410806357905,0.5119040192758622,0.1169257506604365,9.706690109062988,1.2774049147118784,0.009762842805385126,0.02961927310465401,0.1537186033782489,0.07746586364286526,0.09278917479406587,0.08808500014718779,0.9686673711085374,0.12819034585934994,0.29676192674739643,2.160448764168721,0.7176,0.0,0.0,0.0014050865502817503,0.00010543199694401089,1.4799891694284239e-08,0.028609119763512453,0.7225,0.7368,0.722,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.06840709348579987,0.20049550350174347,0.05155602254628899,0.03862913103664326,0.8466466472446512,0.8681164387097089,0.021678110846544058,0.5742816413001617,0.00987215553956557,0.5147320956463644,0.11453172488832387,9.656827435986242,1.3042632530810492,0.010495052748290032,0.025305969577770333,0.14798131067624798,0.1283212257909509,0.0819837386585823,0.1070335995129647,1.1217601664943573,0.12165425070965175,0.26048707990465486,1.695715899814347,0.8465,0.0,0.0,0.001646886523367696,0.00011816867133378195,1.6324059786651393e-08,0.032956948270449836,0.8524,0.8696,0.8518,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.049890825218990124,0.20121587554737702,0.04203742309700177,0.0424192440573581,0.8675917216831259,0.8666799121699585,0.03029778418741967,0.6073141593484139,0.01000396728269515,0.5300849576215496,0.11909337423049227,9.525051313713485,1.3391701882473264,0.010192060380099587,0.03258226818536422,0.15064883875890642,0.09033610120940372,0.0718342694404851,0.04003570433564767,0.8849922999487863,0.12827130930837943,0.3779761162183789,1.2296561215228943,0.853,0.0,0.0,0.0016751392747506714,0.00011907686991751955,1.6406151796843095e-08,0.03343305199490841,0.859,0.8766,0.8584,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.06578256236283482,0.1848184880929503,0.04355940697477614,0.03624068748156484,0.892237695919766,0.7812128023471713,0.030095180232332257,0.5957639113210101,0.009812873100235658,0.4991584064308946,0.11934151327007433,9.575203769554472,1.2548854725611653,0.010018995507182247,0.026925187608829802,0.1391120620263311,0.12992691083615948,0.043523535736295096,0.07998943375306711,1.2154785500402394,0.12416752786703884,0.27863793281344634,2.168878891345838,0.909,0.0,0.0,0.00175994141191845,0.00012719724454787938,1.6565458304748634e-08,0.03642619733498024,0.9155,0.9344,0.9149,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.06443137782058567,0.18803826058913736,0.05909996175340126,0.04323905410098988,0.8545266052577585,0.8224889430409246,0.016104688073488586,0.4552345058027323,0.00961043962969352,0.5242881767885639,0.11651890058659563,9.957615544005648,1.3060599258260916,0.009841814496141223,0.03232000719289353,0.14712552513195687,0.08195445675039036,0.04826846536252365,0.07727776501332254,1.0716927195244248,0.11479017913275666,0.3943707859487382,1.6457029594500783,0.8171,0.0,0.0,0.0015505003486205433,0.00011530741454846943,1.541377541255863e-08,0.03215274216804301,0.8228,0.8391,0.8222,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.04889219776976745,0.18283905664700442,0.04061105849820903,0.03525661797512991,0.8580652056222371,0.8409547696198775,0.03542531524650638,0.4949544366140458,0.010455217363576706,0.5161426000450491,0.11923557018929136,9.809165245772178,1.2801450028687404,0.009557271834821548,0.02022978876698757,0.14977109322775875,0.08524518543114877,0.07132359831324048,0.05342976195109583,1.027842307541514,0.10703874650718222,0.2519909785231218,1.6694807017360302,0.7907,0.0,0.0,0.0015381296571746381,0.00011342340249980446,1.5325469519695646e-08,0.03154263238154138,0.7963,0.8125,0.7957,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.027698561575855873,0.1980284942607076,0.05901063889316606,0.03761496632275262,0.7767182518582298,0.812405482359026,0.037843190138792344,0.3889702715769667,0.010090730112299936,0.48565659703022235,0.11517768977074339,9.666360277252792,1.3085142683156097,0.01024386640777429,0.02342348046066378,0.15448730492101911,0.1302908320174539,0.09570009182830973,0.04066946962295734,1.1527495601458546,0.12336326477044501,0.32068039474776067,1.3189502458155984,0.7606,0.0,0.0,0.0014490059771462866,0.00010920419467299358,1.4658284651597417e-08,0.030276305709874298,0.7657,0.7806,0.7652,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.06365827617164106,0.21325694476205853,0.04714170343021804,0.040747192212712904,0.8679295250273354,0.9137801359786434,0.034374943063665224,0.4240673859497604,0.009847990308140226,0.5127755554151538,0.12256487486682469,10.307457142991295,1.3002545993251042,0.010435854727200563,0.03978555474717453,0.14527724217826957,0.12270821449100128,0.10268172461573306,0.08291099960199393,1.1629620315051161,0.1582532702641359,0.45788942653041426,1.5473672071600961,0.7304,0.0,0.0,0.0014403465674354804,0.00010618000869567976,1.5167312616350455e-08,0.028841042193715822,0.7355,0.7502,0.7349,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.027447979874300088,0.19668182260245304,0.05058807145790315,0.039440793291596984,0.9086246503631972,0.8045494605087435,0.04508022932485809,0.5054191946469663,0.009538386248732196,0.5203174327936375,0.12555198786057792,9.990866520458884,1.2400579272536438,0.010163431014138873,0.02162264001236203,0.13912702146344844,0.09337542490825332,0.09075726211802196,0.10353915649724854,1.1861838837809573,0.11987026298479772,0.29266849859025795,1.4276325572492947,0.8417,0.0,0.0,0.00161618024486531,0.00011790471778157872,1.5545854020375648e-08,0.033631960040384684,0.8476,0.8646,0.847,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.059930359352748465,0.19113061371591636,0.05884852433245778,0.03361762472959792,0.8079493227521277,0.8529963497777042,0.047833463634715905,0.5905198046878969,0.009592575214928251,0.5061286695047704,0.12344864249536497,9.590052366928957,1.2392037119151513,0.009680611259150216,0.0389373906623363,0.14884884746728505,0.1102385434064943,0.05415976835865379,0.08680361943697351,1.0317519301228093,0.1344771813441025,0.2715201633093863,2.038844828396737,0.8776,0.0,0.0,0.0014289877456616943,0.00012501813435186653,1.5999253636688413e-08,0.035515646995464306,0.8824,0.8947,0.8814,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.05109080746552569,0.1922137615332693,0.042413886409993884,0.03793831838626796,0.9359213088673086,0.7984963737710601,0.03501697429855503,0.5576267455032551,0.009824744994198536,0.4852911170850337,0.12517182425097997,10.135424068899958,1.2773547327643917,0.01019469563616489,0.03553720569453631,0.16049937475629658,0.07435076618460498,0.08743617378276732,0.06496715657885965,1.150301115828158,0.11681752952303658,0.3398796820664872,2.160882832928429,0.8875,0.0,0.0,0.0014959626860267662,0.00012997146797994697,1.5834990114363767e-08,0.037754855521618655,0.8926,0.9059,0.8916,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.07131055027100998,0.19422071890357667,0.04096827975564808,0.04142852123634083,0.9213045607549849,0.8918675375701667,0.020880844616007373,0.3659689451519646,0.009520111976287184,0.4951466248262733,0.12317011936027639,9.426541232039275,1.3038720641328716,0.010067377812524156,0.031516060417001696,0.15535637001871141,0.08671432557162559,0.08044782117586691,0.08519724521205146,1.0826921372374905,0.1539793201622954,0.23401478775004117,1.5108840701916009,0.6991,0.0,0.0,0.0011775914344543087,0.00010787866979968346,1.3766853447575218e-08,0.02949356871900716,0.7031,0.7137,0.7023,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.05083815695379204,0.19045731853105438,0.05484336867328742,0.041016026616055565,0.7496404733407167,0.8061324610363181,0.01684087727302925,0.4795441137662576,0.00953203706235167,0.48943608362718327,0.12126389019406915,9.915433539811076,1.2364872574612293,0.009935965641706158,0.02104591295692661,0.13626075733872553,0.11559088683984044,0.0796859667945562,0.08623582823572493,1.1283135694874373,0.12979989148343185,0.3417826610738089,1.2478259377628524,0.8274,0.0,0.0,0.0013728025715361153,0.00012134726968522102,1.4999318530989555e-08,0.03448178133795315,0.832,0.8441,0.831,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.056601735626365925,0.1728281821619756,0.0416089779153974,0.04010899513580666,0.7520296919878086,0.7882625576125342,0.04627074492654032,0.5531139091983734,0.009561925529227236,0.5069938568629584,0.12432640713312393,10.228249308287248,1.2417025155991295,0.009667101384044531,0.02097674011082247,0.14663189311793637,0.0844347433667632,0.0447490521668008,0.041190082857363565,1.2333063952638754,0.14159415661423488,0.40091399895173996,1.4958161912424859,0.8818,0.0,0.0,0.0014804091809459477,0.00012895645684900188,1.591980089554645e-08,0.037139178834926026,0.8868,0.8998,0.8858,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.06837777320407176,0.19401639000483883,0.05115106230495029,0.03731943456647375,1.004050631310188,0.8324244386701753,0.029322803565233257,0.47344381756369236,0.010148351326405859,0.5143700168351929,0.12293088726821268,9.474033886599672,1.2929419990144708,0.010259664904744989,0.04275622029620377,0.1410059725737083,0.0506074218170169,0.05484152596216471,0.06811495331446224,0.9470523940575701,0.1414681709667993,0.3011126075281663,1.5723293436621815,0.8344,0.0,0.0,0.001375501862564799,0.00012210064405578482,1.5048066666586575e-08,0.03471366613806707,0.8391,0.8515,0.8381,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.026147052730272943,0.19091735496536102,0.05662013164421774,0.03396152663815212,0.8988674939668726,0.800988570770612,0.03405399939463253,0.5750240417969801,0.009928707239926008,0.5233444793290825,0.12402422412343408,10.063451185421554,1.3419844862628272,0.00993288885298365,0.046861833439112696,0.14808484729775834,0.11869985984393412,0.08068398733165108,0.0441469341423499,1.1945675927340416,0.09626373482900126,0.32390607206933986,1.2950217360662355,0.8943,0.0,0.0,0.0014654929034440393,0.00012750567712473368,1.5582548801598487e-08,0.03694325660938055,0.8993,0.9122,0.8982,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.06968392816710965,0.2028760807654739,0.043931911958078274,0.039180116149399945,0.999457151880536,0.8336540580040758,0.04462806515779987,0.5855512411399401,0.010265838274804878,0.5186490979406067,0.12371344906195157,9.832914428917341,1.3540864257319774,0.009914472029306154,0.02841085525787906,0.15464695058846464,0.09785343716869997,0.06121610864764363,0.05353150460085808,1.0480438023081615,0.13638926614507207,0.38504831986950855,1.5834499869473433,0.9098,0.0,0.0,0.0015157460447758528,0.0001315056291280794,1.6308990989180436e-08,0.03804354088309494,0.915,0.9283,0.9139,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.07287088241424906,0.16919820822354273,0.05549416324622261,0.035037544656636124,0.8024565549079363,0.8457657581897049,0.038342510760970325,0.40383051883400656,0.009920578785431242,0.4917656657453081,0.12002553240034312,10.016851174711276,1.2929099114551463,0.010055911153613933,0.03892933797435148,0.1524475075504312,0.11869905596610744,0.06633671057349397,0.07385360175176105,1.0601272788389455,0.11261794877363,0.3090561115989734,1.8916294013710186,0.7544,0.0,0.0,0.0012448201194030896,0.00011326446667399082,1.4251681198839704e-08,0.03127330287355813,0.7586,0.7697,0.7577,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.058296641047029564,0.1823695328721317,0.04149150989671909,0.03862716927323298,1.0143638283858625,0.8529769782529601,0.017542905634377562,0.5397344507700572,0.010132093143762306,0.5090667965756636,0.1199878534719373,10.219848990289762,1.2775220041676847,0.009564153716482875,0.020851950374314174,0.14867758892373004,0.10294259923344427,0.07334476670524462,0.07176396265322799,1.1060777088565263,0.13635941047188158,0.310740288869495,1.99399241756223,0.8399,0.0,0.0,0.0014048662911698736,0.00012325490162069658,1.5500038041939412e-08,0.03522305056805157,0.8447,0.8572,0.8437,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.04342919641190358,0.18066216718388342,0.04134923673450266,0.039096776652548716,0.8957033876174445,0.8519441833290324,0.04457648343880623,0.49666218776174675,0.009571307682313571,0.529930024414413,0.11457585565591023,9.550946962481772,1.3291156519373284,0.00968083573242416,0.034588456446088406,0.14925793438234652,0.05783802572585083,0.05771755290561747,0.052277209420983295,1.054286199853654,0.1280545420800654,0.37409508148943005,1.6072247624945915,0.8897,0.0,0.0,0.0018495255688168175,0.0001346616795819407,1.5268515804821964e-08,0.04396274815690079,0.8951,0.909,0.894,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.07029949351390549,0.21522615919473648,0.04493322862401968,0.04090509856634703,0.8453732157181157,0.844746384095673,0.033525939670258645,0.40965823274465585,0.010253103905318734,0.5023388325807613,0.12599225405319991,10.097082544247515,1.2606468995492592,0.010139942462834159,0.0262559950764021,0.14160072974632434,0.05782684245076049,0.04121334690182012,0.08675378962191924,1.1844814627179838,0.14634704807108834,0.3799243778612841,1.7150877606014754,0.8866,0.0,0.0,0.0017832616984090079,0.00013214464727904026,1.5468589915897923e-08,0.042441290325507995,0.8918,0.9054,0.8907,mca
