elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.018397887019172575,0.17903851125267306,0.04560416038801694,0.04218196812310156,0.9225385040673122,0.9018694109674087,0.02158013049360425,0.49157468843796254,0.009751046470193763,0.49874468429891594,0.12556692444212575,9.759042353271086,1.2523495380494887,0.010226429410154732,0.03208754345255002,0.1845465047618915,0.12205710128152793,0.08162196823141865,0.08195961677649177,0.9401547631458251,0.10742326427090076,0.2738413441615634,0.8375,0.0,0.0,0.0013162219210076796,0.00010877522664164602,1.772412828541527e-08,0.02488729542847641,0.8474,0.8579,0.842,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.07763234973159544,0.18314867055784886,0.05156111718918171,0.03509413390898727,0.9923271378488077,0.8406134263029217,0.03378827142154476,0.5181370213543435,0.010040256049972555,0.4885785918943544,0.12354185136543577,9.652729322896748,1.3575901659324017,0.009611761254303667,0.028800662445676795,0.040456677562709424,0.1004951633547096,0.06621110374565815,0.0357547206191549,1.2540422613261613,0.1134771384222128,0.31671592625037054,1.0652,0.0,0.0,0.0014630862408851412,0.00012168202911878928,1.914781806104071e-08,0.02805338627746588,1.0763,1.0878,1.0703,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.05369479465831596,0.18367521753122115,0.05815581962174393,0.03611469304149145,0.8830428183834892,0.8956662366465538,0.021234332886125987,0.5013404984550691,0.01021171816160449,0.5232110578355723,0.11781989697250803,9.970649829428641,1.2600591196077382,0.00966215189198474,0.05151705154610157,0.1480160456118556,0.12083488492562634,0.09047036104413574,0.048509641141422026,1.1025927960272655,0.11580760882231496,0.5297399654883925,0.9334,0.0,0.0,0.001358314533930266,0.00011256207503749561,1.8337702152179428e-08,0.025628276695674645,0.9437,0.9545,0.9381,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.03894817348487853,0.21721123093087838,0.05449676927315078,0.04263097471795495,0.8157290698146161,0.8586959230233828,0.010292476679508953,0.5503587490913688,0.009654332274784412,0.4903199429285328,0.12322698314982772,9.980754880609211,1.2969834643172902,0.00989980630253987,0.023180262920129764,0.1899104025938783,0.05248132796563514,0.06967126045051374,0.10138999793259336,1.0480044911011266,0.10652198801308232,0.4055122188099773,1.0107,0.0,0.0,0.0014791202522742362,0.00011915322000133937,1.9067623683695135e-08,0.02772747750660036,1.0217,1.0333,1.0158,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.06689458671474448,0.20144754212328103,0.05439362233185329,0.042445614680534864,0.7505163686277898,0.8631175414499821,0.020064988759395726,0.49386619387274405,0.009620849850839169,0.4923095909804622,0.1246318712657639,9.677487233002699,1.2499796041457962,0.00979717886641773,0.03867610443181739,0.0839109732752374,0.14202027881086265,0.03719630382342142,0.07933329961723655,0.861300225972227,0.12285483605035225,0.23984875414079285,0.926,0.0,0.0,0.0014108587973116796,0.0001167949976994062,1.892826081853649e-08,0.026467408046397637,0.9364,0.9474,0.9307,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.05124942079706151,0.18249433340662022,0.041991384328301636,0.033806468727136295,0.9092749138764495,0.8547285939735563,0.021883112394089757,0.503052744728618,0.009647646955570077,0.5313044714290237,0.12125010350069004,9.60159296937585,1.349942301333737,0.009716529622108746,0.050433007998182504,0.1559644610222302,0.09676656862954663,0.06861985820530653,0.03937904265551445,0.9015023339605261,0.11445266697600386,0.34399061207168447,0.936,0.0,0.0,0.0013896859648456089,0.00011591773993742578,1.8502706274711528e-08,0.026453436680184003,0.9464,0.9574,0.9407,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Surface",0.07570064932815947,0.18254102334156877,0.05824741053912459,0.04314991944673688,0.8980266427064749,0.8431545641647674,0.03960261937440856,0.541370592981252,0.010330781012502404,0.4843601499234709,0.12078494153567704,9.746148477095044,1.3146726184568271,0.010057640917458264,0.03002507292974605,0.04986603880652761,0.07457374409820297,0.06154494222882305,0.05715101628007421,1.1030523067589701,0.1411863742426757,0.2787823140889773,1.0492,0.0,0.0,0.0014906260822729251,0.00012256847955848248,1.9396589980930817e-08,0.02830326597552918,1.0603,1.072,1.0543,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.06111384831126466,0.20469925653268717,0.055403451985196785,0.04225190451850999,0.8689543943138123,0.7989060823220956,0.013220449579960944,0.39286157278102085,0.009845185754675927,0.497253271290765,0.11843418466175532,9.513347840636385,1.2959795593810521,0.009952408758960156,0.042070433078000714,0.22429710426869526,0.12651304290432214,0.07114659073324893,0.08178348073699973,1.2444382346797735,0.11921476519725888,0.25900502171067263,1.0351,0.0,0.0,0.00131976103503797,0.00012642339142427116,1.985531797784803e-08,0.030285820835726812,1.0443,1.0534,1.0391,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.041969014578754626,0.1732295233027232,0.05244549058380481,0.043300742754456764,0.7805769451871138,0.8009929673114551,0.0253661643486297,0.6378825081091947,0.009880369940414281,0.4926527098195094,0.11591491930193014,9.652726418060933,1.243196906491284,0.010223374179727055,0.04370627883026458,0.1966028592981835,0.0725064370754192,0.07790750914089384,0.07390208914436523,1.0150533550293013,0.12708388483915145,0.43805924494991166,1.0782,0.0,0.0,0.0013978507134910154,0.00013483069995956588,2.0721371282302764e-08,0.03292557787601915,1.0878,1.0974,1.0823,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.06897134611475075,0.16522535289344512,0.04306262013874227,0.039134568760319025,0.8452680856163356,0.857218023611227,0.048919840727738535,0.5443247652870108,0.009552373098946054,0.4894121700701646,0.12544009227676448,10.048788517084967,1.3516477236452913,0.009625456605176505,0.03401346844167995,0.0313934237474255,0.07378448357201192,0.05723203954574347,0.05338565438585406,0.8051322111741459,0.12789201871110484,0.4513375350170411,0.9081,0.0,0.0,0.0012795021641847358,0.00012651760313456343,1.9949226615307452e-08,0.030246566490580083,0.9168,0.9254,0.9118,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.0637571956232754,0.180930727968399,0.0410042646478971,0.03816026929029763,0.8115953977011598,0.843585577818858,0.02771498772346414,0.4562027863482707,0.010255895467287683,0.4940816865562423,0.12333441864510906,9.738637081555332,1.3494564251668735,0.010301967653072484,0.04038507075512292,0.22951011943979233,0.12224236965806398,0.035739262913375106,0.06807505386634997,0.9685279643048854,0.11717485398896604,0.4159211640783033,0.9176,0.0,0.0,0.0012541849917109338,0.00012309250160263976,1.9599230909605435e-08,0.029173131261150488,0.9262,0.9346,0.9213,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.027168060593912795,0.2061339602765388,0.048023581164295226,0.03300846270913042,0.7368257652727273,0.8310570203851049,0.010017072650527417,0.5341796764521325,0.010330473373674723,0.4953854355350583,0.12153962417241028,9.889103728178378,1.2715386540467433,0.009847707098365924,0.02706328954858309,0.19393017563949871,0.057701939056651864,0.08724995180346108,0.08431952618895995,1.0993979182125946,0.13004509315708349,0.3777023847367047,0.9765,0.0,0.0,0.0013210562058188185,0.00012598007906283452,2.0007616569765046e-08,0.030531239857292197,0.9853,0.9939,0.9802,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.044574440276346224,0.18525194198014241,0.048741152124318184,0.035022498618099064,0.748769371573742,0.8641654668982126,0.02535575494224531,0.5153225667968332,0.010120604332208634,0.5131003491173787,0.121493982496924,9.625326789332952,1.2708427187346851,0.009990689378236845,0.03523869189843571,0.2072916343399594,0.1462191019899549,0.05656444027255825,0.08283744502833773,0.8884196652693868,0.13739600904434357,0.26078748914311944,0.8582,0.0,0.0,0.0012506740098035343,0.00012213261647736894,1.9599985188624078e-08,0.029163048612061482,0.8665,0.8746,0.8617,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.04152960059868289,0.19391145298655635,0.055805457218013464,0.03769108021913322,0.8569263350105627,0.8561316282432222,0.03538314597247219,0.4222440733098684,0.010386321466947152,0.5278399001930408,0.12469906475800799,9.824095510586515,1.3224795559251,0.009784393488766889,0.018572644652131164,0.16854734632872273,0.1210775009202444,0.07550694480240086,0.07287031727140206,1.3405850300243993,0.1525269748676776,0.26274743919990806,0.9289,0.0,0.0,0.0012275827066377273,0.00011928116931975266,1.9124281248813903e-08,0.02841685038627066,0.9372,0.9453,0.9324,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.07117167269030035,0.1909053626055899,0.045063357678927926,0.042026665967156075,0.8334633289821912,0.8366840762396424,0.043543716560966374,0.45797017479988117,0.0100860065925674,0.5123460201921681,0.11469107449283744,10.235064486300006,1.244122015656283,0.009616159457493955,0.029074647106133743,0.14570538202781497,0.12554929110503543,0.05377932612228381,0.0719124409841624,1.3872916596157598,0.12184629676199768,0.47894684613730365,1.0467,0.0,0.0,0.0012994369805105774,0.00012625216657669903,1.9968147070875996e-08,0.030184337780151702,1.0556,1.0643,1.0505,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.043216540370232676,0.20666029009110753,0.040601104386071896,0.03907584743606385,0.7277982321439421,0.8901308663923526,0.03613654523214249,0.5493517613151596,0.009894692470134008,0.48847845084952934,0.12307133579901057,9.702707517332243,1.2827722432695596,0.009814275253967107,0.034040699270945905,0.14076219495693654,0.14585814722849993,0.08096388820507898,0.06261578246618305,1.0808572244527357,0.12942335714733788,0.3377617844369274,0.8666,0.0,0.0,0.0012784298839881739,0.00012312168914435287,1.9910712496359887e-08,0.029801281427546355,0.8747,0.8826,0.8699,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.06748675717285008,0.19206095283781127,0.043581312831253154,0.03936696373344488,0.7999667775373714,0.8643825508746662,0.041812730612881786,0.6237581256583944,0.01032754050711739,0.5201255723934171,0.11404260225176178,9.991614964625061,1.3327602598115924,0.01035483337602712,0.027256987404571043,0.1637378701796171,0.10541970928342856,0.06750369301546454,0.09687600825600928,0.9760428902183976,0.11591877181274762,0.3349102834722075,0.9512,0.0,0.0,0.001373220976582459,0.00013239009061273755,2.085747651658823e-08,0.03240931974160725,0.9602,0.9691,0.955,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.04500446212820954,0.22389852874950547,0.05463647722295692,0.035151249453448344,0.7834136139067156,0.8940101196130379,0.012770494597526145,0.5755426181356567,0.01025432347687232,0.4882691776596666,0.1179759844243366,10.014997247148989,1.327879592846244,0.010235512590241806,0.04031179034980982,0.17385590295946074,0.11233249274925866,0.11120132231899477,0.0766124754619324,1.2809669748242374,0.1362449979987032,0.49435066921650433,0.9937,0.0,0.0,0.002114108504000555,0.00014451825046256345,2.6098725106303356e-08,0.04187956434389406,1.0031,1.012,0.9975,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.03974647859026482,0.1997955048913327,0.05348280853110538,0.0395255455135697,0.8279902932129265,0.8937863771791048,0.016150411946633036,0.44874881194427363,0.00957926121904015,0.49279927387938244,0.11630448445113248,9.654256666255682,1.266901720137777,0.010284192168485015,0.046515523071141866,0.08719577361973287,0.14333447315750797,0.06907994078017762,0.07860434808937075,1.0250180391919759,0.10747077493576773,0.5231142939973566,0.8836,0.0,0.0,0.001832400310630481,0.00013139854723555246,2.368151802842218e-08,0.03670590037995096,0.892,0.9001,0.887,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0308639538819762,0.20447555346833332,0.05345627746974163,0.03471936018724831,0.7601900722366582,0.816678464219997,0.0169191825900917,0.5150492081579536,0.009599911632407058,0.5132581825848556,0.11726029225936191,10.181824615582888,1.2655481029364022,0.00982309221641251,0.023642090159220728,0.0754143362103643,0.07338555088888213,0.061410306643190075,0.05554400627260569,1.061167813008857,0.1351195342090605,0.5302164154055361,0.9835,0.0,0.0,0.002040513368885925,0.00014397091999029176,2.4784443275470064e-08,0.041693274205242215,0.9929,1.0021,0.9874,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.038514262712816494,0.195287383678213,0.046602879508772,0.0396383458718535,0.930828575311389,0.8779369749047378,0.01345263372378017,0.5161885155706791,0.009547639018311434,0.5259172493721379,0.11850974297608044,9.847604799969917,1.3353098079140893,0.009920385671863995,0.02623110080436468,0.049034598044359994,0.1323320080266347,0.07844623823306275,0.07742658275942907,0.9412667478588767,0.12750118625762324,0.4028414493416806,0.9462,0.0,0.0,0.001986731485664548,0.00013964378511459828,2.4705834040992778e-08,0.04008563324064564,0.9553,0.9642,0.9499,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.04100928067434085,0.21030565222488412,0.0452323267917086,0.043179476513878795,0.9775434982379104,0.8514132227468861,0.027554038643824372,0.4325196397649062,0.010278465091416045,0.5156584872452853,0.11697481917928147,9.433162046479618,1.261347732906917,0.009627243713562056,0.04887472095335208,0.1667834984331371,0.11033216654049163,0.05745775685041852,0.07097472686828717,1.2087782256198825,0.11770198242220806,0.3972173057929079,0.9197,0.0,0.0,0.0018915968091138212,0.00013665468602878808,2.3760815693926843e-08,0.03869423941880791,0.9288,0.9375,0.9235,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.045637158206691085,0.18675145683060349,0.04384658425373558,0.04141867910195038,0.9638053578508579,0.8558345810552632,0.011857930657409624,0.5992917344613007,0.00982919478300855,0.5086460473552719,0.12075064811706404,10.386010051045874,1.3374451185687681,0.009886276310693234,0.034997801827040265,0.1839609740655433,0.06149406345696778,0.04594528094283307,0.06823934897329084,1.0227607644338845,0.1270887882249233,0.24040529285077986,1.0236,0.0,0.0,0.002183922923949169,0.00015033076719252493,2.6122640934440632e-08,0.04434426924836474,1.0337,1.0434,1.0278,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.028085082585539572,0.16894271259720825,0.05517048591887808,0.039956507586034695,0.9455247913105945,0.8922762326826575,0.04936460935019236,0.5403031061278879,0.010178802500480906,0.49589206176549855,0.12399699298425776,10.265874148845194,1.2612486527116196,0.009747846168991103,0.022972619819206345,0.20568624334016894,0.11181650714730701,0.07753525551093501,0.0699818580727354,0.9572712177164732,0.12967719652207327,0.41066892479432326,0.9382,0.0,0.0,0.001966677232528998,0.00013774417375990607,2.444253081278221e-08,0.03969019811675167,0.9473,0.956,0.9419,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.06636841521671535,0.19693114705673861,0.05598102586312899,0.03325013911827444,0.9139889485905976,0.7908454816041856,0.04328666701620723,0.4389443931374909,0.009694159311798917,0.48363963665414633,0.1190036371005876,10.206407239233394,1.2414618701167868,0.01041822342664614,0.02303218548493442,0.2747784033543236,0.11751297781314458,0.055638621240568564,0.0785647410941534,1.1635727528249975,0.15367378918626445,0.5294711457330873,0.9795,0.0,0.0,0.0019985988359697646,0.0001456875777831392,2.4286018487045257e-08,0.04188135647262235,0.9893,0.9988,0.9836,mca
