elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Idaho Power Company - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Import, BIT, Underground",0.05072205017655702,0.16096792742558794,0.04069596244489746,0.03509110156778824,0.9997452881404398,0.8281306967646647,0.02880847444257613,0.3711426920956965,0.009943059610945812,0.5148958379784252,0.12278636326622046,10.121912888071664,1.2837442256954243,0.009501823968530347,0.018785326537516966,0.17324481576938125,0.09907994941366077,0.07124780567119629,0.04709437875797039,0.9666018745079916,0.13330226667631856,0.3129292045403205,0.9272,0.0,0.0,0.0012011298766331409,0.00010776956879247643,1.562238474117716e-08,0.02666800980660385,0.9341,0.954,0.9335,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Idaho Power Company - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Import, BIT, Underground",0.0744715269454644,0.21131967777613866,0.04333009051572796,0.03911817067731395,0.96677477427901,0.824398585765617,0.022349098909880762,0.49725756648432295,0.009916043616916998,0.5091359137957022,0.11739965895745191,9.734226196541359,1.3094037662441853,0.009537926438382851,0.039291584701235005,0.21197297999003928,0.12044686776134299,0.09551162464329963,0.0715063970535997,0.867757722753003,0.1443431479235053,0.44789400427250714,1.0811,0.0,0.0,0.0014415472913027808,0.00012277004098542032,1.8066669781107975e-08,0.03161845542005815,1.0887,1.1104,1.0879,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Idaho Power Company - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Green River,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Import, BIT, Underground",0.06909836458549273,0.1796529096951269,0.0594904440065984,0.04230134390086801,0.9202205481296116,0.8351389893175356,0.02467609303587428,0.5234378973165718,0.010240237196736758,0.49788763556604354,0.11932037219506822,9.845388466355303,1.239122558019598,0.010443628412090462,0.023724181815943525,0.05103851142314107,0.14615325926812905,0.03587397791239949,0.029530524962374443,1.1410392204073134,0.12552389644829348,0.226209527426526,1.0643,0.0,0.0,0.0013856811878962864,0.0001199245993200991,1.762778793382238e-08,0.03068208625051963,1.0715,1.0922,1.0707,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.0779108905949919,0.21021610513453423,0.04502158974601761,0.03884335379985198,0.8335198778997855,0.8554916850741113,0.012773804739903504,0.5096341255215788,0.009879427478623143,0.4965718146091643,0.11482663460978106,10.164637181458652,1.2734954841885904,0.009724272265559268,0.03138378827639793,0.2128018062773087,0.09670839047585944,0.09213294757124267,0.10856272682487796,1.092882766867874,0.10553287014989145,0.5385134193533638,1.0156,0.0,0.0,0.001386141281442526,0.0001209869958212956,1.3961044720837516e-08,0.03368601375908135,1.0225,1.0429,1.0221,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.04486911554662583,0.19735480773226852,0.04187721593522509,0.03798891510392476,0.8833056420968741,0.8489935311029201,0.03499568503923415,0.5384688346889984,0.00973176270828368,0.507512322511668,0.12164983958242322,9.734425022564844,1.2390524905762812,0.010151314203249035,0.025344255469334706,0.23549143886158308,0.13648622194890692,0.06242812634248386,0.05387838579215953,1.1615359801914567,0.14929272810978939,0.2558301939292961,0.9857,0.0,0.0,0.0013830681181113867,0.0001198667082614006,1.3738438257769466e-08,0.03363904674263544,0.9926,1.0133,0.9922,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.07090853250978775,0.20051286648830458,0.04698653508241044,0.04044176007385057,0.812904493095974,0.8484434601741405,0.048338023304672705,0.5424632313570389,0.010139900925349448,0.501809324792781,0.12472633191282785,9.833311410149392,1.3257026866914292,0.009825044868298709,0.04734993620213174,0.23384868207649148,0.12442444796547404,0.07421096481554207,0.044274961047907124,1.2923917119883264,0.13506540961404548,0.3881995574578444,1.0636,0.0,0.0,0.0014188565688795004,0.00012280557739582524,1.4157039283680595e-08,0.03437808830615983,1.0707,1.092,1.0703,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.06127402298452498,0.20704475436577058,0.05575081162035983,0.03307074663503994,0.8991577092439125,0.8964586627086689,0.03358558032896225,0.516410890299918,0.009962769772538278,0.5301830968389084,0.1192234702344404,10.03687216743712,1.3370063213223717,0.009793215561996449,0.04091322476411884,0.2056602153568275,0.09664238741886425,0.09556629869101232,0.060675616110523176,1.1827739946121458,0.12970753410272973,0.316268106359858,0.9076,0.0,0.0,0.0013179313840496636,0.00011541751341231444,1.3343199469331233e-08,0.032310451872145485,0.9136,0.9312,0.9132,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.06525431519504239,0.17977715679330028,0.04084475984217373,0.03810499150992768,0.9204010952128607,0.8719188904139152,0.04529276736918773,0.6799838467856021,0.010436629162982294,0.4962526276912338,0.11548745080504597,9.923593369208684,1.2987293183877775,0.010197268368647826,0.03776752100971431,0.05980203694774315,0.07087422870889416,0.06744359525760696,0.08136761410488152,0.8841044569464183,0.10759050316981895,0.26833998941514936,1.0049,0.0,0.0,0.0015405956716978884,0.00012969564106684673,1.4847105073851574e-08,0.03767067874217777,1.012,1.0329,1.0115,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.07221266399386103,0.2150139366127869,0.05899857496462675,0.039266673446728885,0.876546264508872,0.8533830972260882,0.04916920265839135,0.45662435397029116,0.01033005696896045,0.4951113360889139,0.12019733499240459,9.429447736292559,1.2539983725243953,0.010412350817206385,0.029945199649163746,0.1771445619574688,0.06375951687762664,0.09559967365564791,0.08493971930561212,1.0219048512146085,0.13115016966776,0.27004683801488577,0.9546,0.0,0.0,0.001333985292880691,0.00011777285345499993,1.3555865984312196e-08,0.03240726604204986,0.9614,0.9819,0.961,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.06717191277604312,0.17749942822007714,0.04842284890128675,0.03856100759908144,0.7147878170854628,0.8395085236968546,0.0432993361859872,0.46930312648878086,0.010491487943270731,0.5025227073485846,0.1190424208772735,9.639483251975918,1.3582854971567038,0.009842220972702154,0.02620537971996678,0.25231103475397393,0.07681616281223067,0.11170651846516427,0.0906258064773904,0.9307825141131372,0.1395453995783413,0.3270299315157101,0.9467,0.0,0.0,0.001313386437668061,0.00011618771352618135,1.3653993428742341e-08,0.031610188262954725,0.9536,0.9744,0.9532,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.03102338529563288,0.21947067506160775,0.054990712031509265,0.043064960710491075,0.9481671160206246,0.8365066471368555,0.04739460784011562,0.49623315560189285,0.010322599335503453,0.5110523827885388,0.12297915375198504,9.425743098678579,1.2574766376602087,0.010324736519939558,0.023832433845145436,0.24099401952438443,0.14057068682388602,0.07062638592333366,0.10749866060980834,1.1850013613982506,0.14354724473109037,0.36722092810452234,1.0352,0.0,0.0,0.0013747373926878133,0.00011951476035046465,1.354175911248687e-08,0.033439659557357594,1.0424,1.0638,1.042,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.07079173259491041,0.16886327674582494,0.05061655728770842,0.041410169372394605,0.9634123635192539,0.8649163567434922,0.015585380706312692,0.4952878234706254,0.009535725813787742,0.5030018111543602,0.12352724099634196,9.708869552796948,1.2362761910935243,0.010297518771628544,0.03572913423815488,0.1277244107062909,0.0606576353485526,0.052152987810702676,0.08299208540874121,1.0513621598784733,0.12072834598201285,0.2746264860290347,0.9351,0.0,0.0,0.0013415533359906423,0.00011739256215068447,1.3670158253730116e-08,0.03269960058895063,0.9417,0.9613,0.9413,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.078125638800234,0.20498439604696797,0.04531066586365934,0.04252532044526812,0.7742204072872071,0.837451572274566,0.0319471838598376,0.567835436151146,0.01030917375064482,0.5287422003482443,0.11777666018876717,9.807235098742876,1.318629224589201,0.010319260983019782,0.04232661165424609,0.16675659868347767,0.08242424099158016,0.048231367196401795,0.0674967987879275,1.0886527394027348,0.13301706892508453,0.34636378065477513,1.0623,0.0,0.0,0.0014727535985041462,0.0001265846484663941,1.4569430010683153e-08,0.03561086073325071,1.0697,1.0919,1.0693,mca
Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.07672954200917219,0.1787645805778674,0.05333961263314913,0.041841408971177635,0.9410225105116813,0.8503758094997267,0.03083535590927059,0.49215748541385784,0.009661766670118895,0.5033411465855592,0.11958916456372254,10.322950302986868,1.2786325049538303,0.009510606614005268,0.03497528568726217,0.11332164811691724,0.14332100704729717,0.0656800094277403,0.07969706136413311,1.2283146929389381,0.13823440239711723,0.24426073058110867,0.6928,0.0,0.0,0.0013398245233767266,0.00012323485662591837,1.1228958045711034e-08,0.03691358189438197,0.6978,0.7119,0.6972,mca
