elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.07047778194857302,0.19192949988815416,0.04962827364169693,0.0429029379502896,0.7917698485675876,0.7825401135142088,0.0467639176498118,0.542275333223398,0.009639142869000925,0.5037359020406597,0.12333454891460316,9.465420843235323,1.311267494465556,0.00970889933761956,0.03938964472353824,0.15044077768992498,0.07737352235183437,0.040658615530306606,0.10119477760896517,1.1456540471292418,0.11174862445702138,0.3358212618661842,1.572936787860943,0.8984,0.0,0.0,0.001071460463072283,0.00010965160734359872,1.759254547785898e-08,0.023356115157798382,0.9068,0.9149,0.9045,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.02095885140437722,0.23013002580130756,0.04740750746633734,0.040772222936110554,0.8301921928226103,0.8444247206989102,0.029342580979829565,0.42941610837263916,0.009560773696561635,0.505390495272163,0.12052475785093708,9.57223639007719,1.3344304693074902,0.00974935387436665,0.027058325097070467,0.14916843540145333,0.144353170307101,0.06268164459555692,0.08201862690244524,1.357172980707656,0.12808036282469593,0.31796513940266047,1.9985169695131741,0.7867,0.0,0.0,0.0010125925673968542,0.00010022666721647184,1.6838729869883917e-08,0.021785677259744674,0.7938,0.8006,0.7917,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.05518194081787854,0.20508961663242314,0.054221971072568584,0.041391195832266546,0.9774368598779204,0.8768803834104983,0.02198973967790946,0.5343630284074812,0.010325896630965007,0.4942117250787058,0.11716437442592807,9.530340544281561,1.3023905143395689,0.010195132078316986,0.025307073067547297,0.14536390961722048,0.09448345269045291,0.09462035091483159,0.05580616113200322,1.0356582290034309,0.12639379125280886,0.4673220114337704,1.8832093511284334,0.7248,0.0,0.0,0.000997741089459959,0.00010132096931202394,1.6978409750598e-08,0.02197317520708698,0.7318,0.7384,0.7297,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.07789423540235295,0.20371186254695844,0.04163141586382633,0.03605583414857271,0.8978126577581644,0.8682524072334127,0.02260468032078345,0.40537439056209085,0.009746620186926458,0.5308328389071529,0.12059646784004896,9.95573246421277,1.2936370945061755,0.009920169989088793,0.02981112213903124,0.15125612657578627,0.08951066246102315,0.0756714350222225,0.0696496015743934,1.2408032521038703,0.13599193170410775,0.4665136575243072,1.6119325484936293,0.7477,0.0,0.0,0.000970602107899804,0.00010005222631692842,1.696824566435807e-08,0.021161479270318403,0.7547,0.7613,0.7526,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.057935908363738374,0.19356771820221597,0.04801777911455493,0.042680716816266534,0.8085507420388791,0.8884862011769112,0.03586906143535141,0.4381166195808858,0.010325630451690902,0.5145183877364338,0.12182199398432408,10.209097904086233,1.2596804128644536,0.010443320767499886,0.037528874556981166,0.14354010293227443,0.14550089477612205,0.04369396565419138,0.0701803929617168,0.9881387487992651,0.1172815201871236,0.23499646311694836,1.6375823013921602,0.6313,0.0,0.0,0.0009223611369330601,9.606795372725689e-05,1.6561581757068594e-08,0.020030825418371517,0.6376,0.6437,0.6357,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.07896084555731633,0.2066757602552743,0.05454040560847836,0.04027892613897357,0.8262209472764334,0.8070457687839379,0.028985431373538664,0.5206232343131065,0.01003800669884192,0.5198252658837227,0.12018531496290194,9.75029691373774,1.2391317147577048,0.009944004787836686,0.03558732918257516,0.14781698394459936,0.12329473263938698,0.06734289098082108,0.042954811853174485,1.1974781991978622,0.13160890669178665,0.26059608072469903,1.9010101928220058,0.8522,0.0,0.0,0.001058092414482755,0.00010801172765578001,1.762300085368594e-08,0.023090607866341446,0.8601,0.8679,0.858,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.0769534050660316,0.20639042986971862,0.05043362886534283,0.043841287662574904,0.8896874924042326,0.876600090516772,0.022348328531622073,0.5518185823416172,0.00954237619099721,0.49078917991564797,0.12392486079521528,9.551440325978309,1.3480120178245738,0.009967017998364396,0.03162568713963806,0.1516514876312313,0.11022712183119618,0.06317363519288574,0.04980977669828654,1.144460126208901,0.1289992339905917,0.26564294435734853,1.8756296006184192,0.7131,0.0,0.0,0.0010067986678004904,0.00010281915919512555,1.7331711001590112e-08,0.022070391143172594,0.7201,0.7267,0.718,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp West - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.06433650313118014,0.18650183664232445,0.04391489607033328,0.03894957841125961,0.9706755567146839,0.8524860425554128,0.03452623154911761,0.4112988420690601,0.00957672928294064,0.5223912995223939,0.12121793237495372,10.070497128846583,1.2567530342356514,0.010391851950966959,0.03319262305007781,0.14619733056015308,0.09551704559292223,0.06949460483163986,0.053077410654864564,1.103826046630224,0.14887827425609018,0.2713781323738254,1.0061084344464193,0.7187,0.0,0.0,0.000957807717448069,9.988075702184121e-05,1.6629061060483853e-08,0.021108340275652723,0.7258,0.7327,0.7238,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07835178102836372,0.1773387140872516,0.045214834081533074,0.033163892020096314,1.0276402638071318,0.8328090863370645,0.029714184087608293,0.5072592805592885,0.009539233523129114,0.511399113362424,0.1172119817879079,10.269523464188204,1.2962922787759186,0.010032565747065146,0.04023673060764097,0.14840578858568934,0.09771868284413707,0.07603010654938289,0.09451257083026068,1.189293818922568,0.1480999574668246,0.23952875257155187,2.0890411155755864,1.109,0.0,0.0,0.0016827687148766018,0.00013155023322158557,2.3544718582337576e-08,0.031976769050623945,1.1172,1.1251,1.1147,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.0780660616875894,0.16938007684526168,0.04101718734278938,0.037412826461902374,0.8768847687518784,0.8906485681457637,0.021653373802442248,0.5212153343298209,0.009682515798250404,0.509533539245846,0.11620047883233271,9.960717124534488,1.3634886574764884,0.010050799121129847,0.032884720176807825,0.14224312339832657,0.08382088232200616,0.08549753175088998,0.08031725530828432,1.0700835434927902,0.11783485492005089,0.30408631673855574,1.9719345026284882,0.9803,0.0,0.0,0.0016267351765419861,0.00012558215702773885,2.3383763881369896e-08,0.030306131939566914,0.988,0.9953,0.9856,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.03506172261768872,0.2125420577034256,0.04942804569385133,0.042993744701827596,0.9559612215169221,0.8698709225522878,0.010532106327795799,0.41056274542982707,0.009727915321028902,0.5267556518245838,0.12151223408840334,10.25715424501475,1.2603052270885313,0.009904725872178445,0.02995826634031642,0.15527890623022075,0.11677028044143868,0.06548662200128483,0.10883043075817114,0.878418653978981,0.11218501431175301,0.391417259286817,1.5909284885684163,0.9241,0.0,0.0,0.0014510278543810394,0.00011739309721716171,2.1221513987493367e-08,0.027726560724829787,0.9313,0.9383,0.9291,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.04766737004647868,0.1866036968220341,0.05238876366068862,0.034133483918291706,0.8610549120051962,0.8883611261769155,0.020299098218072627,0.4430139867115451,0.010478100618726085,0.4820996944243327,0.11916928551773737,10.232391308286934,1.3351315181807868,0.009980067280818032,0.025585448890666183,0.1426710310249881,0.14010276177758765,0.06151339656109308,0.0880323794400953,0.8425922695447954,0.10859431107951491,0.31768461620121424,1.7871498702558035,0.8943,0.0,0.0,0.0014634023360924943,0.00011702508819177787,2.1647413688112514e-08,0.027550309519505208,0.9015,0.9082,0.8992,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.04381028161088572,0.17037980317556994,0.04785919869477001,0.04393098594437052,0.7784049051813473,0.8369583597358198,0.0423694892050814,0.6556379905728794,0.010409620383687559,0.5135496980182662,0.12267326309824067,9.609870255007396,1.2544748027388852,0.00994453811751779,0.04246400711447734,0.1479207801681826,0.11880175068921352,0.025962564897183505,0.08418340803057774,1.171217422186397,0.1376158669347832,0.24299113472267544,1.859290127574067,1.1606,0.0,0.0,0.0018463671414205868,0.00013639782554794483,2.5061306103260172e-08,0.03397956780378984,1.1689,1.1769,1.1663,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07161059292870783,0.20896760653671928,0.0502399373315557,0.03561607155809977,0.882455757951758,0.8480497845001728,0.029715659061648282,0.520948876662627,0.009779089731708171,0.4919523503853556,0.12532700323781124,10.286962289038051,1.2558228337535287,0.010428915157115604,0.0289658424297573,0.14414792556482375,0.12124127486417598,0.056582672075604565,0.08728720976414048,1.336270918967527,0.11772529434741162,0.35786462932883223,1.4332500333529175,1.1328,0.0,0.0,0.0016820855434019695,0.00013043476765260413,2.3682915371186362e-08,0.03160390781278844,1.1408,1.1485,1.1383,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.06866339305285223,0.21860907885000652,0.052445649436817766,0.03772672820542715,0.8651516819804094,0.9001285255587462,0.010398010696488744,0.44252682535051807,0.009524204225652451,0.5315714514418205,0.12486172772927923,9.899671703379347,1.272720561822859,0.010427083192139683,0.04487536272416507,0.15113492387852812,0.0969791311344512,0.093347542478102,0.06322802579658811,1.25681365697232,0.12257139193086561,0.31051967422264026,1.6985963081798334,0.9449,0.0,0.0,0.001497931810660038,0.00011938377270757274,2.2143083396750337e-08,0.028185057046265487,0.9522,0.9592,0.9499,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.033988665893883614,0.20520130194164476,0.05931086291099022,0.04012083670782181,0.9906151372589584,0.8608838484013686,0.02858048338948921,0.62562720859014,0.010224652908228457,0.48780102582295354,0.11844763662691657,9.576612499843067,1.3230504280755249,0.010048922029834137,0.04062573672830051,0.14899214970002517,0.09612372648973269,0.06897715056070222,0.07510961585050628,1.1286934093774637,0.13692949386382786,0.32393221740882583,1.3615228626632918,1.1249,0.0,0.0,0.001797884676566632,0.00013362881638133146,2.436878560567755e-08,0.033558907757804166,1.1333,1.1414,1.1307,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07638654441795054,0.16940223701461135,0.05796994171462076,0.03685623813167002,1.0131348150874053,0.8251931421280667,0.03568127620068144,0.45049812347535634,0.009704710213759633,0.49035774346190714,0.11610583967893709,9.865763905421236,1.2413077098860108,0.00996277920775806,0.025520316454877543,0.15165665393797642,0.11572908601205845,0.07051280986341177,0.0623880631567658,0.9018596096521243,0.12278436220247527,0.3749042925114935,1.4663232059019244,1.0605,0.0,0.0,0.0015844373704061389,0.0001271103969392936,2.262676657950485e-08,0.03027740814562213,1.0684,1.076,1.066,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07559163212808002,0.1769389354794918,0.04503034935905371,0.03523282375298732,0.8082747515122699,0.8560764744230981,0.022144824642305633,0.47034704838967745,0.010169687990031933,0.5180247795240484,0.12338088342829802,10.066156226133081,1.2508621990163646,0.010273555355949792,0.040652975338742195,0.15144619620371066,0.11023381599623158,0.07965871246368934,0.08198054675114007,1.2963230987191725,0.13140145038647527,0.34095239821292916,1.7004216319727954,1.0495,0.0,0.0,0.0015647254672661044,0.000124131380295671,2.2770543415527483e-08,0.02933843552277945,1.057,1.0641,1.0546,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Central Interior, BIT, Underground",0.07045949147055137,0.19892709896382738,0.059971642846820286,0.037251332959979275,0.8923770574712956,0.8518154300492603,0.015985801679040783,0.5775492234299662,0.01040827197370821,0.490741148683972,0.12305569354904751,10.222169678758496,1.3627042983352817,0.009686212050124383,0.023477884691043366,0.14989415897903519,0.14047926871399574,0.07611004552997608,0.08171652309342001,1.3292700799229795,0.11235956875003786,0.5565027320501553,1.7789108140912946,0.8528,0.0,0.0,0.0014915594856034498,0.00013662879441888757,1.5158044503040112e-08,0.04348140431303913,0.8663,0.88,0.8634,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Central Interior, BIT, Underground",0.07886707288587821,0.19218206038276317,0.045137440788239065,0.03843074823648328,0.8660685196971456,0.8885734339928945,0.03923357148874352,0.5959907711500699,0.009575977867446099,0.5237355324443468,0.1254931572018126,9.558443376655054,1.253621620405888,0.010329369616642404,0.022889982040790298,0.15193396631394784,0.05936194347520072,0.10568460895243931,0.045417006259512824,1.2049662559036145,0.12148561431065315,0.29113284414471596,1.7800614681994409,0.8204,0.0,0.0,0.0014379454910661918,0.00013274545993923018,1.515648975461177e-08,0.041876618645767694,0.8333,0.8464,0.8305,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Central Interior, BIT, Underground",0.06732080004137235,0.18130691307586386,0.05920957773045482,0.043493329802057876,0.9417484638824214,0.8615949026421598,0.03866299933349661,0.6176721728453801,0.01000064769687677,0.5044836642340318,0.11794044882886014,9.549973932285962,1.3502110971242474,0.009887362827084254,0.025590502528771552,0.14854990918475997,0.14589906544445422,0.08424514801570952,0.07686388198282013,1.1935658869024888,0.1255054759965037,0.3223768106457724,1.0404582112182255,0.8601,0.0,0.0,0.0014824753311062963,0.000136258745632037,1.5120298030800167e-08,0.04345515197791699,0.8736,0.8873,0.8707,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Central Interior, BIT, Underground",0.07317331719880837,0.19427191561271953,0.05205910193482703,0.040697360603369176,0.8293953088719987,0.8750411485852182,0.04880208547912276,0.5350306745807362,0.010419645364110688,0.5174456016259258,0.12259421640931445,9.715603649979252,1.2450351732755838,0.009520558536106333,0.03786790050911569,0.15243049687557098,0.07825089859434012,0.08925709110655941,0.032766521163360596,0.941286587868461,0.13809815982088036,0.45225096931317904,1.746693547597066,0.8083,0.0,0.0,0.0014114890833158106,0.0001305527266027202,1.5081979004727875e-08,0.04071985725153251,0.8209,0.8336,0.8181,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Central Interior, BIT, Underground",0.060476437890713046,0.1947137907754495,0.05857725988679596,0.03391408823222291,0.9857453401510109,0.7954368223649118,0.04451771174881628,0.48743804012685077,0.010104778466240763,0.482038993454661,0.12312694001215194,9.761820453873687,1.35153643126437,0.009746480460018296,0.03822987943383244,0.14761620673362202,0.092381775648942,0.06324313635544843,0.06267386689300522,1.4476368106806747,0.12298639463885842,0.37354833583484287,1.2230004382408763,0.8519,0.0,0.0,0.0014965200790046159,0.00013767095291512244,1.497183025330269e-08,0.043524640842515734,0.8655,0.8794,0.8626,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Central Interior, BIT, Underground",0.05724116464746086,0.17605604647082992,0.0569461519735718,0.03650531213946664,0.9585408079602477,0.8699243588729867,0.048311107600010755,0.3925489723473619,0.010172272974510116,0.5267364064982383,0.11894600105348174,10.073513219520711,1.2562616262151083,0.010107969421075945,0.025698136757643604,0.14537622805746434,0.0867722201739424,0.08308472038682507,0.0818451466606161,1.2563849318001266,0.15705655320983428,0.30047081980366,1.781948570485675,0.7399,0.0,0.0,0.0012771299932127446,0.00012098188559801994,1.4503744081916417e-08,0.03636683145254843,0.7512,0.7626,0.7486,mca
