elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.06527397223690516,0.18625613954120576,0.050423066178290704,0.2288388898627095,0.8267154032920827,0.009614135215297795,0.040815330636331,1.0125833474002854,0.9447659955245391,0.022934507185422677,0.565357765271935,0.009586674228818093,0.49962599773948707,0.12209584150206969,9.810862249705462,1.257017166780498,0.010112787586211541,0.04287911038928842,0.09531691315054706,0.061449660865966184,0.06279945120243952,0.09941651168918383,0.9872779433646333,0.11986752723073793,0.3706824321736664,0.9008,0.0,0.0,0.0015034369983963328,0.00011118345866326137,1.2020129475066691e-08,0.03719504493580638,0.9075,0.926,0.9067,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.06834879555451455,0.20841561456458685,0.052696319878122164,0.13031208574013356,0.6306481342669852,0.00968579761269357,0.037048437162706664,0.8296752039265892,0.9435440111055037,0.02421901790074002,0.5095014739280143,0.010384227746524491,0.48564086162505554,0.11610665181847339,9.808667881192223,1.3501482670196912,0.009629354365971975,0.029050737988004796,0.23615139262805204,0.0737713958990526,0.0755525612348614,0.05736476775155,1.329825154779361,0.14892477507127194,0.4405916593172571,0.8376,0.0,0.0,0.0013351203397734854,0.00010082077127673624,1.102356670059225e-08,0.0333124872859509,0.8436,0.8597,0.8427,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.05880215136536424,0.19994025045497793,0.0440580745345005,0.29028148899514605,0.7564270168956,0.01042765683841163,0.04153178453612015,0.847231454708407,0.9214406400797357,0.04982998405181081,0.38487960470436905,0.010314028409143415,0.5230808886408875,0.125310058655158,9.9035262874551,1.346563453874984,0.009828630091501478,0.029170333825728364,0.21844553465881986,0.11719616933845438,0.07289621687868944,0.08223757836310958,1.320318840363134,0.13425674944345006,0.26937692546817665,0.9167,0.0,0.0,0.0014693049850298026,0.00010540287364928615,1.1462123535400304e-08,0.03498857084849632,0.9237,0.9432,0.9229,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.052349737006330666,0.15932049407539686,0.05314706002519078,0.3076648996017962,0.6987785832228242,0.0096462776315686,0.04374363908288076,0.8251045405391115,0.9217148261457423,0.010323608431121905,0.5562537090043711,0.010022219990391953,0.48937447841390697,0.11796428093978475,9.647972967724721,1.320056515310046,0.009990934145647543,0.04810170435769544,0.2811511073077872,0.13707149156129295,0.038127607307403,0.05351021130487842,1.149947380379157,0.14971289440728186,0.23889639413716526,0.9428,0.0,0.0,0.0015113825941623863,0.00011080253745918931,1.2354872979150145e-08,0.03627696727480984,0.9499,0.9696,0.9491,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.06982289871827141,0.18308406944852793,0.04582973661329791,0.18117948408455248,0.4656427197867571,0.01008088905073805,0.04129362805493511,0.8410239834943875,0.9540796027794862,0.032358975872749024,0.520708926622473,0.010045053998570233,0.4886561201942587,0.11947914563690828,9.564191991808439,1.3056646826158549,0.010291641023187845,0.04060153802856492,0.1965656925373761,0.06009378521996274,0.039669421757756826,0.08517317069644532,1.0915296351594244,0.10149730150851932,0.2934846500617362,2.3655,0.0,0.0,0.0003879214011343376,2.6428130817794465e-05,1.4080317342479745e-09,0.010440380846428931,2.3668,2.3706,2.3667,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.054110925886010845,0.21529699177809236,0.041363116171935214,0.19141549252142115,0.7766597309934564,0.010236736484188321,0.03665697625362414,0.8335933192349227,0.9194091609200167,0.0213131768445333,0.4255679453177477,0.010463453220225563,0.4927319677709956,0.11603243560245677,9.7428134519598,1.3114387351835277,0.009630785888548835,0.03506894855726139,0.24620921937082624,0.14484293861162656,0.0752481359187437,0.08428269835462768,1.2260139730715967,0.14872392534390758,0.2755461988476413,2.3745,0.0,0.0,0.00046664778869134286,3.172235529912339e-05,1.6321756853157354e-09,0.01277583552130945,2.3762,2.3811,2.376,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.0633962427260113,0.19407173175684655,0.0412488230763442,0.20383764743394311,0.8239228547864786,0.009983187390874986,0.04124781784835971,0.7119209719200573,0.92508643144398,0.01591195932818888,0.47012628110114546,0.009777125817279839,0.5281701981640551,0.12572305914017837,9.656163384861262,1.2828320141350746,0.009734895023671435,0.029836441214296076,0.14974149996361039,0.11360151478700933,0.08109838566315758,0.06849799332996662,1.1624520507026834,0.13592334762043035,0.5316265634522616,2.3883,0.0,0.0,0.0004603877483842324,3.152717979173818e-05,1.504095094179774e-09,0.01270257609766584,2.3901,2.395,2.3899,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.041645823899954464,0.19225058331120043,0.045124042566810164,0.315914219346613,0.7817392604060845,0.009624461936581657,0.03595962295756984,0.79557309785862,0.9320004413780534,0.029962111402016663,0.6037562745559051,0.010379557004679445,0.48545243060337173,0.116139173989962,9.653151858987446,1.2592187841289064,0.00953249151275993,0.027111748835644885,0.21220414954195083,0.14096723542416745,0.0837469541304634,0.04325977651716987,0.8830356495755971,0.1141018597336662,0.23931001276266375,2.3773,0.0,0.0,0.000525716685224929,3.656299788582331e-05,1.5960554147860594e-09,0.014382274910954342,2.3792,2.3846,2.379,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.0748200706557183,0.19643572422639233,0.057686382675037826,0.2271086801407152,0.6879444453506631,0.010466936515716245,0.03662691103153626,0.8816835109182034,0.9682861948986928,0.036158858029586315,0.444247881114116,0.009727341104145842,0.5137741908890757,0.11785184509100126,9.63754706603847,1.3141858547745255,0.00974049460578569,0.03759047540111738,0.1935909098065131,0.07587897713775722,0.061910760999155635,0.04517808036312593,1.081412289110455,0.11727903729486397,0.2955157976614029,2.4279,0.0,0.0,0.00046478232773630094,3.1915248623838844e-05,1.5449150900280738e-09,0.01268558459960107,2.4296,2.4343,2.4294,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.06330241439815631,0.2140062646193161,0.04932817798912425,0.23535533045009366,0.7377541233694118,0.010088100964621354,0.03990062820633878,1.0111683197852324,0.9572528937155416,0.044971021198736735,0.6523480698941261,0.010202052815971594,0.4961916182040081,0.12159400475753192,10.130576128097935,1.3478010125939763,0.010167675679602561,0.03082805775554391,0.28607025506504624,0.11923817549948487,0.04305615363412282,0.09684757857785893,1.1302529483562624,0.12554988159759173,0.29159575781304026,2.4119,0.0,0.0,0.0004933977753149287,3.3798343683028574e-05,1.6684687514093904e-09,0.013456184598699432,2.4137,2.4187,2.4135,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.06072545407391997,0.20108912239198773,0.04440136827817984,0.1838162009543899,0.6171111532816369,0.009626788926547999,0.042783322231895037,0.8998315949744791,0.9536885668453869,0.02735009662032887,0.5801613778564035,0.010150517315560088,0.5065718381617309,0.11981730536498075,9.474343340234457,1.2351040742027293,0.009640825563455064,0.02797914765297944,0.12941778176228316,0.06717647894877624,0.05892929417746403,0.0652396180542447,1.311442849746636,0.1283655743458854,0.285814444993028,2.3678,0.0,0.0,0.000427014641342783,2.9028735798837878e-05,1.5301871036533618e-09,0.011593857195927553,2.3693,2.3736,2.3691,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.07510893941211111,0.21889907087536972,0.049711615114437266,0.1570953609956561,0.7394701132192871,0.009888893534839172,0.04390446593057994,0.9369210873129333,0.9544028163178925,0.025090743674896235,0.44920877908243484,0.010235267743552087,0.5012832983820132,0.1151248225759767,9.748066873772657,1.3614448841915148,0.010290573527433547,0.027918158129150484,0.14832761778022535,0.11814905127125688,0.04702660864640627,0.08149363887830176,1.153908556445152,0.1334091802055747,0.4180867305166733,2.4145,0.0,0.0,0.0004458626781929434,3.0103134654753615e-05,1.625684657091915e-09,0.012194895440952475,2.4162,2.4208,2.416,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.05757554668237009,0.20517565094208778,0.05759164577807188,0.22305721729280095,0.6970250384539609,0.009823435291819302,0.0377869787694961,0.8783512977869442,0.9503770834038637,0.03434843075685482,0.5501814011726768,0.010405129655133783,0.48805484492695717,0.11797882121737659,10.144962302733717,1.2791033004004668,0.009906478456680882,0.04048289605434932,0.10811129164793629,0.12528829024064422,0.06871729623457062,0.10233401564574393,0.862793029908119,0.12988734904396543,0.2723885363319947,2.3956,0.0,0.0,0.0004685718523613215,3.207378709835106e-05,1.5958343040824961e-09,0.012768188543639442,2.3973,2.4021,2.3971,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steel, crude",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.05838431446208206,0.211383949303595,0.045986944187788044,0.1300696483729077,0.45547755369530274,0.009804153776468871,0.03937549425244812,0.9437314279057165,0.9301996620885665,0.04279427687738048,0.6134682767099596,0.010481400604068132,0.4822665636195712,0.11809891969664159,9.698500530341212,1.278666885965149,0.010259073077997581,0.03883465210711218,0.07421786246972532,0.13253913561940603,0.09484478812774429,0.07912524211512503,0.9289342593851433,0.12006199748953662,0.33642796808536246,2.3415,0.0,0.0,0.00037944300698423175,2.536931395894528e-05,1.5453693747190858e-09,0.010148532328099228,2.3429,2.3465,2.3427,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.07446468132977703,0.2049634934804075,0.055179749573516984,0.16975148046652352,0.49851124388911944,0.009715290282495752,0.041100362508222264,0.7956686075817774,0.9677904175332926,0.03718783982818581,0.3993954548673283,0.009581899790359475,0.5007822502836322,0.120184855722683,9.61657428557339,1.2965846579129972,0.009937103154373177,0.03704694329829131,0.1586045496997722,0.13431270817329205,0.06738121046533282,0.07126265571523639,1.0426153800496016,0.12989513256013,0.4048270695684755,0.7678,0.0,0.0,0.001329191469008197,9.233272258736891e-05,1.041285189156936e-08,0.03239106709374286,0.7729,0.7871,0.7723,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.05773430464520059,0.20686621820965972,0.057783013953907364,0.1206955905869757,0.5460229822383437,0.01032965607156368,0.039030178024496126,0.7485641563847711,0.9605810851775853,0.02861119539766388,0.5402134362739389,0.010389921154578508,0.4901340120607702,0.12095721294800128,10.117312178442948,1.2690448539962262,0.010467796269330662,0.046392527019452,0.1341410042448035,0.06196944117952367,0.07246344519279216,0.08016550639063216,0.9553006109547955,0.11072769196446555,0.2244828996961384,0.8061,0.0,0.0,0.001387665029247801,9.723158209528971e-05,1.0939835596295575e-08,0.03450961349934195,0.8113,0.8262,0.8108,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.061679471772758156,0.18654565183186517,0.05794807647469895,0.22411198927010662,0.6809307437607194,0.010130349805625553,0.03478509160693692,0.7877983254482815,0.9827378398180382,0.026559411043912545,0.5512402050525229,0.00993910701074431,0.525693321593003,0.12096963284442876,9.586394084162993,1.3167261953003169,0.009756107967242748,0.043019720038178014,0.17946137067102869,0.05735147977703036,0.05340090597479331,0.042639182346689924,1.2355896240259434,0.12740563885293427,0.33952897473332144,0.8424,0.0,0.0,0.001478554698091388,0.00010056449214882483,1.1493172878130319e-08,0.036204969253866716,0.8482,0.8647,0.8476,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.06699887959558504,0.18659264286874766,0.042184111179694596,0.22128011704995737,0.5564990844320913,0.010024135148085459,0.04155364292954698,0.8962968621710615,0.9182846320854394,0.03988783430139014,0.6569187902249813,0.00983332993889713,0.5278445224582432,0.12121716133628635,9.409940322084747,1.2871473216141023,0.010158916173916028,0.02503960462126351,0.23556774938451214,0.06278575993026272,0.06439286897368796,0.10850555250455252,1.1269653371054345,0.12661973414586727,0.4571752151783243,1.0218,0.0,0.0,0.0016565816431394062,0.00011580558935191199,1.2801831303536541e-08,0.04054868314262349,1.0281,1.0461,1.0274,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.04719513149003151,0.22761638232691656,0.059100211926605,0.27021344381500684,0.8998707453100103,0.009862454546051858,0.03451033905588934,0.9137994614678272,0.9284757550298752,0.030764000182595723,0.45040637805341227,0.010238686661311875,0.4918511687084581,0.11994263315333814,9.553660123358329,1.2697571600391133,0.010033661218790372,0.03153234842341504,0.12756189629143538,0.06749056407441159,0.08453922121857568,0.05114069295741014,1.256109933387605,0.11867230490226019,0.4196456314998267,0.9805,0.0,0.0,0.0016102928246183395,0.00011036958266599144,1.1688807659107433e-08,0.038947085895672674,0.9867,1.0042,0.986,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.06883991223756014,0.17739372063296566,0.045756685404370126,0.2397315414719747,0.9533546265233073,0.009509206504566886,0.03883708191900148,0.9270477183031233,0.9356104954433543,0.014167762856715553,0.5043636536986613,0.010429163115746907,0.48786848955784223,0.11644543439608646,10.304647802096556,1.3285608384142327,0.009945110576011107,0.02108644125659046,0.20325038575830734,0.09622991612090602,0.06209488521331643,0.0765813890307106,1.1579401068341935,0.10541871688473181,0.3211107800442935,0.9363,0.0,0.0,0.0015603442333066084,0.00010867791486569136,1.1651744581933223e-08,0.03835471756694198,0.9425,0.9601,0.9419,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Lignite, LIG, Surface",0.07514132809331414,0.1750443871753151,0.049106281961844286,0.19141435357757164,0.5558073318814095,0.010166916344714371,0.03712942785155506,0.8769518713064351,0.9322216749120591,0.026349297402927352,0.6680473049896671,0.009631265038835409,0.4964207676405725,0.12430565280460358,9.977413283688549,1.2989760101137662,0.010245774337805397,0.04875335153143366,0.11009646012531586,0.09448049776373833,0.06902188053059219,0.045848220295029316,1.3687983450779726,0.13636422204085008,0.31815216228532106,0.9863,0.0,0.0,0.0015926459707556221,0.00011173381189328251,1.2487506963395242e-08,0.03933465269394546,0.9924,1.0099,0.9918,mca
