"elec_steel_fab","elec_rolling_hss","steel_sheet","elec_steel_rolling","steel_slab_toHSS","elec_EAF","iron_forEAF","elec_DRI","natgas_DRI","elec_BOF","iron_forBOF","elec","coal","fabrication..hollow.section.wf","fabrication..hollow.section.elec","fabrication..hollow.section.trans_co2","rolling..hollow.sections.elec","rolling..hollow.sections.heat","rolling..hollow.sections.trans_co2","rolling..slab.elec","rolling..slab.heat","steelmaking..electric.arc.furnace.scrap_pct","steelmaking..electric.arc.furnace.wf","steelmaking..electric.arc.furnace.kWh_EAF","steelmaking..electric.arc.furnace.trans_co2","ironmaking..direct.reduction..MIDREX.co2_kg","ironmaking..direct.reduction..MIDREX.elec","ironmaking..direct.reduction..MIDREX.ng_mj","ironmaking..direct.reduction..MIDREX.ore_kg","ironmaking..direct.reduction..MIDREX.trans_co2","steelmaking..basic.oxygen.converter.elec","steelmaking..basic.oxygen.converter.scrap_pct","steelmaking..basic.oxygen.converter.wf","steelmaking..basic.oxygen.converter.co2_kg","ironmaking..blast.furnace.elec","ironmaking..blast.furnace.co2_kg","sintering.co2_kg","coking.co2_kg","gwp","gwp_be","gep_bu","ap","ep","odp","pocp","gwp_AR5","gwp_EF2","gwp_CML","sim_type","index"
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - ISO-NE - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southwest Power Pool - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Import, BIT, Surface",0.0514659265468991,0.184785983100079,0.0436899613458132,0.22695460299676,0.565404150063548,0.00975232881311965,0.0341853150029263,0.886460757134016,0.964162308255065,0.015860069905798,0.408910374468368,0.0103427707699975,0.507236851208827,0.122573193928593,9.66085161119854,1.34219468928499,0.00956908694515601,0.0309111466316482,0.0929093191241065,0.127350243636945,0.0402625999766855,0.0460333038295889,0.966338390492656,0.360134725624259,0.145072407532277,0.7321,0,0,0.00142681953260315,7.36781685966564e-05,9.44747074171604e-09,0.0287791209871069,NA,NA,NA,"mca",23
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - ISO-NE - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southwest Power Pool - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Import, BIT, Surface",0.0409266390485494,0.181990429607621,0.0423468644227401,0.161747768906806,0.951542499633158,0.0103823187172379,0.0380765598576222,0.94815106817308,0.952188389334644,0.0204977267452275,0.493348773292571,0.0101677705024929,0.493858726343982,0.123572653932095,9.96802864954846,1.29898932223558,0.0101611815536398,0.0377121736401957,0.145165270195369,0.0704258272749841,0.111459064800444,0.0882294199827648,1.37790843875397,0.353022518125885,0.0959397535599337,0.7913,0,0,0.00156322619008874,8.17003868848822e-05,1.01669375936134e-08,0.0325296936228718,NA,NA,NA,"mca",24
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - ISO-NE - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southwest Power Pool - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Import, BIT, Surface",0.0748560678033592,0.176284721076575,0.0559001810387656,0.239543439048434,0.802948348706051,0.00996665243039738,0.0400227945214887,0.955745114498103,0.936636112288883,0.0212425852735818,0.511601523587691,0.00976994420103648,0.526063280531986,0.120302980221308,10.290574862366,1.26522135892563,0.0101877815174115,0.0186643453955705,0.221943316695124,0.145316493455626,0.0947032741041917,0.0619281236667946,0.883616931037303,0.41987280677824,0.118722022178711,0.8869,0,0,0.00175057829249873,9.12589687501162e-05,1.13186987869928e-08,0.0363103154021947,NA,NA,NA,"mca",25
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - ISO-NE - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Southwest Power Pool - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Gulf","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Import, BIT, Surface",0.0782656782899112,0.174068356079288,0.0539418473642891,0.200248916287148,0.604092297394875,0.00987923642633422,0.0358319203922776,0.824105834169645,0.94897258830148,0.0302320845086402,0.553669683472829,0.0103869653366313,0.507471017387064,0.116049335665005,9.6232476968703,1.2945340937604,0.0100565664963156,0.0236491785018383,0.158725354356978,0.0866599318745709,0.0530907873764165,0.0649879112475307,1.26237139923469,0.346124320025081,0.12921774112818,0.854,0,0,0.00169261194345362,8.66060135255558e-05,1.16407956026866e-08,0.0339005606387468,NA,NA,NA,"mca",26
"Electricity; at grid; consumption mix - New York Independent System Operator - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Bonneville Power Administration - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0660219272106488,0.195582215154628,0.0466686520094533,0.160517499824679,0.816650019198825,0.0104076014719165,0.0332470722565544,0.982042151181164,0.950883902047521,0.0380456610623871,0.50245185553863,0.0102641499173308,0.519748310263173,0.116901020804786,9.60269714155262,1.34144758266552,0.0100760141480306,0.0234737280297301,0.133457857644052,0.106217730675588,0.0675333703701023,0.0513071132104788,1.07773966261334,0.256097971490184,0.125936666151378,0.8384,0,0,0.00155837817835063,8.47175992833369e-05,9.55331163047341e-09,0.0350689786122229,NA,NA,NA,"mca",27
"Electricity; at grid; consumption mix - New York Independent System Operator - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Bonneville Power Administration - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0321704989932837,0.181971518552607,0.0524412739002204,0.210192489872415,0.915914983851784,0.0096757292210463,0.0367637624712088,0.81208895308491,0.9211694683043,0.0420534784566681,0.422441445758633,0.0102990684934949,0.508926118284875,0.121354985965118,10.3442262392829,1.3284343112205,0.0103583312765878,0.0253727167493907,0.240067417292073,0.0579557200528351,0.0367478122876005,0.0721097518029415,0.964008403973863,0.298395998218194,0.100746534661117,0.8297,0,0,0.00141850167065015,7.85805152216479e-05,8.4180150992016e-09,0.0324384193851043,NA,NA,NA,"mca",28
"Electricity; at grid; consumption mix - New York Independent System Operator - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Bonneville Power Administration - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0624558769304866,0.198141435884217,0.0456008577016085,0.21562009891561,0.682549322826583,0.0101061866818626,0.0391364674022635,0.919978597688765,0.913945732860964,0.0396695362535911,0.578535538828886,0.00954711868920822,0.51459173824803,0.120247303039618,9.67159786004719,1.30405733319568,0.00992784349867282,0.0282993529864496,0.143733989827603,0.124158623905537,0.0729956434143391,0.0938039397337956,1.23430481357582,0.421250409632384,0.109628120796306,1.0126,0,0,0.00176704996666488,9.49642353186124e-05,1.12393115121939e-08,0.0389940442938161,NA,NA,NA,"mca",29
"Electricity; at grid; consumption mix - New York Independent System Operator - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Bonneville Power Administration - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0474698251429001,0.185824377259662,0.0576691682448857,0.30786484306706,0.770284521574307,0.0100922148418436,0.0417943557172844,0.905845541956882,0.948878087183806,0.0165653001409927,0.468371525354762,0.0101182833224463,0.504173710813588,0.122969490672317,9.47721617020831,1.31979511648978,0.0095805774471702,0.0208708514783544,0.229315079349287,0.0945880898262719,0.098517120236651,0.0534046000809098,1.25724296963476,0.501716052075117,0.121599818289227,0.9182,0,0,0.00161757473424391,8.95368802882712e-05,9.90221129927028e-09,0.0368479923284796,NA,NA,NA,"mca",30
"Electricity; at grid; consumption mix - New York Independent System Operator - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Bonneville Power Administration - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","natural gas extraction and processing - Permian","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Florida Power & Light Co. - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0629456976304396,0.191197024220811,0.0461907565997923,0.240437269354362,0.960360503484123,0.00955578177992478,0.0367931095672776,0.927901794358814,0.962657969722965,0.0295958617301669,0.471675718872125,0.00957267925537663,0.498497225835169,0.125280041175222,10.0642177435854,1.33985072972599,0.0102446444389482,0.0331956096138074,0.123120365437452,0.144820789847092,0.0715749066362359,0.040248232601708,1.00208976852315,0.299484457001527,0.116796742004624,0.8445,0,0,0.00158974615474598,8.7823642119693e-05,9.58459534179036e-09,0.0363694362764195,NA,NA,NA,"mca",31
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","natural gas extraction and processing - Arkla","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0457489175792274,0.195236656822596,0.0468529582105229,0.258173537948291,0.751080964861091,0.00993907713618112,0.0371164709520639,0.735734299471156,0.958146953318194,0.0391421686177543,0.573840877678077,0.00995475612593408,0.510722269773055,0.125206300253627,9.94283748275273,1.31813959007893,0.00962365382370393,0.033034723235486,0.251969098296648,0.113622034285962,0.0475094753896837,0.0448938608202281,1.02222595923054,0.384750850476213,0.101505532804385,0.834,0,0,0.00137578305748052,8.00906536675953e-05,7.80401618343141e-09,0.0334755152033547,NA,NA,NA,"mca",32
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","natural gas extraction and processing - Arkla","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0617976044461796,0.211457146592507,0.0565937815132248,0.284034753064295,0.49262349416963,0.0102572488540128,0.0365015384488311,0.907368726999047,0.98612477401326,0.0253480422055766,0.411735853668001,0.0101955363317926,0.483551276524677,0.1242625194319,9.67342806734839,1.35799677041122,0.00966223356328278,0.0235023760333208,0.136951098734272,0.145933072620975,0.0975120320534229,0.0563601652039653,1.39682620316267,0.275993796938053,0.130803895128741,0.7446,0,0,0.00129268122644423,7.38607198906362e-05,7.02942033982891e-09,0.0307985222199312,NA,NA,NA,"mca",33
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Carolinas - BA","natural gas extraction and processing - Arkla","Electricity; at grid; consumption mix - Tennessee Valley Authority - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Surface",0.0639351641755651,0.21479892647613,0.0585880981348384,0.202994948127868,0.748462617671105,0.0104180546110491,0.0381872320148323,0.974248906586383,0.93864130682812,0.0300143034970044,0.408672103724583,0.0101672319271526,0.5004092784109,0.125203903734849,9.73657405293052,1.29307568088336,0.0101572008766493,0.0397148795712653,0.125507398377747,0.0980399335421344,0.0597985616519299,0.0638927907335737,1.09721127699267,0.289049782949576,0.116032824907572,0.8094,0,0,0.00125935699290582,7.30679966493184e-05,6.5457158094037e-09,0.0309690962272751,NA,NA,NA,"mca",34
