elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.010837926437892774,0.04692255585731468,0.022624508037149667,0.33388519832480096,0.275,7.15,0.010391955604791296,0.1358862743830163,0.0422311886397842,1.0197146641491999,0.5436933007390645,0.019671696909622467,0.6115536308145479,0.009567870608330635,0.5157589124026603,0.12403789672855572,10.392579354831005,1.2534347081756512,0.009612427129633826,0.0343212416680008,0.1555642587375922,0.08994658502945305,0.08392148487435308,0.08178192108218929,1.1285139037974596,0.12232877682353174,0.3206733696596896,1.8332,0.0,0.0,0.0025541557180554443,0.00016773660850196876,2.5728822081340446e-08,0.05214805171071288,1.8495,1.8658,1.8405,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.019489361830061638,0.044919963174913216,0.044928364942217636,0.3469199418193044,0.183,3.57,0.009562019934523805,0.1451423479968456,0.03260600449802709,0.8436068188126572,0.6256375083974794,0.01740426122908357,0.4911710929085368,0.009833688273223149,0.5074011602269534,0.12147564369367041,9.886248222052828,1.3242866683321626,0.009688225153371567,0.0239767317703797,0.22745771159361897,0.13738950277324707,0.0985829276519996,0.062236029196148346,1.289485737599289,0.13199331685595525,0.41300046804522705,1.7036,0.0,0.0,0.0022264370732920104,0.00014887244360867638,2.34492059641113e-08,0.04552182361407233,1.7176,1.7315,1.7098,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.010882794230051673,0.042114200226722895,0.17388377643917807,0.4059354528412936,0.183,7.15,0.009514409435065624,0.13804528658905335,0.035495403899868036,0.7940839209991429,0.8325531906269921,0.016345172544352495,0.530036857842311,0.010141630258456236,0.5038628970236019,0.11760834778495044,9.899541682405705,1.2495201298095202,0.009838475885692076,0.025627808944089392,0.19023528872338738,0.08415625060043966,0.08315255894694668,0.08063616917163778,0.9788605630356839,0.1012398561015061,0.44029330600883776,1.2402,0.0,0.0,0.002128771268200226,0.00013778319532308615,2.3346669925873346e-08,0.04348683670109834,1.2515,1.2623,1.245,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.013101495566800955,0.045978133812359184,0.09390971758043574,0.29441755019697025,0.275,2.97,0.010193841955978947,0.14326212212330713,0.03832697677104368,0.8978056228447439,0.755613063168955,0.04565473007408458,0.48936088507971914,0.010275398818883851,0.5101604335168746,0.11563717099972265,10.33953008884246,1.2545959500734416,0.01034814162469865,0.035023583319963816,0.0776954988945994,0.11420835758028551,0.055143058127196665,0.07468248507663433,1.100487410988525,0.1387357881328078,0.35176906172789524,1.382,0.0,0.0,0.001990067370096259,0.00013054686557931622,2.1477357476446943e-08,0.04054850527554324,1.3936,1.4048,1.387,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.048168666912503155,0.04108087978429725,0.06815290065699876,0.3441587768934342,0.472,3.57,0.00950367786097891,0.13808739060815275,0.04102786154179886,0.855506537601622,0.7816495950872331,0.03774860448511877,0.4369749703028892,0.010422503542215043,0.48853220125781516,0.11445203220141846,9.94908456976229,1.3577758555691948,0.01040198046814583,0.02833773447038416,0.23400036145555164,0.07701687637748203,0.06532221128790228,0.0816614234381842,1.0778253701336973,0.13191508268459937,0.3732668564600374,1.3762,0.0,0.0,0.0018993470984031923,0.00012656234783500937,2.0889071390608816e-08,0.03904998716129116,1.3872,1.3977,1.381,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.02109515121774279,0.04461328556823306,0.041458342823324126,0.33377113647761136,0.183,7.15,0.009825260868484644,0.1317092088305478,0.035114560409138455,0.7434998334819823,0.8383329561736602,0.013465938861211387,0.5398218956696073,0.009808420200288055,0.5195420796840612,0.11638418640503952,9.923044506848244,1.2689622349278573,0.01028599098479881,0.032593476344754166,0.07561398780347851,0.07316713658538831,0.0581890382488894,0.0702457611122532,0.8987177231082093,0.1287938954514698,0.36677926393495575,1.1884,0.0,0.0,0.002097545096705895,0.00013455616559487638,2.3128202363967386e-08,0.042435205280036095,1.1995,1.2099,1.1931,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.01387329508718827,0.04883477513778419,0.15073927418194114,0.38357900087298463,0.472,2.97,0.009996896220468532,0.13389526189290013,0.03557305247222217,0.8615085157880189,0.6714250905258082,0.01283403663744914,0.5799712804827323,0.010061719752004693,0.5249686878298891,0.11682536546053751,9.935048899705153,1.3567478204296182,0.009594914466334462,0.029438418268655873,0.12325320444355493,0.10218468936955333,0.06060878649042912,0.08267158962246059,1.0985818229129611,0.12365504557324285,0.28563724445592004,1.5958,0.0,0.0,0.002149624911961418,0.00014115395399260527,2.2462186864456292e-08,0.04414531167241169,1.6086,1.6211,1.6014,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.018459435025820384,0.04344819195947009,0.07145290207924275,0.3203419579888297,0.275,7.15,0.00974319844992052,0.1409622868894832,0.03969079121108386,0.8800624279503437,0.5447721194329916,0.017864595544158826,0.5393653459591221,0.009507375847129747,0.49837603463373975,0.11835747721109519,9.900433253071206,1.364081361026991,0.009972783075342202,0.03228334077629881,0.04480428203528029,0.10396835539168425,0.07307724114944558,0.08760915934010888,1.2692438484532733,0.1334539379337035,0.28128514015881695,1.8264,0.0,0.0,0.0024200817275694766,0.00016109854064580474,2.477093068614005e-08,0.04930847878147362,1.8422,1.8579,1.8335,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.0492090821764941,0.04633401405740064,0.15678104596575165,0.29520395794904186,0.275,5.96,0.009673391852582619,0.13160613255428996,0.03640089809496156,0.8021269681934726,0.6336691884816068,0.015823567605778407,0.5881882586445271,0.010472327084539096,0.520121414855005,0.11682745586312404,10.232635949700116,1.3306361007400254,0.010284263924314165,0.021363106997035912,0.038824626192694674,0.11299373781372649,0.06350559756512314,0.061624207356441946,1.101559664969647,0.13350325122655493,0.26844908039742227,1.6449,0.0,0.0,0.002414161109974995,0.00015722663305124408,2.51537317310963e-08,0.04878701146287954,1.6596,1.674,1.6514,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.0407121599657727,0.04234647427595075,0.08646816954931327,0.3878004804155658,0.472,4.76,0.010247259600805195,0.12988743646728265,0.03995644030016011,0.8829433102958412,0.7332133258335347,0.029487847742013282,0.6489607691386282,0.010398463734495733,0.5179682751668877,0.11692265344004191,9.768178821625147,1.2897905606247415,0.010397841305778472,0.034164061782727274,0.09856226272179465,0.12884319316362675,0.06632254491014554,0.06266721212050752,1.0647795542082914,0.12013916373031491,0.3923808203938959,2.5763,0.0,0.0,0.002340676132740774,0.00016472490935979769,1.8620777034198075e-08,0.049132049563797756,2.5891,2.6021,2.5821,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.018019471304496174,0.05092295004429205,0.07213654686594441,0.3229928281921053,0.472,5.96,0.00981632465471934,0.1282959723935953,0.036571569389972004,0.9950963274599814,0.6143818352364416,0.030726866442140406,0.4536705598473108,0.009823131484294315,0.5014887232940011,0.12260670754097842,10.362889977842276,1.3580631965235155,0.010244295088121491,0.034481204268471725,0.05696745982682487,0.13710336504701354,0.03893385329945383,0.08221414269527542,1.0247558875864495,0.12569372826949535,0.4151792371812776,2.5834,0.0,0.0,0.0022874615478022256,0.0001647802628542766,1.788289752101062e-08,0.04853851260320212,2.5962,2.6094,2.5892,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.03266460921180623,0.04207612231844342,0.2090591712461033,0.35589827501908783,0.472,2.97,0.009521771609901015,0.12855729640322364,0.04204744670501725,0.940129989377208,0.5579221116596391,0.032914322437042974,0.46678339870839075,0.009581573895166541,0.513964395635405,0.12209296596064308,9.467872264276826,1.2460226985412808,0.010161229164567326,0.046550977705043746,0.17529075606794275,0.11470560835562377,0.040142959098789954,0.049398978635435895,1.1280939266227503,0.10338712683359735,0.3453957312919198,2.3513,0.0,0.0,0.002086863798326558,0.00014605361119606706,1.6811866902213407e-08,0.04380620253942956,2.3627,2.3743,2.3564,mca
