elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.04935228740547261,0.04233759178711484,0.06634996216815878,0.3643616069831006,0.275,2.97,0.009640989695098396,0.1386156265675219,0.04217523071333281,0.8877280709952475,0.5277972758920245,0.04088657089708675,0.4807394037208753,0.01045101633117409,0.48471766925651677,0.12388734787389452,9.477777487453597,1.2821976376789423,0.010238481384119922,0.03357289795581442,0.07678383950476447,0.1052514027966667,0.09740974603804868,0.056348065311822314,1.0155171356252917,0.11475878451859722,0.3556550236465062,2.4812,0.0,0.0,0.002024404326036186,0.00015315641818303548,1.4733990511881373e-08,0.04593224991707791,2.4883,2.5087,2.4875,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.011094547511954116,0.04718482440166881,0.05543365808705948,0.3221580309572396,0.183,5.96,0.010222006162725969,0.1270280993182211,0.03662167503876788,0.9569955159159583,0.7984120002955782,0.02646365343349273,0.6017355564545182,0.010249791032783775,0.4910767713850183,0.11409567466838938,9.479829569021218,1.3214449564193753,0.009608248843677473,0.03809191160967024,0.1436606676731496,0.09624323537502222,0.04736540719754534,0.09685074371974743,0.9235442408021459,0.11435524958861364,0.24691379446279482,2.0791,0.0,0.0,0.0019697516586707703,0.00014747216303856578,1.4518345588403901e-08,0.04445678026242894,2.086,2.1057,2.0852,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.03476614985622767,0.049207693485418674,0.14028576215636518,0.34760265356256387,0.275,2.97,0.009913280271149131,0.13600143273436094,0.044801743672655894,0.8943687604775056,0.7967148091799626,0.030092705395899574,0.5685298915283199,0.010170204016483412,0.5123002422273873,0.12144357847335371,9.807378206083268,1.2894568876820258,0.009854542763769914,0.01710178669778841,0.24221802658155914,0.14109522623049375,0.07595596433147711,0.07579310511142007,1.0072351161623803,0.1406964735635851,0.3079483746210186,2.1579,0.0,0.0,0.0018630860687337786,0.00013841907656350334,1.3658303777425518e-08,0.04224057236272639,2.1644,2.1829,2.1636,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.04689320864810169,0.047155872225252804,0.07230578075354109,0.29056557449385806,0.472,3.57,0.009739012816830199,0.1301114748312826,0.04123806005027939,0.9767623636004003,0.5820747967446414,0.02544399702858669,0.4914988784460861,0.009571072160127314,0.5122674957670788,0.12259838032184546,10.282089977026883,1.335496411418773,0.010342714849658855,0.030779132027131898,0.19635170804781038,0.07243238581186576,0.08841970829996068,0.07761141358600143,0.988930218906233,0.1325215255195536,0.49463487382676496,2.2805,0.0,0.0,0.0017626762694710322,0.0001317580930421116,1.2955676036272452e-08,0.03997110281504721,2.2867,2.3045,2.286,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.01492815968645958,0.04652079544457556,0.11486297230394038,0.38912881950662853,0.472,2.97,0.010386705431522548,0.1450236315209376,0.03610993333726494,0.8492430236632222,0.4681716462208818,0.034262329268396445,0.6527934612172667,0.009675815983250211,0.4963556105728111,0.12588808325505726,9.686115262799145,1.2642836263219968,0.009518351226509595,0.03534456256047085,0.19911214243588768,0.1299452794431488,0.0574207645212098,0.045886887666219706,1.1232310087759092,0.14371305205605353,0.3970945039321463,2.3439,0.0,0.0,0.001781921828008872,0.00013319780162765856,1.2960945327037585e-08,0.040613966733887334,2.3501,2.3679,2.3494,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.03067750088240881,0.04835355448772238,0.06385121362236021,0.30721244183027113,0.472,5.96,0.009515297337471897,0.1307375416920734,0.04187984634289905,0.7667134236803593,0.5994445423901598,0.01118873421904969,0.6058382177795145,0.010245392500168999,0.49505712588304146,0.12559476381822562,9.63678501118366,1.2651327778946122,0.00993467298191025,0.0247874368978189,0.14682642062599782,0.08793335052587212,0.035000482045681514,0.07491748812237375,1.0218736116060825,0.12799181979123195,0.27299533408059584,2.1875,0.0,0.0,0.0018642740066275101,0.00014022932375750276,1.3837527218698232e-08,0.041936424538275924,2.194,2.2126,2.1932,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.03240685307472416,0.048243692746838984,0.1627411860228798,0.40073070908127656,0.275,3.57,0.009610672205041191,0.13899101646764325,0.03310522895849041,0.732360609673412,0.6083807821892553,0.015738121718348867,0.5480045600286193,0.010064172777417245,0.5222908355623923,0.12183273292583205,10.361443560784489,1.3299166139520666,0.01037708574080312,0.04293735044359413,0.1528732626628394,0.1203708514194461,0.08463649819685774,0.0936205091689666,1.28120495804547,0.12491678352064185,0.24929892007831356,2.5032,0.0,0.0,0.002023000153269399,0.0001501703345789085,1.492895977822911e-08,0.04557537310743097,2.5101,2.5298,2.5093,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.029061256516607167,0.04403788273850109,0.09552071286961143,0.40161350096859844,0.275,7.15,0.010333013941535659,0.13257473186953986,0.044920861025619874,0.8938280685751169,0.6310497329585385,0.04413124610411845,0.5387648484586456,0.010056963931803092,0.4861217344695406,0.12188202118647902,9.608432440614921,1.3077315491736845,0.010001315596525565,0.052271967637092534,0.13031863156769996,0.07195571333987763,0.08947617761124081,0.07078232407830809,0.9619885005814894,0.13127478640059187,0.34906960817760946,2.287,0.0,0.0,0.002039506130543114,0.00015240185124565435,1.488822877191106e-08,0.046332332554217356,2.2941,2.3144,2.2933,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.0362855464976213,0.046709222144217966,0.10928649325048952,0.3450154315146843,0.183,4.76,0.0096484568837523,0.14131848511261025,0.034422967266228344,0.8558619084970642,0.884719840728131,0.0409100682618058,0.4424301093809147,0.01039505583774157,0.513294656522274,0.11915313582364397,9.825927565196181,1.3611905973917267,0.010283337140837567,0.040411967636141556,0.2152050900273235,0.11479827223890904,0.09933852560436443,0.07319287325506141,1.116137949173864,0.12663464484710749,0.24918302408371537,2.0448,0.0,0.0,0.00164173536460223,0.0001340271043315712,1.2353353329507817e-08,0.039027253781564145,2.0495,2.0624,2.0487,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.039184584776356515,0.04458644460582834,0.021120332396933415,0.3421559714484127,0.275,2.97,0.010376916369103834,0.14225883793746089,0.03279650183389761,0.8350106062248785,0.7386931447522784,0.03176906783594359,0.46120496172684144,0.010271601279651576,0.5054473076922837,0.12324886837229548,10.247611244033259,1.260313932755208,0.009813505344079676,0.025560906975506763,0.052171986871101916,0.12115616822986108,0.07341888435127686,0.05874693080930179,1.1591278774033995,0.12513831727481015,0.2654602526330998,2.3882,0.0,0.0,0.0017037917645420125,0.00014223979575085183,1.2692586295086334e-08,0.040605688875040756,2.3932,2.4065,2.3923,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.023261746359879987,0.04546139382547122,0.14097505836008056,0.35098654169528387,0.183,7.15,0.009667834099506858,0.14425653263941757,0.03596731699971152,0.9173788848221598,0.7477278224529392,0.0327086277124689,0.4854934435262211,0.009780115123397439,0.4875539075833769,0.12422047219711833,9.781547470197248,1.2824796236082436,0.009749417536434548,0.028009709276303064,0.17971264023920186,0.1042050173505524,0.05894970441114036,0.10254391805029042,1.0698422947103183,0.10011864106382541,0.29851275616668793,2.0881,0.0,0.0,0.0017019370721298565,0.00013865150615374598,1.2734279940819355e-08,0.040447207438904946,2.093,2.1064,2.0921,mca
